 ,Value
1,289.537
2,298.183
3,306.866
4,306.122
5,316.134
6,322.354
7,317.317
8,321.256
9,317.732
10,322.207
11,321.329
12,318.244
13,318.780
14,319.902
15,325.598
16,327.512
17,323.768
18,323.451
19,325.305
20,323.085
21,318.378
22,325.512
23,320.390
24,325.500
25,330.598
26,324.683
27,331.683
28,324.598
29,332.073
30,324.598
31,330.756
32,331.256
33,333.000
34,333.476
35,331.720
36,335.622
37,334.659
38,335.768
39,332.134
40,330.293
41,329.683
42,323.500
43,331.976
44,329.927
45,334.780
46,338.732
47,327.707
48,334.317
49,338.695
50,337.537
51,333.232
52,331.220
53,329.549
54,337.561
55,338.000
56,338.573
57,336.963
58,340.793
59,340.378
60,341.890
61,339.244
62,338.561
63,339.634
64,338.854
65,337.622
66,342.000
67,340.646
68,347.951
69,348.317
70,338.000
71,338.951
72,336.500
73,341.976
74,342.976
75,346.756
76,350.951
77,347.073
78,357.549
79,345.622
80,349.756
81,352.146
82,344.098
83,346.963
84,352.195
85,349.073
86,346.732
87,347.402
88,351.988
89,359.902
90,360.829
91,354.963
92,361.695
93,354.646
94,359.488
95,357.390
96,346.061
97,355.073
98,357.854
99,358.280
100,357.073
101,358.159
102,363.341
103,367.146
104,360.317
105,359.683
106,361.439
107,357.939
108,361.280
109,367.610
110,364.854
111,363.341
112,369.622
113,361.329
114,360.073
115,367.756
116,373.366
117,374.000
118,362.976
119,368.427
120,373.378
121,364.768
122,366.305
123,370.988
124,376.902
125,372.768
126,376.329
127,375.744
128,375.780
129,375.244
130,376.793
131,381.573
132,376.720
133,380.805
134,384.768
135,382.488
136,383.927
137,376.305
138,378.756
139,377.390
140,380.561
141,382.915
142,388.366
143,386.280
144,391.793
145,393.427
146,397.598
147,394.561
148,389.329
149,393.293
150,399.402
151,394.939
152,393.671
153,395.732
154,397.549
155,390.780
156,395.159
157,397.829
158,398.427
159,398.561
160,403.012
161,404.768
162,405.171
163,401.220
164,399.902
165,396.890
166,405.634
167,407.037
168,410.280
169,414.549
170,407.902
171,413.976
172,419.841
173,412.890
174,412.573
175,419.951
176,415.073
177,420.012
178,415.927
179,423.415
180,418.305
181,426.500
182,426.268
183,424.012
184,432.744
185,419.756
186,432.732
187,433.000
188,433.537
189,432.829
190,430.354
191,434.829
192,431.378
193,428.902
194,430.390
195,429.720
196,427.829
197,436.829
198,432.463
199,437.720
200,440.207
201,440.195
202,443.122
203,441.732
204,443.293
205,438.427
206,445.744
207,452.756
208,446.841
209,455.500
210,450.110
211,450.793
212,450.110
213,449.768
214,455.037
215,449.549
216,456.037
217,456.134
218,464.927
219,463.939
220,466.683
221,466.512
222,460.915
223,472.646
224,467.476
225,469.695
226,463.927
227,473.732
228,476.805
229,469.805
230,465.573
231,477.476
232,475.500
233,477.305
234,483.927
235,482.171
236,477.451
237,478.683
238,482.963
239,482.951
240,491.366
241,489.878
242,488.110
243,485.695
244,489.854
245,491.707
246,487.805
247,494.573
248,495.683
249,496.549
250,492.988
251,495.098
252,499.073
253,503.805
254,502.951
255,509.402
256,506.171
257,504.671
258,508.902
259,505.561
260,507.768
261,516.402
262,514.902
263,514.720
264,519.061
265,517.110
266,514.159
267,517.866
268,526.073
269,527.000
270,528.183
271,525.402
272,529.329
273,525.878
274,531.134
275,532.707
276,541.329
277,531.451
278,537.207
279,541.573
280,539.427
281,534.854
282,538.305
283,536.805
284,543.500
285,543.854
286,538.256
287,543.134
288,549.780
289,548.354
290,555.488
291,555.390
292,558.744
293,556.439
294,556.451
295,558.927
296,558.317
297,564.512
298,559.622
299,558.512
300,568.707
301,571.659
302,570.159
303,570.146
304,569.598
305,576.098
306,574.585
307,576.793
308,579.049
309,582.805
310,576.793
311,588.720
312,585.098
313,580.341
314,590.780
315,588.695
316,596.073
317,591.683
318,594.890
319,602.537
320,602.012
321,597.085
322,600.476
323,600.207
324,606.841
325,602.268
326,607.280
327,607.415
328,606.988
329,615.622
330,615.610
331,615.988
332,620.439
333,615.354
334,622.329
335,620.988
336,619.817
337,621.744
338,622.159
339,630.244
340,635.085
341,641.866
342,640.549
343,638.341
344,635.805
345,638.073
346,641.012
347,647.415
348,654.634
349,651.573
350,649.024
351,651.451
352,654.500
353,656.293
354,655.768
355,661.537
356,657.951
357,655.951
358,663.695
359,655.866
360,668.841
361,671.915
362,671.037
363,668.427
364,668.866
365,679.244
366,677.122
367,678.000
368,682.561
369,680.207
