 ,Value
1,622.268
2,657.976
3,679.598
4,696.305
5,713.354
6,725.695
7,726.854
8,726.744
9,732.890
10,729.878
11,732.012
12,727.695
13,727.707
14,745.110
15,747.488
16,744.890
17,746.024
18,751.073
19,743.500
20,747.902
21,743.561
22,748.500
23,753.841
24,756.598
25,748.195
26,752.317
27,748.024
28,757.073
29,746.756
30,753.988
31,758.232
32,752.427
33,760.585
34,760.268
35,762.207
36,764.732
37,764.134
38,765.878
39,757.341
40,763.329
41,763.915
42,762.012
43,758.317
44,763.122
45,772.207
46,766.695
47,774.915
48,771.146
49,773.207
50,764.585
51,774.805
52,774.451
53,771.866
54,774.354
55,767.476
56,777.098
57,773.159
58,777.756
59,770.354
60,780.415
61,771.463
62,772.134
63,771.110
64,778.939
65,776.512
66,775.366
67,766.244
68,779.415
69,766.232
70,776.220
71,767.915
72,770.659
73,784.854
74,785.927
75,782.573
76,778.439
77,780.268
78,778.134
79,786.976
80,782.415
81,782.951
82,787.037
83,786.988
84,784.366
85,785.817
86,782.780
87,783.695
88,793.171
89,791.988
90,788.610
91,789.195
92,790.244
93,796.720
94,795.171
95,792.061
96,799.329
97,795.012
98,803.951
99,791.354
100,796.659
101,796.866
102,806.622
103,794.915
104,806.037
105,799.659
106,800.659
107,795.805
108,802.134
109,807.720
110,805.939
111,806.634
112,798.378
113,802.037
114,803.037
115,806.878
116,804.634
117,805.061
118,804.305
119,812.134
120,815.817
121,800.890
122,804.634
123,809.329
124,811.122
125,815.671
126,805.720
127,815.268
128,809.646
129,810.390
130,816.841
131,813.854
132,819.305
133,815.024
134,810.463
135,814.768
136,813.720
137,820.171
138,819.146
139,820.744
140,822.220
141,822.305
142,823.939
143,818.195
144,820.341
145,822.732
146,828.744
147,831.195
148,821.805
149,826.744
150,826.317
151,831.110
152,833.378
153,831.915
154,830.561
155,835.854
156,829.878
157,831.463
158,824.476
159,829.707
160,835.659
161,838.244
162,833.378
163,840.341
164,832.232
165,839.390
166,839.756
167,833.415
168,843.902
169,841.280
170,840.110
171,829.207
172,841.024
173,839.524
174,843.500
175,842.171
176,842.098
177,852.854
178,850.427
179,847.085
180,859.573
181,852.927
182,857.756
183,862.110
184,855.439
185,855.061
186,850.037
187,851.695
188,859.610
189,855.293
190,868.805
191,866.524
192,848.671
193,855.378
194,859.415
195,852.915
196,864.976
197,864.037
198,874.720
199,868.366
200,869.195
201,871.305
202,869.878
203,874.634
204,863.512
205,880.659
206,868.244
207,874.549
208,878.610
209,877.280
210,868.098
211,886.573
212,883.390
213,875.256
214,874.159
215,872.524
216,869.598
217,882.256
218,878.488
219,876.524
220,881.232
221,878.183
222,880.402
223,880.951
224,883.549
225,887.000
226,886.378
227,887.366
228,888.366
229,890.451
230,895.329
231,896.049
232,889.780
233,895.073
234,897.878
235,895.988
236,887.268
237,890.463
238,900.671
239,902.000
240,905.378
241,899.024
242,896.890
243,904.451
244,900.512
245,902.293
246,913.122
247,907.195
248,914.024
249,913.232
250,904.354
251,905.915
252,915.829
253,897.732
254,915.085
255,913.524
256,915.317
257,907.293
258,926.329
259,918.817
260,916.585
261,922.683
262,913.744
263,924.427
264,915.122
265,921.305
266,917.829
267,919.659
268,926.366
269,927.073
270,922.951
271,927.061
272,930.927
273,937.293
274,929.720
275,933.963
276,938.585
277,931.207
278,937.280
279,945.463
280,940.244
281,933.817
282,936.622
283,935.488
284,941.000
285,938.927
286,939.805
287,941.085
288,948.585
289,945.451
290,950.354
291,948.561
292,948.183
293,952.232
294,951.634
295,945.256
296,955.756
297,957.841
298,946.488
299,959.317
300,948.805
301,954.122
302,966.317
303,964.622
304,961.329
305,963.488
306,961.366
307,958.756
308,961.646
309,969.915
310,963.598
311,969.537
312,970.085
313,959.098
314,973.146
315,967.720
316,978.829
317,977.195
