 ,Value
1,741.841
2,775.549
3,808.329
4,832.976
5,843.500
6,842.268
7,850.817
8,861.573
9,856.061
10,855.171
11,864.439
12,868.085
13,870.098
14,874.988
15,875.085
16,881.110
17,871.207
18,879.524
19,872.207
20,870.451
21,874.354
22,880.988
23,879.744
24,887.939
25,888.537
26,883.329
27,890.573
28,885.902
29,885.183
30,885.305
31,890.683
32,887.707
33,888.805
34,889.549
35,887.098
36,888.024
37,900.488
38,891.463
39,889.537
40,889.341
41,902.854
42,895.232
43,901.317
44,903.354
45,898.037
46,904.963
47,903.195
48,909.549
49,908.098
50,900.293
51,921.305
52,908.268
53,909.098
54,905.537
55,901.293
56,908.659
57,909.524
58,904.451
59,910.927
60,909.427
61,906.524
62,900.768
63,912.707
64,915.024
65,909.854
66,917.829
67,909.720
68,910.500
69,913.744
70,912.012
71,901.573
72,908.110
73,913.220
74,923.488
75,916.305
76,921.232
77,913.110
78,913.146
79,928.634
80,920.585
81,923.476
82,931.695
83,918.122
84,925.524
85,918.927
86,925.756
87,923.317
88,927.756
89,924.159
90,933.805
91,928.122
92,924.159
93,927.085
94,929.500
95,928.537
96,932.012
97,929.902
98,932.976
99,927.073
100,936.817
101,926.817
102,928.500
103,933.293
104,933.866
105,933.122
106,935.927
107,934.866
108,947.037
109,940.488
110,938.244
111,936.085
112,939.159
113,935.634
114,938.634
115,935.122
116,943.085
117,946.744
118,950.646
119,950.976
120,947.207
121,940.866
122,942.744
123,942.671
124,936.963
125,936.744
126,935.598
127,943.463
128,952.159
129,939.329
130,954.000
131,948.171
132,953.378
133,941.256
134,945.756
135,947.146
136,952.963
137,957.183
138,959.451
139,955.756
140,951.695
141,955.134
142,961.622
143,961.415
144,959.866
145,953.988
146,955.963
147,963.268
148,956.415
149,962.488
150,959.720
151,959.183
152,963.293
153,963.171
154,958.488
155,964.085
156,957.549
157,962.707
158,965.293
159,965.000
160,960.012
161,966.988
162,956.659
163,965.451
164,966.293
165,966.915
166,971.305
167,976.854
168,966.695
169,962.854
170,962.402
171,974.390
172,970.268
173,971.232
174,974.634
175,982.793
176,972.293
177,982.439
178,977.305
179,989.171
180,970.890
181,976.329
182,977.195
183,972.171
184,979.793
185,976.280
186,987.817
187,983.098
188,980.220
189,976.134
190,984.646
191,989.488
192,986.000
193,985.500
194,981.805
195,983.902
196,991.366
197,989.024
198,991.671
199,988.878
200,990.866
201,989.256
202,986.024
203,995.744
204,989.707
205,997.012
206,992.256
207,995.024
208,996.939
209,992.012
210,999.646
211,1004.000
212,1004.841
213,995.634
214,998.073
215,1007.220
216,1006.963
217,1003.915
218,1003.524
219,997.902
220,999.073
221,997.793
222,1001.329
223,1008.268
224,1006.793
225,1004.659
226,1011.610
227,1011.329
228,1010.805
229,1003.720
230,1011.732
231,1009.854
232,1009.573
233,1014.329
234,1008.439
235,1005.354
236,1009.915
237,1022.098
238,1016.549
239,1017.110
240,1013.427
241,1015.768
242,1009.988
243,1020.512
244,1028.854
245,1011.268
246,1024.841
247,1025.720
248,1031.037
249,1017.720
250,1040.939
251,1031.829
252,1029.573
253,1020.329
254,1024.780
255,1024.037
256,1024.024
257,1027.500
258,1035.902
259,1038.012
260,1029.695
261,1025.634
262,1037.756
263,1037.988
264,1043.622
265,1035.659
266,1029.890
267,1037.695
268,1035.939
269,1040.110
270,1040.549
271,1036.207
272,1045.744
273,1048.549
274,1035.610
275,1044.232
276,1035.988
277,1042.561
278,1040.598
279,1046.220
280,1045.463
281,1044.000
282,1040.768
283,1046.500
284,1045.061
285,1047.732
286,1047.207
287,1056.024
288,1046.354
289,1049.317
290,1058.695
291,1043.878
292,1053.780
293,1059.476
294,1049.720
295,1053.878
296,1063.415
297,1064.768
298,1052.939
299,1059.878
300,1051.268
301,1064.841
302,1072.476
303,1052.976
304,1061.476
305,1065.890
306,1065.329
307,1066.549
308,1070.098
309,1060.524
310,1069.354
311,1064.866
312,1076.329
313,1065.390
314,1065.646
315,1066.768
316,1065.585
317,1059.305
318,1069.000
319,1068.012
320,1069.841
321,1074.915
322,1067.366
323,1077.659
324,1083.061
325,1077.634
326,1069.463
327,1070.524
328,1084.329
329,1086.598
330,1081.134
331,1078.024
332,1083.659
333,1078.402
334,1085.098
335,1089.171
336,1081.317
337,1072.415
338,1081.890
339,1080.671
340,1085.415
341,1082.756
342,1085.085
343,1089.756
344,1092.622
345,1085.366
346,1088.098
347,1086.671
348,1092.598
349,1094.659
350,1089.866
351,1094.293
352,1087.988
353,1091.817
354,1093.695
355,1096.720
356,1093.415
357,1084.073
358,1092.110
359,1098.622
360,1094.195
361,1086.524
362,1094.378
363,1098.195
364,1095.000
365,1106.915
366,1098.463
367,1104.183
368,1108.695
369,1100.049
370,1106.805
371,1104.768
372,1109.085
373,1101.549
374,1108.780
375,1118.585
376,1100.732
377,1109.683
378,1104.134
379,1117.244
380,1116.829
381,1100.195
382,1121.012
383,1110.220
384,1115.646
385,1123.915
386,1116.622
387,1118.585
388,1116.841
389,1119.244
390,1117.244
391,1126.744
392,1129.634
393,1124.134
394,1117.659
395,1125.244
396,1130.610
397,1120.707
398,1118.207
399,1117.134
400,1125.707
401,1116.451
402,1141.012
403,1138.110
404,1127.232
405,1128.171
406,1125.671
407,1126.561
408,1139.671
409,1150.537
410,1139.671
411,1146.146
412,1135.720
413,1135.488
414,1145.854
415,1150.659
416,1139.927
417,1139.488
418,1134.000
419,1142.537
420,1141.500
421,1148.305
422,1139.280
423,1142.951
424,1149.244
425,1138.756
426,1142.976
427,1148.744
428,1149.476
429,1153.134
430,1152.159
431,1150.305
432,1144.610
433,1146.024
434,1153.500
435,1154.402
436,1157.500
437,1157.024
438,1158.841
439,1159.061
440,1157.293
441,1155.512
442,1165.720
443,1156.012
444,1166.476
445,1152.207
446,1156.390
447,1154.378
448,1171.195
449,1156.720
450,1158.598
451,1162.988
452,1163.890
453,1153.634
454,1165.524
455,1154.878
456,1164.122
457,1155.549
458,1158.073
459,1156.000
460,1150.341
461,1152.732
462,1160.768
463,1150.963
464,1158.854
465,1160.037
466,1161.024
467,1162.732
468,1158.012
469,1154.927
470,1173.829
471,1168.000
472,1175.915
473,1165.463
474,1163.561
475,1163.366
476,1178.317
477,1174.085
478,1175.220
479,1179.549
480,1169.939
481,1170.805
482,1182.939
483,1179.280
484,1183.024
485,1173.890
486,1169.354
487,1178.902
488,1182.720
489,1184.220
490,1190.512
491,1184.427
492,1191.939
493,1195.159
494,1190.732
495,1194.085
496,1195.232
497,1200.341
498,1195.476
499,1200.537
500,1194.549
501,1194.488
502,1200.463
503,1196.707
504,1208.207
505,1205.463
506,1199.195
507,1208.646
508,1211.841
509,1218.439
510,1216.415
511,1211.378
512,1212.073
513,1216.756
514,1219.195
515,1219.768
516,1216.488
517,1220.061
518,1226.756
519,1226.244
520,1222.427
521,1209.854
522,1216.890
523,1216.207
524,1217.415
525,1226.012
526,1220.988
527,1214.268
528,1222.000
529,1227.512
530,1223.768
531,1224.256
532,1233.073
533,1227.378
534,1226.402
535,1217.524
536,1233.378
537,1228.207
538,1230.146
539,1232.756
540,1232.341
541,1230.341
542,1235.329
543,1239.524
544,1242.598
545,1243.659
546,1236.963
547,1226.878
548,1233.049
549,1246.073
550,1240.695
551,1247.841
552,1242.012
553,1244.976
554,1243.976
555,1239.805
556,1251.037
557,1251.622
558,1244.915
559,1252.598
560,1239.695
561,1243.829
562,1253.146
563,1253.122
564,1250.598
565,1247.793
566,1256.659
567,1251.354
568,1261.134
569,1262.817
570,1249.549
571,1256.366
572,1255.439
573,1263.768
574,1268.244
575,1269.744
576,1253.878
577,1257.012
578,1266.427
579,1262.537
580,1276.720
581,1267.561
582,1258.305
583,1261.610
584,1268.659
585,1263.915
586,1267.183
587,1269.890
588,1263.878
589,1275.012
590,1273.390
591,1268.207
592,1271.232
593,1266.268
594,1280.037
595,1267.829
596,1275.756
597,1282.890
598,1273.817
599,1275.561
600,1281.268
601,1273.805
602,1284.280
603,1291.159
604,1277.366
605,1285.049
606,1300.598
607,1295.317
608,1285.951
609,1289.354
610,1284.524
611,1278.512
612,1287.244
613,1289.427
614,1293.561
615,1293.915
616,1300.061
617,1295.171
618,1299.390
619,1286.829
620,1291.890
621,1298.183
622,1297.024
623,1286.085
624,1297.000
625,1306.061
626,1297.646
627,1298.110
628,1297.012
629,1297.354
630,1292.268
631,1289.354
632,1301.976
633,1298.280
634,1297.159
635,1300.598
636,1304.256
637,1298.195
638,1302.049
639,1307.280
640,1304.500
641,1306.829
642,1311.732
643,1314.220
644,1306.061
645,1305.976
646,1312.707
647,1300.341
648,1307.756
649,1315.171
650,1318.049
651,1303.878
652,1310.195
653,1313.366
654,1317.012
655,1317.085
656,1316.390
657,1330.963
658,1320.805
659,1328.280
660,1325.854
661,1330.720
662,1320.732
663,1320.890
664,1323.024
665,1322.573
666,1322.317
667,1323.976
668,1319.646
669,1330.024
670,1338.915
671,1334.390
672,1326.476
673,1336.037
674,1327.634
675,1331.720
676,1327.549
677,1334.695
678,1338.207
679,1321.293
680,1336.329
681,1339.854
682,1324.768
683,1328.671
684,1330.805
685,1342.098
686,1334.000
687,1333.451
688,1341.195
689,1335.085
690,1344.610
691,1332.915
692,1336.439
693,1344.305
694,1341.476
695,1341.707
696,1340.232
697,1341.293
698,1344.463
699,1334.829
700,1340.354
701,1341.110
702,1346.537
703,1342.110
704,1335.354
705,1348.988
706,1359.378
707,1344.805
708,1361.061
709,1345.890
710,1345.598
711,1363.293
712,1355.122
713,1350.427
714,1349.634
715,1352.207
716,1362.500
717,1356.659
718,1354.854
719,1358.744
720,1359.220
721,1355.768
722,1343.354
723,1359.537
724,1355.451
725,1363.927
726,1359.207
727,1357.890
728,1374.134
729,1363.817
730,1357.915
731,1362.366
732,1373.024
733,1366.232
734,1362.195
735,1366.512
736,1365.976
737,1369.549
738,1376.329
739,1379.793
740,1376.012
741,1373.317
742,1363.500
743,1364.171
744,1354.915
745,1376.378
746,1366.695
747,1364.305
748,1363.841
749,1384.561
750,1378.427
751,1375.378
752,1366.134
753,1371.915
754,1373.061
755,1366.427
756,1379.390
757,1369.707
758,1369.537
759,1373.634
760,1381.378
761,1372.207
762,1375.439
763,1371.171
764,1375.476
765,1378.244
766,1369.707
767,1383.024
768,1373.622
769,1372.646
770,1379.890
771,1378.061
772,1383.598
773,1385.744
774,1381.829
775,1376.988
776,1373.012
777,1377.329
778,1380.024
779,1387.390
780,1376.098
781,1374.890
782,1388.915
783,1376.902
784,1383.427
785,1389.354
786,1383.549
787,1396.207
788,1383.366
789,1383.768
790,1388.866
791,1386.634
792,1397.341
793,1393.537
794,1388.439
795,1385.963
796,1388.610
797,1399.122
798,1392.829
799,1400.183
800,1395.451
801,1401.329
802,1398.049
803,1400.110
804,1410.061
805,1395.073
806,1389.939
807,1412.110
808,1393.768
809,1398.439
810,1393.122
811,1390.488
812,1389.744
813,1400.659
814,1399.329
815,1400.720
816,1391.000
817,1399.988
818,1399.366
819,1403.573
820,1397.085
821,1410.756
822,1400.939
823,1411.305
824,1407.634
825,1410.110
826,1406.159
827,1406.244
828,1404.488
829,1403.951
830,1409.341
831,1401.988
832,1412.366
833,1404.841
834,1401.841
835,1407.073
836,1398.354
837,1397.049
838,1399.329
839,1404.341
840,1397.378
841,1411.610
842,1411.256
843,1417.463
844,1405.085
845,1409.402
846,1419.000
847,1402.085
848,1412.061
849,1403.866
850,1402.024
851,1403.561
852,1400.415
853,1412.012
854,1403.012
855,1407.354
856,1416.415
857,1413.463
858,1408.061
859,1402.463
860,1411.512
861,1420.671
862,1414.488
863,1417.841
864,1411.768
865,1416.110
866,1398.732
867,1397.549
868,1416.829
869,1393.817
870,1408.622
871,1414.927
872,1413.476
873,1416.610
874,1411.293
875,1409.988
876,1395.756
877,1394.146
878,1408.988
879,1406.402
880,1407.610
881,1417.585
882,1408.793
883,1401.695
884,1420.085
885,1414.866
886,1410.671
887,1402.512
888,1401.402
889,1401.805
890,1401.854
891,1413.732
892,1411.939
893,1414.207
894,1406.634
895,1408.585
896,1417.256
897,1401.134
898,1416.500
899,1415.707
900,1411.524
901,1405.671
902,1406.476
903,1408.427
904,1417.476
905,1405.732
906,1420.927
907,1416.232
908,1416.902
909,1409.000
910,1411.293
911,1417.402
912,1421.500
913,1417.122
914,1418.744
915,1414.000
916,1415.378
917,1414.317
918,1412.427
919,1421.293
920,1423.402
921,1411.695
922,1415.195
923,1426.610
924,1414.183
925,1421.768
926,1423.293
927,1410.183
928,1424.354
929,1411.829
930,1418.927
931,1438.537
932,1432.890
933,1423.159
934,1424.317
935,1418.768
936,1417.317
937,1427.293
938,1422.024
939,1423.366
940,1425.732
941,1413.549
942,1427.061
943,1426.537
944,1423.585
945,1423.976
946,1420.415
947,1422.280
948,1420.695
949,1425.354
950,1430.415
951,1420.598
952,1418.671
953,1419.463
954,1418.793
955,1405.744
956,1417.683
957,1416.585
958,1425.902
959,1412.988
960,1420.695
961,1421.854
962,1421.902
963,1421.500
964,1412.488
965,1418.207
966,1405.451
967,1407.085
968,1414.744
969,1415.195
970,1419.232
971,1413.634
972,1416.854
973,1406.988
974,1414.537
975,1413.183
976,1409.512
977,1415.098
978,1419.537
979,1414.293
980,1410.488
981,1411.598
982,1410.488
983,1411.085
984,1413.756
985,1414.610
986,1397.415
987,1406.768
988,1414.829
989,1412.220
990,1418.963
991,1410.061
992,1411.451
993,1407.963
994,1405.756
995,1408.866
996,1415.805
997,1411.585
998,1407.695
999,1419.683
1000,1413.902
1001,1414.744
1002,1408.854
1003,1412.598
1004,1412.598
1005,1410.280
1006,1418.354
1007,1406.195
1008,1404.817
1009,1411.829
1010,1402.610
1011,1412.207
1012,1409.585
1013,1400.110
1014,1411.951
1015,1402.915
1016,1392.427
1017,1397.354
1018,1400.037
1019,1400.402
1020,1401.402
1021,1402.146
1022,1391.610
1023,1406.634
1024,1399.463
1025,1402.244
1026,1387.866
1027,1392.939
1028,1393.232
1029,1400.268
1030,1396.793
1031,1393.524
1032,1390.305
1033,1386.573
1034,1398.598
1035,1396.073
1036,1394.012
1037,1398.500
1038,1404.317
1039,1404.817
1040,1394.598
1041,1394.390
1042,1402.463
1043,1404.988
1044,1395.451
1045,1384.110
1046,1402.024
1047,1394.585
1048,1392.256
1049,1401.049
1050,1403.805
