 ,Value
999,1561.012
1000,1553.390
1001,1550.061
1002,1555.927
1003,1546.305
1004,1556.732
1005,1555.634
1006,1544.963
1007,1557.463
1008,1555.524
1009,1551.280
1010,1546.683
1011,1547.390
1012,1546.817
1013,1547.598
1014,1538.341
1015,1554.195
1016,1553.963
1017,1536.744
1018,1557.171
1019,1554.451
1020,1550.890
1021,1553.061
1022,1553.890
1023,1550.305
1024,1549.610
1025,1550.207
1026,1547.829
1027,1547.207
1028,1548.293
1029,1552.646
1030,1551.585
1031,1554.366
1032,1535.305
1033,1560.000
1034,1553.256
1035,1543.061
1036,1553.963
1037,1545.707
1038,1547.561
1039,1549.317
1040,1549.598
1041,1555.768
1042,1552.183
1043,1551.354
1044,1547.927
1045,1550.378
1046,1542.659
1047,1553.451
1048,1546.537
1049,1552.671
1050,1544.341
1051,1546.488
1052,1536.024
1053,1540.841
1054,1550.244
1055,1551.451
1056,1550.927
1057,1544.183
1058,1538.366
1059,1549.866
1060,1547.902
1061,1552.073
1062,1535.683
1063,1540.512
1064,1552.232
1065,1533.280
1066,1547.256
1067,1553.073
1068,1550.268
1069,1544.073
1070,1543.829
1071,1542.976
1072,1548.768
1073,1540.878
1074,1546.671
1075,1555.402
1076,1544.085
1077,1544.549
1078,1541.000
1079,1549.195
1080,1546.524
1081,1542.829
1082,1536.476
1083,1538.390
1084,1542.841
1085,1538.378
1086,1533.500
1087,1530.524
1088,1539.122
1089,1546.561
1090,1541.341
1091,1546.902
1092,1540.146
1093,1543.317
1094,1533.427
1095,1519.280
1096,1533.683
1097,1524.585
1098,1527.110
1099,1522.207
1100,1529.232
1101,1528.915
1102,1528.439
1103,1515.902
1104,1528.720
1105,1521.354
1106,1518.805
1107,1522.659
1108,1515.256
1109,1528.512
1110,1523.793
1111,1526.744
1112,1511.244
1113,1526.976
1114,1519.549
1115,1518.159
1116,1522.134
1117,1513.427
1118,1528.768
1119,1502.646
1120,1507.939
1121,1505.695
1122,1513.720
1123,1510.732
1124,1513.890
1125,1514.402
1126,1506.512
1127,1518.402
1128,1517.732
1129,1512.671
1130,1511.866
1131,1501.207
1132,1507.549
1133,1504.561
1134,1497.378
1135,1500.366
1136,1496.732
1137,1489.451
1138,1489.927
1139,1501.732
1140,1501.793
1141,1494.780
1142,1500.902
1143,1497.744
1144,1509.488
1145,1497.695
1146,1490.354
1147,1484.866
1148,1503.805
1149,1490.488
1150,1498.183
1151,1490.451
1152,1494.902
1153,1488.732
1154,1484.683
1155,1485.695
1156,1484.073
1157,1488.793
1158,1488.024
1159,1482.854
1160,1476.659
1161,1474.524
1162,1479.098
1163,1476.451
1164,1474.939
1165,1467.829
1166,1478.280
1167,1477.524
1168,1463.890
1169,1473.024
1170,1471.732
1171,1459.854
1172,1456.939
1173,1455.439
1174,1459.524
1175,1454.902
1176,1441.500
1177,1444.756
1178,1441.256
1179,1443.646
1180,1438.646
1181,1432.585
1182,1429.415
1183,1420.915
1184,1422.378
