 ,Value
938,1390.805
939,1381.549
940,1392.232
941,1386.183
942,1388.695
943,1381.220
944,1387.146
945,1378.817
946,1386.646
947,1381.427
948,1373.634
949,1389.854
950,1380.561
951,1372.402
952,1397.122
953,1388.317
954,1385.000
955,1381.927
956,1385.268
957,1376.915
958,1383.963
959,1377.878
960,1380.573
961,1373.512
962,1385.073
963,1390.366
964,1391.915
965,1383.463
966,1396.232
967,1382.037
968,1377.902
969,1381.073
970,1378.402
971,1383.000
972,1373.963
973,1376.524
974,1378.317
975,1384.817
976,1382.183
977,1370.939
978,1381.329
979,1377.512
980,1384.317
981,1383.354
982,1386.951
983,1377.000
984,1361.354
985,1384.476
986,1371.122
987,1388.671
988,1372.927
989,1379.671
990,1383.122
991,1378.573
992,1380.390
993,1373.037
994,1374.037
995,1367.220
996,1366.378
997,1383.976
998,1374.280
999,1375.671
1000,1372.963
1001,1377.622
1002,1380.122
1003,1383.085
1004,1370.049
1005,1372.280
1006,1375.171
1007,1367.939
1008,1376.232
1009,1363.732
1010,1364.963
1011,1372.378
1012,1362.951
1013,1365.756
1014,1362.024
1015,1367.232
1016,1369.110
1017,1360.622
1018,1359.476
1019,1364.390
1020,1368.598
1021,1359.671
1022,1363.512
1023,1368.634
1024,1369.756
1025,1371.988
1026,1369.451
1027,1371.402
1028,1368.805
1029,1356.671
1030,1372.012
1031,1363.707
1032,1373.085
1033,1362.610
1034,1362.573
1035,1366.841
1036,1355.841
1037,1355.646
1038,1361.707
1039,1362.341
1040,1371.439
1041,1362.280
1042,1354.817
1043,1359.695
1044,1359.561
1045,1357.707
1046,1350.207
1047,1358.390
1048,1366.207
1049,1359.402
1050,1359.024
1051,1360.305
1052,1346.707
1053,1355.707
1054,1361.110
1055,1353.488
1056,1345.476
1057,1359.329
1058,1356.280
1059,1357.159
1060,1368.024
1061,1359.305
1062,1347.756
1063,1353.268
1064,1357.268
1065,1359.244
1066,1358.512
1067,1350.841
1068,1355.012
1069,1352.512
1070,1368.110
1071,1345.878
1072,1352.915
1073,1357.671
1074,1357.890
1075,1362.280
1076,1357.463
1077,1348.695
1078,1349.866
1079,1354.927
1080,1356.549
1081,1342.829
1082,1343.244
1083,1348.793
1084,1346.451
1085,1344.024
1086,1341.707
1087,1345.354
1088,1342.890
1089,1339.963
1090,1345.732
1091,1335.756
1092,1336.732
1093,1331.915
1094,1339.073
1095,1332.341
1096,1336.549
1097,1336.280
1098,1332.732
1099,1332.951
1100,1339.305
1101,1333.378
1102,1335.695
1103,1342.439
1104,1340.366
1105,1332.049
1106,1336.366
1107,1333.915
1108,1326.854
1109,1325.061
1110,1327.805
1111,1327.146
1112,1325.634
1113,1328.037
1114,1322.963
1115,1323.646
1116,1324.354
1117,1321.098
1118,1326.854
1119,1333.427
1120,1328.512
1121,1326.232
1122,1320.634
1123,1322.146
1124,1318.012
1125,1318.317
1126,1317.268
1127,1329.793
1128,1318.085
1129,1315.378
1130,1307.878
1131,1314.512
1132,1308.268
1133,1324.012
1134,1320.037
1135,1317.463
1136,1317.634
1137,1314.634
1138,1308.341
1139,1303.817
1140,1313.415
1141,1310.012
1142,1314.220
1143,1307.866
1144,1316.573
1145,1303.817
1146,1304.695
1147,1302.927
1148,1308.232
1149,1304.744
1150,1304.915
1151,1304.988
1152,1305.451
1153,1307.293
1154,1298.354
1155,1302.646
1156,1305.939
1157,1299.024
1158,1299.134
1159,1291.244
1160,1287.963
1161,1291.122
1162,1291.463
1163,1299.915
1164,1278.451
1165,1298.061
1166,1285.073
1167,1283.598
1168,1269.854
1169,1277.463
1170,1274.329
1171,1268.927
1172,1276.963
1173,1273.451
1174,1260.585
1175,1269.659
1176,1264.585
1177,1266.988
1178,1260.463
1179,1256.695
1180,1260.439
1181,1262.098
1182,1255.841
1183,1252.378
1184,1241.561
