 ,Value
1,414.732
2,439.866
3,458.610
4,463.293
5,477.037
6,478.939
7,481.049
8,480.024
9,484.488
10,491.598
11,494.817
12,492.073
13,492.402
14,495.866
15,487.744
16,489.573
17,497.829
18,501.476
19,499.378
20,498.829
21,494.549
22,497.000
23,499.963
24,497.829
25,501.439
26,493.695
27,500.951
28,501.390
29,498.732
30,502.110
31,510.110
32,502.415
33,502.585
34,499.061
35,500.463
36,504.061
37,506.122
38,506.829
39,510.756
40,504.976
41,504.415
42,507.573
43,513.085
44,506.232
45,508.939
46,511.671
47,508.463
48,506.793
49,511.085
50,514.329
51,509.159
52,513.463
53,515.049
54,523.073
55,520.207
56,519.500
57,513.634
58,514.768
59,515.951
60,514.622
61,517.537
62,506.293
63,517.037
64,517.427
65,516.366
66,518.988
67,526.817
68,519.927
69,526.854
70,523.451
71,514.634
72,513.366
73,525.134
74,525.463
75,517.780
76,524.476
77,527.049
78,522.049
79,526.549
80,523.744
81,536.854
82,532.171
83,529.220
84,531.085
85,530.451
86,531.659
87,527.024
88,528.927
89,530.024
90,539.622
91,540.085
92,533.085
93,534.476
94,539.293
95,533.268
96,537.207
97,536.500
98,538.829
99,536.244
100,543.866
101,535.122
102,545.268
103,542.939
104,540.415
105,544.244
106,543.805
107,545.927
108,546.366
109,554.402
110,548.951
111,547.537
112,548.073
113,545.695
114,548.305
115,547.329
116,550.585
117,554.024
118,553.415
119,547.805
120,552.439
121,548.537
122,554.305
123,558.805
124,559.122
125,559.134
126,558.927
127,558.329
128,555.317
129,559.220
130,566.866
131,562.585
132,558.268
133,557.195
134,556.988
135,557.280
136,558.561
137,562.756
138,559.866
139,565.329
140,564.927
141,563.439
142,570.195
143,572.561
144,571.073
145,573.305
146,575.085
147,577.841
148,570.305
149,577.756
150,585.354
151,567.061
152,576.183
153,573.707
154,578.000
155,572.732
156,580.085
157,584.171
158,580.159
159,577.280
160,579.390
161,584.232
162,582.744
163,588.988
164,586.256
165,576.573
166,591.841
167,594.488
168,581.659
169,592.159
170,592.134
171,592.061
172,590.939
173,596.183
174,595.207
175,595.232
176,601.195
177,599.329
178,604.183
179,600.902
180,602.220
181,600.305
182,605.524
183,604.329
184,603.634
185,604.951
186,606.427
187,604.695
188,606.841
189,607.671
190,615.220
191,612.988
192,617.061
193,609.390
194,618.024
195,614.427
196,618.878
197,616.768
198,619.049
199,615.463
200,619.171
201,623.232
202,624.415
203,626.951
204,621.634
205,629.232
206,633.439
207,628.317
208,637.573
209,640.293
210,640.854
211,630.573
212,636.134
213,639.024
214,635.293
215,632.646
216,631.683
217,639.341
218,639.476
219,637.829
220,640.012
221,639.695
222,646.341
223,640.280
224,647.768
225,646.524
226,650.073
227,653.220
228,650.512
229,649.512
230,648.451
231,646.890
232,660.622
233,661.841
234,654.280
235,655.183
236,659.524
237,653.866
238,661.659
239,663.634
240,660.683
241,664.232
242,670.646
243,669.512
244,663.329
245,671.085
246,662.439
247,667.463
248,674.171
