 ,Value
1,752.098
2,797.232
3,822.305
4,841.732
5,846.012
6,859.707
7,858.744
8,870.341
9,874.037
10,874.293
11,886.159
12,876.756
13,880.500
14,883.622
15,897.000
16,900.902
17,891.634
18,890.293
19,899.780
20,895.963
21,897.098
22,901.280
23,896.098
24,898.098
25,896.951
26,903.207
27,901.646
28,899.463
29,900.549
30,909.207
31,911.195
32,909.780
33,899.720
34,902.366
35,911.402
36,916.415
37,904.793
38,914.305
39,912.768
40,905.866
41,918.220
42,914.927
43,911.146
44,919.915
45,914.951
46,908.268
47,915.793
48,918.976
49,911.317
50,923.024
51,918.732
52,925.683
53,920.976
54,917.841
55,930.207
56,926.390
57,927.488
58,935.012
59,925.573
60,934.317
61,914.500
62,923.951
63,920.976
64,929.695
65,923.707
66,927.000
67,931.451
68,923.280
69,932.427
70,936.500
71,923.305
72,915.146
73,928.939
74,927.463
75,946.744
76,935.817
77,938.415
78,937.317
79,934.232
80,932.476
81,936.573
82,938.890
83,942.159
84,932.610
85,943.293
86,935.171
87,940.780
88,945.232
89,939.049
90,940.695
91,944.585
92,941.463
93,936.976
94,941.793
95,948.537
96,940.415
97,947.085
98,953.902
99,948.829
100,947.988
101,944.524
102,948.695
103,949.537
104,964.476
105,948.707
106,949.244
107,956.695
108,950.073
109,955.183
110,957.122
111,959.890
112,958.573
113,958.061
114,966.817
115,962.244
116,957.293
117,970.256
118,951.561
119,956.671
120,953.451
121,956.195
122,961.146
123,964.927
124,962.915
125,963.549
126,968.646
127,962.439
128,967.780
129,963.683
130,959.890
131,965.537
132,958.646
133,958.378
134,964.390
135,967.976
136,968.268
137,969.963
138,969.890
139,966.000
140,974.110
141,957.634
142,970.866
143,970.512
144,968.476
145,971.146
146,974.012
147,979.744
148,973.915
149,967.988
150,975.220
151,974.976
152,972.037
153,963.134
154,975.610
155,982.341
156,970.622
157,983.134
158,977.732
159,984.098
160,975.524
161,976.098
162,981.671
163,987.451
164,971.561
165,979.817
166,989.341
167,983.037
168,982.244
169,988.024
170,984.024
171,991.585
172,979.854
173,987.293
174,986.939
175,991.183
176,990.024
177,986.720
178,989.183
179,994.915
180,989.829
181,981.659
182,995.939
183,993.293
184,986.146
185,996.598
186,1001.427
187,994.841
188,995.463
189,998.012
190,996.951
191,1003.915
192,1004.415
193,994.195
194,1004.500
195,995.549
196,1003.098
197,1008.598
198,1008.098
199,1007.805
200,1011.585
201,1010.780
202,1012.829
203,1005.037
204,1016.256
205,1013.549
206,1012.256
207,1013.854
208,1005.451
209,1013.354
210,1006.707
211,1014.720
212,1025.951
213,1020.646
214,1019.073
215,1019.805
216,1025.354
217,1015.512
218,1008.927
219,1023.829
220,1022.854
221,1016.988
222,1017.085
223,1014.329
224,1019.524
225,1022.268
226,1026.500
227,1023.598
228,1020.110
229,1026.220
230,1022.817
231,1026.646
232,1020.305
233,1024.646
234,1018.902
235,1025.341
236,1021.024
237,1029.293
238,1031.207
239,1026.988
240,1030.134
241,1029.561
242,1023.280
243,1034.817
244,1039.049
245,1039.707
246,1043.695
247,1035.171
248,1034.037
249,1030.024
250,1035.902
251,1033.354
252,1037.634
253,1038.512
254,1049.915
255,1043.244
256,1040.110
257,1031.854
258,1034.646
259,1040.671
260,1039.134
261,1043.439
262,1047.341
263,1044.744
264,1042.073
265,1042.732
266,1045.171
267,1047.378
268,1053.805
269,1052.329
270,1052.024
271,1053.878
272,1054.232
273,1056.256
274,1053.305
275,1055.220
276,1048.976
277,1053.171
278,1056.671
279,1046.671
280,1055.073
281,1063.902
282,1058.329
283,1046.073
284,1053.073
285,1058.146
286,1054.829
287,1061.037
288,1058.939
289,1054.110
290,1063.976
291,1059.415
292,1058.024
293,1066.476
294,1071.598
295,1063.341
296,1071.110
297,1067.805
298,1069.817
299,1072.098
300,1068.573
301,1076.012
302,1064.671
303,1078.098
304,1077.049
305,1076.902
306,1080.000
307,1068.622
308,1081.988
309,1073.451
310,1090.280
311,1069.220
312,1079.085
313,1086.927
314,1080.329
315,1086.890
316,1079.317
317,1088.561
318,1092.988
319,1084.488
320,1079.610
321,1086.561
322,1091.098
323,1089.732
324,1097.476
325,1092.402
326,1087.476
327,1090.476
328,1085.817
329,1090.488
330,1089.293
331,1088.561
332,1093.659
333,1101.878
334,1090.866
335,1107.195
336,1092.805
337,1103.915
338,1102.024
339,1099.744
340,1106.232
341,1087.256
342,1092.293
343,1095.110
344,1097.317
345,1107.207
346,1100.549
347,1098.610
348,1106.220
349,1103.659
350,1086.646
351,1102.756
352,1106.915
353,1102.976
354,1110.439
355,1100.537
356,1094.756
357,1092.463
358,1107.707
359,1115.207
360,1107.073
361,1091.110
362,1107.427
363,1100.098
364,1096.268
365,1110.732
366,1114.744
367,1113.500
368,1111.146
369,1114.561
370,1111.915
371,1105.732
372,1111.402
373,1116.866
374,1114.500
375,1111.573
376,1112.805
377,1114.037
378,1116.659
379,1119.659
380,1123.841
381,1133.646
382,1129.085
383,1129.000
384,1130.427
385,1128.439
386,1130.232
387,1130.195
388,1126.634
389,1136.146
390,1131.000
391,1130.146
392,1138.415
393,1140.427
394,1128.756
395,1128.378
396,1141.280
397,1145.524
398,1130.805
399,1141.988
400,1141.537
401,1138.561
402,1136.695
403,1132.073
404,1141.537
405,1139.341
406,1141.659
407,1150.171
408,1146.439
409,1143.780
410,1147.671
411,1145.683
412,1146.159
413,1143.012
414,1136.280
415,1155.817
416,1149.159
417,1150.061
418,1148.488
419,1154.024
420,1156.500
421,1153.159
422,1162.366
423,1156.610
424,1166.549
425,1151.000
426,1152.049
427,1157.549
428,1159.683
429,1157.037
430,1158.805
431,1166.049
432,1166.683
433,1159.476
434,1172.854
435,1171.207
436,1166.878
437,1156.488
438,1154.073
439,1164.732
440,1172.817
441,1166.622
442,1162.098
443,1164.610
444,1156.402
445,1157.232
446,1163.512
447,1160.622
448,1166.707
449,1166.280
450,1168.598
451,1171.207
452,1161.915
453,1164.427
454,1169.183
455,1167.683
456,1163.695
457,1164.756
458,1158.573
459,1161.098
460,1158.024
461,1162.476
462,1160.585
463,1163.744
464,1162.280
465,1165.878
466,1171.378
467,1175.720
468,1173.963
469,1176.305
470,1178.463
471,1176.402
472,1180.500
473,1173.110
474,1187.000
475,1179.561
476,1187.427
477,1178.171
478,1176.878
479,1179.768
480,1176.963
481,1180.988
482,1181.061
483,1186.512
484,1175.988
485,1180.927
486,1189.073
487,1195.537
488,1191.500
489,1192.549
490,1195.415
491,1190.329
492,1186.329
493,1193.732
494,1197.171
495,1201.085
496,1194.939
497,1201.768
498,1204.841
499,1206.573
500,1199.329
501,1221.598
502,1202.585
503,1198.683
504,1214.305
505,1211.817
506,1212.341
507,1215.232
508,1208.159
509,1218.195
510,1216.756
511,1221.280
512,1214.683
513,1226.098
514,1206.061
515,1217.963
516,1208.500
517,1218.122
518,1227.037
519,1218.220
520,1224.805
521,1221.122
522,1223.159
523,1224.232
524,1225.915
525,1221.098
526,1229.573
527,1226.610
528,1226.610
529,1226.768
530,1226.488
531,1222.817
532,1237.573
533,1236.573
534,1227.024
535,1234.878
536,1233.695
537,1237.512
538,1233.878
539,1242.354
540,1238.902
541,1242.171
542,1242.280
543,1241.927
544,1236.634
545,1239.415
546,1244.183
547,1245.134
548,1254.902
549,1245.610
550,1245.646
551,1237.585
552,1243.659
553,1239.585
554,1245.878
555,1250.805
556,1246.976
557,1236.220
558,1256.183
559,1241.902
560,1252.378
561,1243.598
562,1238.037
563,1248.524
564,1242.805
565,1254.598
566,1257.829
567,1248.756
568,1257.098
569,1260.402
570,1249.427
571,1255.329
572,1255.402
573,1263.037
574,1266.463
575,1264.146
576,1262.207
577,1247.902
578,1267.280
579,1262.829
580,1269.451
581,1267.695
582,1272.488
583,1270.866
584,1281.500
585,1267.439
586,1279.378
587,1269.341
588,1262.146
589,1266.061
590,1271.951
591,1270.561
592,1269.012
593,1274.927
594,1274.366
595,1267.488
596,1275.220
597,1280.817
598,1276.232
599,1277.976
600,1273.280
601,1283.293
602,1287.512
603,1277.915
604,1280.463
605,1289.671
606,1292.073
607,1286.061
608,1278.634
609,1293.402
610,1286.622
611,1286.439
612,1292.805
613,1294.073
614,1297.573
615,1290.988
616,1288.720
617,1283.598
618,1288.037
619,1288.720
620,1287.415
621,1277.402
622,1295.122
623,1290.329
624,1289.195
625,1300.366
626,1294.805
627,1292.854
628,1299.622
629,1297.817
630,1292.610
631,1306.598
632,1312.378
633,1304.768
634,1316.159
635,1297.939
636,1295.244
637,1306.451
638,1308.610
639,1309.171
640,1292.061
641,1302.671
642,1312.341
643,1303.841
