 ,Value
1,757.098
2,796.939
3,813.963
4,837.610
5,846.720
6,861.524
7,861.378
8,868.793
9,866.866
10,874.939
11,880.671
12,876.244
13,880.293
14,891.793
15,893.976
16,897.317
17,894.768
18,897.049
19,906.500
20,897.988
21,899.134
22,894.463
23,896.024
24,901.927
25,904.049
26,897.329
27,915.085
28,901.378
29,909.951
30,910.683
31,908.939
32,895.024
33,907.707
34,904.171
35,903.317
36,909.524
37,912.171
38,902.195
39,912.561
40,913.390
41,912.415
42,912.683
43,928.378
44,918.707
45,910.098
46,914.939
47,918.341
48,914.707
49,916.707
50,917.451
51,916.415
52,925.610
53,929.561
54,917.744
55,922.756
56,923.927
57,922.634
58,937.707
59,916.866
60,924.866
61,921.378
62,933.512
63,937.732
64,923.451
65,924.134
66,927.817
67,934.988
68,931.329
69,932.524
70,934.488
71,921.610
72,915.341
73,928.707
74,930.232
75,923.817
76,931.305
77,938.902
78,932.805
79,936.427
80,931.854
81,933.463
82,941.146
83,939.085
84,933.841
85,933.390
86,936.378
87,927.037
88,937.366
89,937.317
90,944.537
91,940.805
92,940.061
93,938.183
94,946.488
95,947.024
96,948.585
97,945.902
98,941.207
99,949.720
100,954.305
101,949.805
102,955.610
103,951.817
104,955.829
105,949.890
106,954.756
107,945.671
108,947.293
109,946.866
110,952.939
111,963.439
112,952.805
113,966.829
114,962.415
115,962.049
116,967.061
117,959.329
118,952.183
119,960.854
120,956.854
121,967.073
122,960.939
123,964.866
124,953.232
125,962.305
126,966.976
127,956.122
128,960.768
129,963.451
130,961.963
131,964.744
132,956.073
133,969.073
134,961.134
135,971.024
136,968.854
137,955.622
138,972.463
139,970.000
140,964.598
141,968.110
142,967.963
143,981.244
144,968.268
145,973.634
146,973.951
147,980.512
148,974.963
149,975.720
150,977.427
151,983.146
152,975.841
153,979.756
154,977.256
155,978.171
156,979.598
157,980.744
158,983.500
159,979.598
160,976.963
161,984.317
162,979.561
163,984.512
164,978.805
165,978.683
166,981.341
167,979.146
168,986.134
169,986.866
170,985.268
171,989.476
172,989.280
173,983.000
174,990.341
175,989.768
176,994.756
177,992.171
178,997.585
179,991.451
180,997.927
181,985.207
182,990.122
183,998.305
184,1000.720
185,994.549
186,1004.854
187,1007.390
188,1003.988
189,998.915
190,997.000
191,1004.537
192,1003.890
193,999.073
194,998.634
195,1011.012
196,996.805
197,1006.720
198,1008.159
199,1007.817
200,1005.159
201,1010.951
202,1014.268
203,1005.061
204,1011.878
205,1012.220
206,1010.232
207,1009.805
208,1012.720
209,1018.171
210,1021.354
211,1011.024
212,1014.061
213,1018.500
214,1016.890
215,1022.634
216,1020.793
217,1019.268
218,1016.988
219,1020.866
220,1027.341
221,1021.134
222,1024.732
223,1025.890
224,1029.061
225,1022.110
226,1015.622
227,1025.000
228,1026.268
229,1027.988
230,1017.329
231,1026.707
232,1025.890
233,1033.634
234,1030.878
235,1029.378
236,1031.024
237,1021.573
238,1023.890
239,1043.134
240,1029.220
241,1046.329
242,1039.585
243,1032.000
244,1037.000
245,1039.707
246,1036.159
247,1035.537
248,1039.805
249,1040.037
250,1042.183
251,1033.122
252,1047.220
253,1039.085
254,1045.573
255,1039.195
256,1041.134
257,1037.183
258,1042.195
259,1042.232
260,1039.390
261,1049.793
262,1045.012
263,1051.890
264,1045.073
265,1052.232
266,1055.341
267,1058.988
268,1047.061
269,1055.207
270,1047.841
271,1053.585
272,1056.366
273,1059.829
274,1063.683
275,1055.671
276,1061.793
277,1053.098
278,1059.695
279,1067.317
280,1071.976
281,1063.061
282,1070.183
283,1057.659
284,1071.122
285,1060.756
286,1072.756
287,1072.171
288,1069.915
289,1056.329
290,1062.610
291,1071.500
292,1069.085
293,1073.915
294,1074.524
295,1064.512
296,1070.049
297,1073.402
298,1067.366
299,1066.915
300,1070.512
301,1076.073
302,1078.378
303,1081.927
304,1078.963
305,1087.012
306,1081.695
307,1071.256
308,1072.622
309,1083.768
310,1081.622
311,1084.244
312,1083.732
313,1091.634
314,1081.671
315,1088.500
316,1101.707
317,1091.841
318,1086.183
319,1083.354
320,1089.159
321,1094.659
322,1084.976
323,1077.073
324,1087.951
325,1091.415
326,1092.390
327,1087.866
328,1093.402
329,1097.207
330,1104.744
331,1098.488
332,1089.220
333,1095.293
334,1094.598
335,1102.061
336,1112.268
337,1095.451
338,1098.817
339,1098.915
340,1094.378
341,1105.390
342,1100.854
343,1103.573
344,1100.573
345,1109.378
346,1109.110
347,1114.976
348,1086.256
349,1101.841
350,1119.890
351,1110.939
352,1106.866
353,1114.524
354,1103.585
355,1106.659
356,1110.402
357,1103.573
358,1110.159
359,1117.049
360,1109.134
361,1099.817
362,1115.000
363,1114.390
364,1112.524
365,1113.939
366,1115.549
367,1108.110
368,1119.610
369,1115.524
370,1126.951
371,1128.341
372,1117.134
373,1123.793
374,1121.732
375,1119.963
376,1112.402
377,1132.512
378,1127.537
379,1129.463
380,1126.951
381,1132.171
382,1128.146
383,1133.829
384,1128.439
385,1133.610
386,1144.207
387,1140.646
388,1139.305
389,1141.134
390,1146.195
391,1130.659
392,1137.256
393,1137.512
394,1130.085
395,1142.707
396,1146.829
397,1144.695
398,1143.573
399,1140.488
400,1142.439
401,1141.927
402,1142.695
403,1147.317
404,1147.695
405,1151.793
406,1155.695
407,1154.439
408,1153.402
409,1161.585
410,1155.622
411,1161.427
412,1165.268
413,1147.268
414,1145.756
415,1148.024
416,1166.220
417,1159.512
418,1157.305
419,1165.927
420,1159.683
421,1162.683
422,1177.317
423,1165.341
424,1159.293
425,1156.756
426,1159.524
427,1163.146
428,1164.366
429,1165.317
430,1168.768
431,1167.390
432,1159.756
433,1168.134
434,1168.293
435,1173.439
436,1172.439
437,1172.659
438,1170.366
439,1167.110
440,1179.390
441,1175.049
442,1175.524
443,1183.366
444,1166.122
445,1182.402
446,1170.951
447,1164.902
448,1183.488
449,1180.402
450,1166.988
451,1173.963
452,1179.598
453,1180.744
454,1172.183
455,1163.841
456,1167.805
457,1166.305
458,1177.537
459,1177.378
460,1177.171
461,1172.146
462,1163.927
463,1175.207
464,1174.329
465,1179.951
466,1186.878
467,1178.098
468,1178.573
469,1184.646
470,1187.378
471,1180.244
472,1185.000
473,1190.171
474,1190.293
475,1183.317
476,1187.195
477,1189.768
478,1183.280
479,1188.439
480,1185.841
481,1202.207
482,1196.854
483,1181.646
484,1192.817
485,1197.415
486,1195.354
487,1204.024
488,1193.268
489,1193.720
490,1196.585
491,1205.268
492,1203.915
493,1204.768
494,1214.012
495,1210.866
496,1209.268
497,1214.939
498,1221.354
499,1222.159
500,1218.561
501,1210.463
502,1213.268
503,1214.793
504,1218.598
505,1219.488
506,1226.939
507,1215.695
508,1229.951
509,1225.598
510,1227.573
511,1231.012
512,1219.232
513,1230.756
514,1234.927
515,1232.037
516,1229.049
517,1238.402
518,1227.049
519,1223.427
520,1239.183
521,1233.122
522,1238.780
523,1236.720
524,1238.329
525,1240.988
526,1244.866
527,1245.073
528,1237.659
529,1242.854
530,1232.549
531,1242.500
532,1236.390
533,1236.232
534,1244.829
535,1246.793
536,1246.793
537,1248.720
538,1249.988
539,1249.195
540,1251.439
541,1249.598
542,1249.390
543,1257.341
544,1255.902
545,1257.841
546,1251.915
547,1245.012
548,1251.415
549,1249.683
550,1254.622
551,1248.732
552,1256.451
553,1257.780
554,1246.317
555,1263.207
556,1262.695
557,1262.378
558,1263.268
559,1263.756
560,1268.939
561,1269.988
