 ,Value
1,754.768
2,800.317
3,820.159
4,843.671
5,859.890
6,865.695
7,866.220
8,865.585
9,882.537
10,873.805
11,882.524
12,873.220
13,880.841
14,881.244
15,890.329
16,887.427
17,895.817
18,886.915
19,898.524
20,908.805
21,898.683
22,901.439
23,911.329
24,899.646
25,906.463
26,902.220
27,904.232
28,903.732
29,906.171
30,906.659
31,910.049
32,911.207
33,915.000
34,913.171
35,912.415
36,906.317
37,912.500
38,921.866
39,920.585
40,921.866
41,910.402
42,912.744
43,916.134
44,925.890
45,917.402
46,911.341
47,923.561
48,922.146
49,913.280
50,921.232
51,921.317
52,929.817
53,925.220
54,924.110
55,930.293
56,925.963
57,929.195
58,930.939
59,920.756
60,930.780
61,932.707
62,931.073
63,926.049
64,934.037
65,929.415
66,924.927
67,924.183
68,918.866
69,935.159
70,939.902
71,927.744
72,918.561
73,929.293
74,936.110
75,930.744
76,934.561
77,927.439
78,937.537
79,945.524
80,944.585
81,941.524
82,944.012
83,937.366
84,939.220
85,946.000
86,946.463
87,936.305
88,941.341
89,948.366
90,943.927
91,937.159
92,944.061
93,948.988
94,943.390
95,949.780
96,947.293
97,950.268
98,955.232
99,953.098
100,949.622
101,961.439
102,943.768
103,951.451
104,958.012
105,961.659
106,964.085
107,960.561
108,950.512
109,951.354
110,949.829
111,945.293
112,959.244
113,965.256
114,960.402
115,963.146
116,952.024
117,963.220
118,966.122
119,960.988
120,967.524
121,961.207
122,963.366
123,954.768
124,966.805
125,962.341
126,964.183
127,960.012
128,964.683
129,971.524
130,964.841
131,970.646
132,966.402
133,967.427
134,975.049
135,967.744
136,980.305
137,972.659
138,970.939
139,971.390
140,967.402
141,970.049
142,977.220
143,972.744
144,969.695
145,972.110
146,974.817
147,975.427
148,968.415
149,976.171
150,973.549
151,977.915
152,973.402
153,989.378
154,980.073
155,982.976
156,979.110
157,988.598
158,988.232
159,983.280
160,982.110
161,987.293
162,984.976
163,980.915
164,984.329
165,983.634
166,980.159
167,984.976
168,988.598
169,992.073
170,984.280
171,988.585
172,993.707
173,982.037
174,991.195
175,996.634
176,988.110
177,989.988
178,991.085
179,1004.720
180,1000.585
181,989.207
182,992.037
183,989.878
184,987.378
185,992.000
186,999.317
187,997.354
188,1008.256
189,996.037
190,996.695
191,1004.341
192,991.195
193,999.134
194,998.073
195,1004.110
196,997.049
197,997.707
198,1006.561
199,1007.390
200,1015.695
201,1002.671
202,1007.573
203,1010.890
204,1016.659
205,1017.622
206,1011.463
207,1016.720
208,1009.732
209,1012.598
210,1017.110
211,1000.256
212,1013.610
213,1007.390
214,1008.354
215,1006.659
216,1010.512
217,1015.329
218,1013.793
219,1020.841
220,1017.866
221,1023.585
222,1015.622
223,1017.451
224,1021.720
225,1018.366
226,1021.317
227,1014.878
228,1021.134
229,1027.183
230,1033.000
231,1021.439
232,1022.756
233,1024.671
234,1017.378
235,1025.354
236,1026.366
237,1035.439
238,1027.573
239,1025.280
240,1037.744
241,1033.402
242,1029.024
243,1032.171
244,1034.585
245,1030.610
246,1025.549
247,1041.634
248,1033.171
249,1032.439
250,1038.610
251,1039.341
252,1044.037
253,1041.671
254,1038.768
255,1042.512
256,1036.451
257,1047.720
258,1047.878
259,1042.232
260,1046.354
261,1054.951
262,1042.110
263,1052.659
264,1055.598
265,1048.293
