 ,Value
706,1348.720
707,1358.878
708,1353.890
709,1356.329
710,1360.695
711,1353.488
712,1359.817
713,1362.707
714,1358.341
715,1359.183
716,1361.183
717,1368.463
718,1361.305
719,1370.720
720,1368.195
721,1361.524
722,1373.561
723,1359.537
724,1371.159
725,1364.963
726,1366.220
727,1354.232
728,1365.695
729,1362.183
730,1370.415
731,1375.402
732,1372.610
733,1371.732
734,1360.439
735,1365.939
736,1375.329
737,1378.707
738,1373.854
739,1385.341
740,1384.085
741,1380.244
742,1379.415
743,1381.695
744,1378.159
745,1371.573
746,1373.598
747,1381.524
748,1376.256
749,1379.732
750,1377.415
751,1382.329
752,1380.085
753,1380.293
754,1385.207
755,1382.317
756,1390.244
757,1382.573
758,1393.537
759,1389.439
760,1386.122
761,1377.902
762,1391.963
763,1391.841
764,1395.524
765,1388.293
766,1389.732
767,1381.415
768,1386.902
769,1389.207
770,1393.000
771,1394.476
772,1395.012
773,1399.805
774,1391.622
775,1386.817
776,1409.988
777,1405.159
778,1397.244
779,1393.817
780,1392.256
781,1394.134
782,1404.549
783,1396.878
784,1404.537
785,1403.037
786,1412.280
787,1401.793
788,1401.268
789,1401.659
790,1409.329
791,1415.378
792,1403.976
793,1403.683
794,1409.671
795,1413.220
796,1398.244
797,1406.598
798,1410.707
799,1400.951
800,1406.671
801,1400.927
802,1409.341
803,1410.317
804,1414.963
805,1405.549
806,1407.646
807,1418.878
808,1404.683
809,1407.220
810,1411.988
811,1417.232
812,1409.317
813,1414.390
814,1418.524
815,1407.134
816,1416.951
817,1414.341
818,1416.476
819,1420.585
820,1421.207
821,1426.951
822,1412.317
823,1418.780
824,1426.341
825,1422.598
826,1415.085
827,1416.683
828,1413.207
829,1411.915
830,1425.256
831,1425.280
832,1435.878
833,1421.366
834,1418.451
835,1427.524
836,1418.963
837,1416.817
838,1419.671
839,1413.085
840,1427.427
841,1420.073
842,1420.780
843,1426.329
844,1422.451
845,1424.232
846,1432.098
847,1430.866
848,1430.268
849,1416.000
850,1430.134
851,1427.549
852,1424.268
853,1419.963
854,1430.415
855,1421.780
856,1425.220
857,1421.110
858,1423.244
859,1426.488
860,1443.634
861,1433.573
862,1428.500
863,1428.890
864,1435.866
865,1431.598
866,1431.902
867,1424.878
868,1436.049
869,1440.659
870,1432.878
871,1427.988
872,1431.524
873,1427.451
874,1437.878
875,1428.732
876,1428.732
877,1432.671
878,1431.427
879,1423.195
880,1423.720
881,1437.659
882,1430.659
883,1435.061
884,1429.073
885,1431.085
886,1434.878
887,1422.134
888,1426.183
889,1430.659
890,1424.793
891,1435.061
892,1432.732
893,1436.134
894,1436.146
895,1429.646
896,1431.037
897,1431.305
898,1430.829
899,1427.683
900,1436.488
901,1436.451
902,1449.256
903,1429.280
904,1442.341
905,1434.146
906,1428.707
907,1445.341
908,1429.354
909,1428.305
910,1436.439
911,1436.829
912,1434.610
913,1435.037
914,1435.085
915,1443.829
916,1440.244
917,1442.963
918,1452.134
919,1439.634
920,1445.683
921,1447.207
922,1438.732
923,1437.110
924,1429.720
925,1437.768
926,1445.280
927,1440.890
928,1442.402
929,1440.549
930,1437.585
931,1439.610
932,1445.866
933,1444.500
934,1447.378
935,1448.878
936,1453.768
937,1436.915
938,1446.585
939,1442.707
940,1452.500
941,1448.500
942,1452.707
943,1444.646
944,1441.268
945,1444.963
946,1444.024
947,1446.988
948,1441.024
949,1449.085
950,1445.195
951,1444.037
952,1443.683
953,1436.707
954,1448.780
955,1447.646
956,1447.841
957,1436.756
958,1451.976
959,1443.817
960,1453.732
961,1450.000
962,1445.341
963,1444.122
964,1440.037
965,1434.659
966,1440.512
967,1454.585
968,1440.402
969,1446.463
970,1448.793
971,1439.951
972,1431.000
973,1441.195
974,1443.841
975,1445.500
976,1439.951
977,1439.622
978,1434.622
979,1435.927
980,1448.732
981,1437.659
982,1436.476
983,1436.744
984,1438.683
985,1434.476
986,1445.744
987,1435.451
988,1445.415
989,1442.610
990,1443.951
991,1441.963
992,1447.366
993,1436.146
994,1446.561
995,1440.439
996,1437.585
997,1439.524
998,1440.317
999,1440.866
1000,1445.317
1001,1433.866
1002,1440.573
1003,1439.317
1004,1442.768
1005,1423.183
1006,1440.768
1007,1424.207
1008,1443.024
1009,1440.683
1010,1437.683
1011,1437.476
1012,1445.207
1013,1435.037
1014,1432.402
1015,1432.280
1016,1427.073
1017,1433.598
1018,1428.585
1019,1433.537
1020,1438.976
1021,1435.780
1022,1434.146
1023,1426.793
1024,1428.854
1025,1428.171
1026,1433.439
1027,1428.939
1028,1426.378
1029,1433.183
1030,1426.951
1031,1430.207
1032,1431.939
1033,1439.439
1034,1417.951
1035,1425.390
1036,1412.110
1037,1418.329
1038,1427.476
1039,1435.098
1040,1429.146
1041,1433.085
1042,1432.207
1043,1424.439
1044,1420.390
1045,1434.561
1046,1421.439
1047,1431.207
1048,1438.183
1049,1432.805
1050,1423.646
1051,1425.012
1052,1428.744
1053,1425.195
1054,1423.317
1055,1421.329
1056,1423.598
1057,1428.817
1058,1424.939
1059,1423.561
1060,1427.268
1061,1424.927
1062,1438.744
1063,1437.378
1064,1439.561
1065,1429.524
1066,1424.256
1067,1423.061
1068,1427.317
1069,1428.671
1070,1422.793
1071,1422.585
1072,1415.756
1073,1426.561
1074,1418.634
1075,1415.646
1076,1415.354
1077,1417.976
1078,1415.659
1079,1426.183
1080,1411.463
1081,1410.817
1082,1422.561
1083,1418.585
1084,1415.561
1085,1418.768
1086,1413.707
1087,1413.927
1088,1416.573
1089,1413.524
1090,1406.390
1091,1413.573
1092,1409.549
1093,1405.537
1094,1409.537
1095,1412.280
1096,1400.768
1097,1401.524
1098,1402.561
1099,1397.976
1100,1398.488
1101,1390.293
1102,1408.976
1103,1398.183
1104,1401.476
1105,1399.354
1106,1407.988
1107,1403.024
1108,1402.012
1109,1392.134
1110,1394.512
1111,1396.317
1112,1396.085
1113,1398.829
1114,1399.988
1115,1393.902
1116,1392.073
1117,1403.780
1118,1393.902
1119,1399.488
1120,1395.537
1121,1404.244
1122,1387.098
1123,1394.500
1124,1401.720
1125,1398.598
1126,1388.598
1127,1379.073
1128,1389.146
1129,1384.744
1130,1380.634
1131,1371.707
1132,1376.585
1133,1381.159
1134,1374.988
1135,1367.378
1136,1387.329
1137,1364.537
1138,1381.415
1139,1373.561
1140,1378.854
1141,1372.451
1142,1373.488
1143,1370.744
1144,1372.939
1145,1376.927
1146,1372.598
1147,1377.098
1148,1387.012
1149,1371.829
1150,1360.744
1151,1371.451
1152,1368.707
1153,1360.207
1154,1374.073
1155,1359.732
1156,1367.915
1157,1361.366
1158,1360.451
1159,1362.012
1160,1358.451
1161,1355.634
1162,1367.207
1163,1356.488
1164,1365.195
1165,1345.695
1166,1355.695
1167,1356.220
1168,1354.134
1169,1343.549
1170,1346.378
1171,1336.390
1172,1335.305
1173,1334.244
1174,1330.037
1175,1315.341
1176,1325.171
1177,1329.500
1178,1335.561
1179,1327.427
1180,1323.073
1181,1312.524
1182,1315.878
1183,1310.963
1184,1290.878
