 ,Value
1,429.171
2,460.976
3,472.598
4,479.720
5,487.085
6,492.110
7,497.927
8,503.476
9,503.012
10,508.024
11,516.110
12,511.817
13,508.561
14,517.232
15,517.573
16,520.537
17,515.890
18,510.768
19,520.085
20,516.183
21,520.976
22,523.317
23,519.646
24,520.415
25,515.756
26,521.122
27,531.293
28,521.049
29,524.744
30,521.061
31,523.732
32,520.841
33,525.915
34,521.232
35,525.927
36,524.378
37,525.976
38,524.329
39,529.671
40,526.573
41,527.378
42,523.439
43,530.902
44,526.293
45,532.134
46,527.293
47,532.817
48,528.207
49,536.098
50,536.146
51,536.902
52,533.024
53,529.683
54,539.610
55,540.866
56,538.878
57,541.646
58,535.488
59,538.902
60,540.878
61,542.500
62,539.354
63,543.537
64,545.756
65,544.817
66,539.110
67,545.659
68,546.768
69,544.037
70,542.573
71,539.780
72,535.390
73,543.671
74,549.293
75,544.451
76,543.634
77,553.927
78,548.988
79,550.927
80,548.951
81,550.439
82,554.268
83,557.012
84,553.646
85,552.976
86,550.024
87,543.573
88,558.598
89,556.415
90,560.951
91,555.000
92,556.841
93,553.512
94,559.256
95,556.585
96,556.939
97,554.232
98,552.378
99,556.939
100,563.451
101,557.183
102,561.488
103,564.890
104,564.793
105,562.244
106,566.585
107,565.720
108,565.293
109,563.512
110,561.768
111,566.024
112,561.829
113,575.805
114,576.098
115,564.963
116,579.244
117,571.159
118,569.573
119,567.195
120,577.366
121,570.720
122,579.439
123,582.841
124,578.280
125,580.415
126,578.671
127,587.244
128,576.110
129,575.646
130,586.744
131,583.366
132,577.805
133,587.902
134,581.085
135,589.854
136,585.780
137,586.951
138,586.573
139,586.585
140,590.061
141,589.585
142,587.329
143,589.463
144,591.841
145,593.195
146,598.915
147,595.354
148,597.317
149,598.183
150,597.220
151,600.146
152,600.500
153,595.951
154,599.280
155,603.232
156,596.037
157,599.585
158,599.659
159,602.695
160,602.610
161,604.439
162,603.000
163,602.854
164,603.390
165,604.244
166,616.305
167,610.012
168,609.037
169,611.171
170,611.439
171,607.732
172,603.256
173,614.890
174,610.976
175,625.146
176,616.171
177,621.232
178,623.829
179,628.902
180,622.622
181,619.805
182,630.841
183,634.098
184,628.878
185,628.024
186,622.439
187,624.012
188,622.646
189,629.000
190,628.902
191,626.866
192,632.220
193,633.732
194,637.024
195,633.902
196,633.000
197,633.098
198,635.963
199,638.976
200,636.707
201,639.402
202,640.598
203,648.500
204,655.000
205,649.915
206,645.134
207,651.780
208,653.866
209,655.988
210,649.341
211,645.780
212,650.598
213,651.280
214,655.561
215,662.366
216,660.878
217,656.366
218,664.341
219,655.890
220,658.951
221,658.585
222,659.756
223,664.744
224,670.622
225,671.829
226,670.817
227,667.183
228,671.707
229,671.939
230,675.378
231,671.841
232,684.098
233,677.902
234,677.427
235,695.963
236,677.280
237,673.159
238,673.585
239,676.488
240,677.573
241,683.085
242,688.220
243,687.524
244,689.768
245,683.805
246,690.549
247,684.256
248,688.061
249,697.732
250,700.244
251,690.085
252,698.122
253,698.402
254,696.341
255,705.232
256,700.439
257,705.244
258,709.000
259,705.988
260,714.085
261,708.744
262,705.341
263,714.122
264,713.061
265,710.610
266,712.463
267,714.768
268,710.866
269,712.256
270,722.012
271,723.744
272,730.134
273,724.183
274,725.878
275,726.585
276,732.390
277,729.695
278,733.524
279,734.341
280,731.354
281,731.354
282,737.707
283,739.146
284,735.854
285,736.512
286,740.232
