 ,Value
1,536.000
2,564.707
3,590.256
4,598.390
5,614.854
6,623.073
7,615.988
8,623.488
9,632.951
10,631.988
11,635.439
12,637.634
13,637.220
14,638.390
15,642.573
16,639.915
17,647.768
18,646.293
19,641.512
20,640.793
21,647.683
22,644.537
23,641.244
24,650.841
25,649.598
26,645.512
27,642.451
28,651.000
29,645.512
30,656.305
31,659.024
32,666.500
33,656.378
34,663.024
35,660.317
36,662.415
37,655.500
38,650.500
39,654.659
40,657.512
41,664.963
42,660.061
43,661.927
44,663.256
45,666.232
46,668.512
47,665.707
48,664.500
49,660.707
50,672.427
51,667.866
52,661.939
53,661.756
54,657.634
55,670.756
56,669.256
57,677.232
58,672.146
59,666.646
60,671.988
61,675.756
62,671.329
63,672.683
64,667.890
65,674.378
66,678.146
67,674.000
68,665.268
69,670.000
70,673.000
71,665.171
72,666.366
73,682.244
74,683.646
75,682.878
76,682.793
77,676.622
78,681.573
79,682.378
80,682.902
81,669.073
82,685.659
83,673.524
84,680.183
85,682.220
86,684.841
87,686.646
88,684.354
89,688.927
90,685.524
91,689.195
92,689.122
93,691.476
94,696.598
95,685.378
96,686.024
97,690.866
98,690.573
99,694.488
100,694.183
101,696.415
102,692.902
103,697.707
104,705.951
105,691.329
106,697.305
107,701.890
108,697.207
109,700.915
110,690.805
111,699.232
112,694.341
113,701.854
114,706.427
115,702.110
116,711.659
117,702.805
118,704.183
119,709.061
120,706.171
121,708.817
122,716.537
123,710.232
124,708.244
125,706.659
126,705.866
127,705.963
128,721.244
129,706.939
130,713.756
131,711.390
132,707.976
133,712.024
134,720.598
135,721.232
136,719.634
137,719.171
138,721.951
139,724.220
140,716.402
141,723.024
142,713.890
143,711.744
144,720.098
145,727.024
146,727.671
147,726.549
148,718.159
149,725.183
150,724.780
151,730.451
152,721.098
153,730.012
154,734.171
155,732.232
156,740.732
157,733.841
158,730.512
159,735.341
160,734.085
161,735.500
162,726.756
163,738.854
164,733.720
165,729.866
166,731.805
167,739.890
168,743.329
169,741.866
170,742.402
171,740.098
172,743.988
173,742.659
174,743.951
