 ,Value
1,998.268
2,1032.671
3,1060.439
4,1092.146
5,1099.354
6,1116.049
7,1116.122
8,1114.134
9,1121.659
10,1127.354
11,1125.878
12,1124.049
13,1142.890
14,1132.146
15,1147.634
16,1142.744
17,1134.415
18,1141.720
19,1147.939
20,1144.439
21,1149.378
22,1149.268
23,1154.939
24,1155.280
25,1160.232
26,1156.598
27,1160.110
28,1167.183
29,1161.573
30,1161.159
31,1163.512
32,1162.354
33,1150.671
34,1167.512
35,1161.902
36,1168.037
37,1168.098
38,1177.134
39,1171.366
40,1172.598
41,1176.829
42,1174.976
43,1172.939
44,1175.963
45,1172.780
46,1177.561
47,1171.561
48,1181.427
49,1174.390
50,1181.110
51,1185.329
52,1170.390
53,1171.488
54,1184.549
55,1181.159
56,1195.366
57,1188.939
58,1180.585
59,1176.024
60,1186.085
61,1189.061
62,1178.805
63,1184.756
64,1198.537
65,1185.110
66,1192.280
67,1184.000
68,1191.085
69,1190.463
70,1181.744
71,1174.305
72,1182.707
73,1181.098
74,1192.195
75,1183.732
76,1189.915
77,1180.183
78,1191.110
79,1193.439
80,1188.280
81,1196.744
82,1198.366
83,1196.817
84,1194.744
85,1189.378
86,1197.451
87,1200.927
88,1208.988
89,1198.537
90,1198.976
91,1207.927
92,1199.646
93,1211.780
94,1212.378
95,1210.317
96,1201.366
97,1211.024
98,1210.110
99,1217.037
100,1201.415
101,1205.805
102,1210.707
103,1218.244
104,1206.927
105,1211.024
106,1214.390
107,1210.378
108,1207.829
109,1211.439
110,1205.329
111,1214.878
112,1214.305
113,1213.890
114,1223.427
115,1215.512
116,1221.415
117,1206.098
118,1207.634
119,1217.232
120,1215.549
121,1212.439
122,1222.488
123,1208.012
124,1208.110
125,1222.927
126,1212.585
127,1215.451
128,1218.037
129,1221.341
130,1221.159
131,1219.341
132,1215.024
133,1216.476
134,1231.280
135,1226.561
136,1230.024
137,1220.085
138,1221.061
139,1222.598
140,1221.098
141,1224.378
142,1217.378
143,1227.951
144,1231.646
