 ,Value
1,486.183
2,508.329
3,533.988
4,543.561
5,552.305
6,559.695
7,567.317
8,567.195
9,566.012
10,565.707
11,568.537
12,566.695
13,566.073
14,570.768
15,574.280
16,581.207
17,575.451
18,581.659
19,580.049
20,580.585
21,580.024
22,583.183
23,578.256
24,573.610
25,586.598
26,587.805
27,584.134
28,585.317
29,585.439
30,586.122
31,580.878
32,583.744
33,585.829
34,592.232
35,587.598
36,594.061
37,591.963
38,592.085
39,590.220
40,594.305
41,595.000
42,597.341
43,588.439
44,592.951
45,595.866
46,594.573
47,597.659
48,601.683
49,596.744
50,591.671
51,597.012
52,594.585
53,602.171
54,597.732
55,593.512
56,600.841
57,597.646
58,596.463
59,598.610
60,598.634
61,599.134
62,600.280
63,603.171
64,599.049
65,602.207
66,597.305
67,600.329
68,604.268
69,603.354
70,608.402
71,600.939
72,597.256
73,611.549
74,615.561
75,608.817
76,615.012
77,616.024
78,611.744
79,620.024
80,613.671
81,616.817
82,621.000
83,623.878
84,610.671
85,610.488
86,613.378
87,621.866
88,612.585
89,618.317
90,621.500
91,617.683
92,628.000
93,621.780
94,622.220
95,617.317
96,618.244
97,620.049
98,619.939
99,631.890
100,627.439
101,626.280
102,625.451
103,632.110
104,625.378
105,623.841
106,629.829
107,630.085
108,631.878
109,628.756
110,636.049
111,642.146
112,641.817
113,637.634
114,633.390
115,630.963
116,639.268
117,634.549
118,635.963
119,643.610
120,637.085
121,638.756
122,639.756
123,637.341
124,633.293
125,634.707
126,636.085
127,642.720
128,644.756
129,649.561
130,642.951
131,638.744
132,644.488
133,647.195
134,647.439
135,640.463
136,644.951
137,652.610
138,654.915
139,650.549
140,661.183
141,654.085
142,651.988
143,653.378
144,651.488
145,650.537
146,652.061
147,651.671
148,655.951
149,659.683
150,663.451
151,667.939
152,656.793
153,669.610
154,661.268
155,658.463
156,658.610
157,662.427
158,666.780
159,674.037
160,668.793
161,666.671
162,655.012
163,663.098
164,663.634
165,675.061
166,672.646
167,677.061
168,674.244
169,674.561
170,674.598
171,673.939
172,679.598
173,675.598
174,676.341
175,683.927
176,682.183
177,686.829
178,687.610
179,686.073
180,687.427
181,681.293
182,688.085
183,686.012
184,691.890
185,684.061
186,685.098
187,692.756
188,685.037
189,694.451
190,700.098
191,692.207
192,694.024
193,698.354
194,692.610
195,701.549
196,698.293
197,695.756
198,693.793
199,692.732
200,710.488
201,702.549
202,703.488
203,704.720
204,701.280
205,705.512
206,710.585
207,704.549
208,707.585
209,712.500
210,709.415
211,720.476
212,718.061
213,708.976
214,714.780
215,721.854
216,706.488
217,716.585
218,712.561
219,725.585
220,723.427
221,719.305
222,720.780
223,721.829
224,720.085
225,723.317
226,719.463
227,723.134
228,718.439
229,728.110
230,719.000
231,729.122
232,726.451
233,725.720
234,736.037
235,728.549
236,731.561
237,737.439
238,741.951
239,741.805
240,742.232
241,744.610
242,747.854
243,743.976
244,744.329
245,738.524
246,740.988
247,753.817
248,745.280
249,753.024
250,752.463
251,753.305
252,753.976
253,754.720
254,756.768
255,752.268
256,758.183
257,762.829
258,757.829
259,761.476
260,754.451
261,768.780
262,768.268
263,771.061
264,765.793
265,771.207
266,773.793
267,774.549
268,776.683
269,778.902
270,778.134
271,784.024
272,777.671
273,776.317
274,776.037
275,780.317
276,776.927
277,788.098
278,789.354
279,793.634
280,785.524
281,779.744
282,792.744
283,794.573
284,796.305
285,786.500
286,790.256
287,794.061
288,799.939
289,798.171
290,798.049
291,796.634
292,802.390
293,803.817
294,810.061
295,806.402
296,804.671
297,800.976
298,812.195
299,812.098
300,812.488
301,819.171
302,812.305
303,815.866
304,809.024
305,819.927
306,827.098
307,829.585
308,823.598
309,818.183
310,827.463
311,830.720
312,822.512
313,830.634
314,839.000
315,840.061
316,833.805
317,830.037
318,833.756
319,832.195
320,836.793
321,834.610
322,843.573
323,839.512
324,841.988
325,840.744
326,843.110
327,842.280
328,841.366
329,843.695
330,839.951
331,845.329
332,839.354
333,855.122
334,845.561
335,855.683
336,853.390
337,856.146
338,859.134
339,867.585
340,862.634
341,867.573
342,862.049
343,864.695
344,867.232
345,874.085
346,867.402
347,874.024
348,880.207
349,871.061
350,869.146
351,881.268
352,879.707
353,880.890
354,873.366
355,882.829
356,883.561
357,889.671
358,882.646
359,882.256
360,878.341
361,882.427
362,885.780
363,892.659
364,883.890
365,883.683
366,884.329
367,894.000
368,893.537
369,906.829
370,903.939
371,905.488
372,900.488
373,894.927
374,900.756
375,901.854
376,909.793
377,901.744
378,915.329
379,912.122
380,905.000
381,912.061
382,920.378
383,920.646
384,918.537
385,922.061
386,926.390
387,926.427
388,921.415
389,928.232
390,936.488
391,934.598
392,925.963
393,938.317
394,929.220
395,946.720
396,939.037
397,940.671
398,952.244
399,941.902
400,946.427
401,945.293
402,937.512
403,932.195
404,947.634
405,958.159
406,956.512
407,952.671
408,957.159
409,949.598
410,951.476
411,963.073
412,956.793
413,954.122
414,959.183
415,966.902
416,963.366
417,975.951
418,966.280
419,978.439
420,975.476
421,975.427
422,976.463
423,980.683
424,976.451
425,978.976
426,979.720
427,998.134
428,980.622
429,992.073
430,981.768
431,987.854
432,996.768
433,991.951
434,985.829
435,991.817
436,993.159
437,1002.220
438,991.634
439,997.012
440,1004.207
441,1002.854
442,1012.159
443,1001.598
444,1003.866
445,1012.683
446,1009.341
447,1002.317
448,1012.683
449,1005.683
450,1013.805
451,1002.427
452,1012.476
453,1015.427
454,1019.756
455,1024.707
456,1015.439
457,1019.805
458,1014.866
459,1018.098
460,1015.256
461,1031.841
462,1023.110
463,1023.012
464,1019.915
465,1022.256
466,1029.268
467,1027.146
468,1033.927
469,1034.110
470,1031.280
471,1037.683
472,1031.768
473,1036.329
474,1042.073
475,1035.317
476,1038.427
477,1050.805
478,1044.268
479,1056.085
480,1037.427
481,1053.780
482,1049.866
483,1054.354
484,1063.439
485,1066.805
486,1067.732
487,1066.634
488,1073.707
489,1060.927
490,1070.402
491,1079.354
492,1067.512
493,1086.573
494,1081.927
495,1083.037
496,1091.000
497,1086.098
498,1081.939
499,1084.159
500,1083.671
501,1087.524
502,1084.378
503,1104.841
504,1108.890
505,1104.451
506,1106.256
507,1100.427
508,1102.085
509,1100.037
510,1101.549
511,1116.037
512,1109.561
513,1111.768
514,1124.427
515,1118.537
516,1125.768
517,1123.537
518,1124.085
519,1124.561
520,1126.268
521,1128.805
522,1140.756
523,1134.598
524,1137.744
525,1129.476
526,1127.366
527,1133.768
528,1136.549
529,1138.659
530,1145.207
531,1143.927
532,1147.476
533,1153.476
534,1149.280
535,1147.037
536,1147.951
537,1154.098
538,1157.939
539,1161.646
540,1164.220
541,1159.439
542,1167.695
543,1164.146
544,1160.378
545,1160.561
546,1162.537
547,1173.756
548,1177.732
549,1169.841
550,1166.573
551,1177.280
552,1172.585
553,1181.951
554,1176.695
555,1182.768
556,1185.232
557,1180.805
558,1195.939
559,1187.890
560,1193.549
561,1199.341
562,1207.878
563,1205.780
564,1191.707
565,1200.537
566,1204.854
567,1188.854
568,1205.720
569,1198.646
570,1207.171
571,1212.610
572,1215.610
573,1213.195
574,1222.598
575,1224.195
576,1215.024
577,1220.000
578,1228.585
579,1223.537
580,1222.427
581,1226.988
582,1234.049
583,1220.110
584,1222.695
585,1232.598
586,1225.707
587,1236.732
588,1230.061
589,1240.439
590,1235.524
591,1239.402
592,1239.402
593,1243.305
594,1240.366
595,1246.805
596,1248.720
597,1250.012
598,1250.317
599,1249.159
600,1259.598
601,1261.073
602,1262.354
603,1269.585
604,1257.134
605,1268.329
606,1262.244
607,1265.744
608,1266.561
609,1268.622
610,1277.488
611,1275.439
612,1277.744
613,1268.073
614,1267.817
615,1274.098
616,1282.073
617,1275.963
618,1279.890
619,1282.122
620,1288.902
621,1291.451
622,1280.902
623,1292.512
624,1295.512
625,1295.354
626,1295.012
627,1300.085
628,1307.280
629,1307.610
630,1306.378
631,1300.866
632,1303.902
633,1311.927
634,1311.780
635,1319.049
636,1311.122
637,1315.866
638,1316.915
639,1311.927
640,1315.854
641,1319.598
642,1327.073
643,1327.207
644,1317.207
645,1330.939
646,1319.878
647,1319.793
648,1327.829
649,1331.744
650,1335.207
651,1331.293
652,1341.793
653,1334.500
654,1336.890
655,1344.854
656,1338.963
657,1343.646
658,1341.402
659,1336.402
660,1351.037
661,1360.220
662,1349.976
663,1365.963
664,1355.890
665,1365.000
666,1360.378
667,1360.305
668,1366.610
669,1353.585
670,1369.085
671,1367.963
672,1363.085
673,1369.951
674,1371.537
675,1372.476
676,1381.988
677,1373.634
678,1374.902
679,1371.915
680,1376.573
681,1383.854
682,1381.585
683,1386.744
684,1390.268
685,1389.256
686,1388.268
687,1389.610
688,1392.902
689,1387.280
690,1392.549
691,1392.415
692,1400.878
693,1402.049
694,1403.561
695,1387.085
696,1407.256
697,1399.561
698,1397.000
699,1399.012
700,1408.244
701,1411.146
702,1402.988
703,1415.037
704,1414.415
705,1411.000
706,1425.085
707,1417.963
708,1409.610
709,1420.500
710,1419.098
711,1418.098
712,1421.280
713,1420.659
714,1436.878
715,1422.220
716,1433.707
717,1438.500
718,1429.890
719,1432.488
720,1429.024
721,1439.451
722,1446.598
723,1443.061
724,1440.329
725,1455.037
726,1450.220
727,1445.134
728,1445.293
729,1448.683
730,1445.171
731,1449.768
732,1464.683
733,1459.488
734,1447.829
735,1447.915
736,1464.805
737,1459.049
738,1458.390
739,1463.073
740,1461.610
741,1462.305
742,1466.476
743,1472.110
744,1466.878
745,1466.146
746,1471.805
747,1467.476
748,1473.622
749,1478.354
750,1477.085
751,1471.500
752,1479.780
753,1479.866
754,1486.256
755,1490.146
756,1478.427
757,1479.841
758,1483.890
759,1486.256
760,1486.756
761,1487.707
762,1493.488
763,1495.524
764,1496.183
765,1493.207
766,1495.793
767,1497.439
768,1498.293
769,1499.122
770,1502.256
771,1501.854
772,1498.256
773,1498.951
774,1504.707
775,1506.232
776,1514.207
777,1513.378
778,1519.512
779,1516.171
780,1513.537
781,1515.598
782,1519.488
783,1513.427
784,1523.476
785,1520.146
786,1528.598
787,1518.012
788,1527.183
789,1518.756
790,1519.902
791,1534.671
792,1528.829
793,1533.354
794,1532.146
795,1532.390
796,1522.085
797,1526.427
798,1531.171
799,1521.963
800,1529.354
801,1537.805
802,1541.220
803,1535.549
804,1544.488
805,1534.110
806,1535.195
807,1543.134
808,1537.780
809,1548.890
810,1535.171
811,1540.963
812,1538.707
813,1548.110
814,1548.878
815,1546.378
816,1552.366
817,1554.622
818,1546.598
