 ,Value
1,522.378
2,552.256
3,571.183
4,583.024
5,596.354
6,601.207
7,604.146
8,610.976
9,608.463
10,610.244
11,615.341
12,610.854
13,616.207
14,614.817
15,625.488
16,629.659
17,614.671
18,616.183
19,623.159
20,621.902
21,628.598
22,629.122
23,625.671
24,632.110
25,628.878
26,629.390
27,631.244
28,620.280
29,633.012
30,633.341
31,627.500
32,632.951
33,638.427
34,633.378
35,632.890
36,633.829
37,635.963
38,634.829
39,644.524
40,635.683
41,634.439
42,643.622
43,641.939
44,642.890
45,643.378
46,642.207
47,633.744
48,644.695
49,642.390
50,649.780
51,641.988
52,641.768
53,642.268
54,648.232
55,650.183
56,640.244
57,653.244
58,652.610
59,648.024
60,649.549
61,650.476
62,650.866
63,649.037
64,655.890
65,649.366
66,654.366
67,651.707
68,658.366
69,652.585
70,649.890
71,641.866
72,647.720
73,655.220
74,657.707
75,653.110
76,658.793
77,657.500
78,657.732
79,661.561
80,659.671
81,657.537
82,663.805
83,656.268
84,659.939
85,660.988
86,658.390
87,668.976
88,667.488
89,665.805
90,663.268
91,667.902
92,665.768
93,667.951
94,662.988
95,667.122
96,675.780
97,667.280
98,675.024
99,668.512
100,666.951
101,674.780
102,668.854
103,676.622
104,673.768
105,675.244
106,679.341
107,676.939
108,677.488
109,674.049
110,672.683
111,669.963
112,677.463
113,682.122
114,682.659
115,674.963
116,675.927
117,676.854
118,676.683
119,677.841
120,685.451
121,683.744
122,682.024
123,681.232
124,686.841
125,682.927
126,684.720
127,693.476
128,689.951
129,692.732
130,690.146
131,691.110
132,688.854
133,693.073
134,694.707
135,689.476
136,693.463
137,683.927
138,693.744
139,699.720
140,695.061
141,694.634
142,698.500
143,704.829
144,701.512
145,703.207
146,703.829
147,700.476
148,704.280
149,701.366
150,703.854
151,697.780
152,701.378
153,713.293
154,704.159
155,709.915
156,704.439
157,712.732
158,712.744
159,712.329
160,720.451
161,710.293
162,713.610
163,715.085
164,721.829
165,720.329
166,717.159
167,714.683
168,720.024
169,716.500
170,721.598
171,720.573
172,725.573
173,724.585
174,726.537
175,726.451
176,723.134
177,721.634
178,717.207
179,721.780
180,722.744
181,722.951
182,726.195
183,730.366
184,736.707
185,727.207
186,725.402
187,729.378
188,732.671
189,728.963
190,734.683
191,737.695
192,728.293
193,742.537
194,740.415
195,741.098
196,742.878
197,745.988
198,742.537
199,744.561
200,743.159
201,741.951
202,746.280
203,744.951
204,743.915
205,760.000
206,754.122
207,748.829
208,752.866
209,755.000
210,755.268
211,756.561
212,762.927
213,752.573
214,757.780
215,758.512
216,752.732
217,763.024
218,762.646
219,763.488
220,761.341
221,761.415
222,765.902
223,771.049
224,770.951
225,773.085
226,766.280
227,773.793
228,771.817
229,770.732
230,767.341
231,768.329
232,777.890
233,771.780
234,773.890
235,769.146
236,775.915
237,777.780
238,779.244
239,770.939
240,778.878
241,780.159
242,785.646
243,784.451
244,780.073
245,788.463
246,785.902
247,782.841
248,799.439
249,787.963
250,792.963
251,787.415
252,799.134
253,802.915
254,795.293
255,798.780
256,794.488
257,798.012
258,799.671
259,801.354
260,802.354
261,805.341
262,800.037
263,806.695
264,811.390
265,813.232
266,801.634
267,801.646
268,807.622
269,819.378
270,812.683
271,808.280
272,820.939
273,811.146
274,813.732
275,816.085
276,820.695
277,829.683
278,823.024
279,820.280
280,823.085
281,831.817
282,826.195
283,826.915
284,826.098
285,832.037
286,826.585
287,818.927
288,832.220
289,834.220
290,834.134
291,833.171
292,833.866
293,831.232
294,846.220
295,839.500
296,837.780
297,840.512
298,843.207
299,837.524
300,838.207
301,849.171
302,847.585
303,853.744
304,851.646
305,843.854
306,849.305
307,847.098
308,852.268
309,851.951
310,861.963
311,859.573
312,864.012
313,858.598
314,855.146
315,864.622
316,864.524
317,873.037
318,872.695
319,869.976
320,873.366
321,857.878
322,860.610
323,864.402
324,873.732
325,871.598
326,878.439
327,882.512
328,882.439
329,892.171
330,882.402
331,888.256
332,875.902
333,872.341
334,876.073
335,884.012
336,887.585
337,879.329
338,886.439
339,896.951
340,889.927
341,888.427
342,902.329
343,892.671
344,904.744
345,899.159
346,895.951
347,906.500
348,901.634
349,897.744
350,898.976
351,901.768
352,906.390
353,903.317
354,905.915
355,915.915
356,914.012
357,906.805
358,907.183
359,913.024
360,903.134
361,903.305
362,907.561
363,911.268
364,916.049
365,914.646
366,923.927
367,921.110
368,919.939
369,927.902
370,917.793
371,928.146
372,928.939
373,936.634
374,931.646
375,932.598
376,932.805
377,936.329
378,931.756
379,937.512
380,934.305
381,943.610
382,937.220
383,938.829
384,945.012
385,951.671
386,947.683
387,940.793
388,950.732
389,949.220
390,960.585
391,958.878
392,946.512
393,958.500
394,957.378
395,956.134
396,953.927
397,958.561
398,967.524
399,966.061
400,963.171
401,968.829
402,959.293
403,972.732
404,972.073
405,963.134
406,973.427
407,970.159
408,965.256
409,970.988
410,982.256
411,981.744
412,980.561
413,989.463
414,992.134
415,980.732
416,986.976
417,981.976
418,995.561
419,994.720
420,991.280
421,996.110
422,991.780
423,998.134
424,990.610
425,999.232
426,1002.829
427,1005.012
428,1004.451
429,994.598
430,1003.732
431,1012.476
432,1016.622
433,1012.976
434,1003.780
435,1019.634
436,1015.890
437,1012.171
438,1015.073
439,1013.451
440,1012.232
441,1012.232
442,1017.195
443,1028.098
444,1011.939
445,1027.988
446,1025.902
447,1032.927
448,1026.561
449,1025.146
450,1030.829
451,1027.768
452,1024.756
453,1027.707
454,1021.549
455,1028.841
456,1036.293
457,1021.110
458,1026.939
459,1033.902
460,1025.354
461,1035.098
462,1023.988
463,1036.134
464,1031.744
465,1042.890
466,1035.671
467,1031.171
468,1031.024
469,1036.756
470,1043.366
471,1046.817
472,1046.634
473,1046.134
474,1058.220
475,1051.768
476,1047.024
477,1054.439
478,1052.500
479,1048.793
480,1061.695
481,1066.061
482,1064.988
483,1057.439
484,1060.183
485,1072.329
486,1067.378
487,1067.146
488,1073.146
489,1076.354
490,1086.390
491,1089.146
492,1085.354
493,1082.463
494,1090.537
495,1083.610
496,1097.598
497,1091.878
498,1099.000
499,1090.780
500,1096.122
501,1097.707
502,1094.134
503,1101.122
504,1103.512
505,1097.622
506,1108.122
507,1105.890
508,1107.061
509,1103.524
510,1112.768
511,1120.732
512,1115.073
513,1123.500
514,1122.768
515,1123.890
516,1131.915
517,1121.756
518,1131.866
519,1127.683
520,1123.110
521,1123.573
522,1132.939
523,1132.439
524,1126.378
525,1133.171
526,1139.793
527,1139.671
528,1137.793
529,1140.817
530,1136.585
531,1142.354
532,1149.329
533,1149.195
534,1156.854
535,1154.744
536,1155.732
537,1150.988
538,1156.268
539,1160.939
540,1153.354
541,1150.866
542,1169.463
543,1161.280
544,1170.573
545,1168.683
546,1169.622
547,1167.402
548,1164.085
549,1171.707
550,1176.537
551,1170.634
552,1175.585
553,1174.561
554,1184.451
555,1181.244
556,1181.378
557,1182.329
558,1180.171
559,1183.354
560,1185.415
561,1176.183
562,1183.402
563,1184.061
564,1180.390
565,1194.183
566,1203.463
567,1199.939
568,1197.622
569,1199.402
570,1200.976
571,1191.354
572,1211.305
573,1203.305
574,1201.866
575,1204.537
576,1212.122
577,1214.915
578,1214.390
579,1218.049
580,1215.415
581,1217.902
582,1216.890
583,1223.256
584,1228.451
585,1228.573
586,1216.598
587,1225.854
588,1223.988
589,1231.793
590,1230.695
591,1234.220
592,1230.878
593,1236.232
594,1244.561
595,1243.866
596,1244.573
597,1235.402
598,1241.378
599,1248.671
600,1245.610
601,1245.488
602,1251.488
603,1252.378
604,1253.293
605,1257.159
606,1253.780
607,1246.305
608,1255.134
609,1250.122
610,1252.720
611,1268.451
612,1258.439
613,1264.439
614,1262.024
615,1270.317
616,1271.549
617,1270.415
618,1270.500
619,1275.902
620,1276.805
621,1266.171
622,1263.220
623,1271.110
624,1271.402
625,1280.451
626,1277.841
627,1282.244
628,1270.280
629,1277.354
630,1284.061
631,1285.915
632,1284.341
633,1290.390
634,1291.354
635,1296.732
636,1297.390
637,1290.768
638,1296.793
639,1295.927
640,1297.524
641,1297.500
642,1293.793
643,1300.915
644,1307.378
645,1301.915
646,1301.902
647,1310.902
648,1301.988
649,1301.085
650,1309.427
651,1308.061
652,1316.244
653,1308.366
654,1324.476
655,1319.988
656,1321.220
657,1326.646
658,1319.744
659,1325.561
660,1326.341
661,1332.244
662,1325.207
663,1329.098
664,1334.634
665,1338.463
666,1326.305
667,1340.366
668,1339.610
669,1332.646
670,1357.671
671,1347.585
672,1337.537
673,1342.171
674,1340.159
675,1343.866
