 ,Value
867,1448.707
868,1459.378
869,1463.573
870,1456.915
871,1463.671
872,1456.317
873,1459.451
874,1463.244
875,1445.110
876,1457.085
877,1449.671
878,1459.915
879,1453.110
880,1449.732
881,1459.720
882,1452.024
883,1457.476
884,1461.012
885,1460.280
886,1462.829
887,1461.927
888,1464.037
889,1457.646
890,1468.476
891,1460.061
892,1459.378
893,1468.707
894,1468.280
895,1461.634
896,1469.122
897,1466.012
898,1472.317
899,1450.793
900,1465.159
901,1467.268
902,1467.256
903,1472.183
904,1469.110
905,1462.110
906,1466.902
907,1470.232
908,1483.744
909,1471.341
910,1473.756
911,1475.415
912,1475.122
913,1476.573
914,1477.098
915,1473.720
916,1476.280
917,1483.744
918,1485.439
919,1482.317
920,1473.854
921,1455.366
922,1472.110
923,1479.341
924,1486.402
925,1483.573
926,1478.707
927,1485.585
928,1483.000
929,1478.280
930,1470.317
931,1484.524
932,1482.951
933,1483.317
934,1478.073
935,1484.671
936,1480.268
937,1475.707
938,1485.037
939,1483.244
940,1487.524
941,1488.427
942,1477.159
943,1477.463
944,1486.061
945,1483.890
946,1485.402
947,1487.939
948,1474.159
949,1482.293
950,1482.500
951,1477.659
952,1460.561
953,1477.549
954,1485.817
955,1480.134
956,1490.256
957,1479.463
958,1475.866
959,1487.854
960,1483.634
961,1473.585
962,1473.793
963,1475.780
964,1474.366
965,1466.646
966,1482.976
967,1480.634
968,1476.024
969,1484.951
970,1483.268
971,1478.963
972,1485.171
973,1487.415
974,1487.378
975,1477.683
976,1490.622
977,1495.110
978,1485.341
979,1483.085
980,1494.220
981,1481.085
982,1479.854
983,1474.915
984,1474.829
985,1480.854
986,1477.671
987,1481.024
988,1483.707
989,1486.427
990,1483.805
991,1475.512
992,1482.744
993,1489.061
994,1477.598
995,1478.646
996,1485.207
997,1487.451
998,1483.963
999,1485.561
1000,1479.329
1001,1476.037
1002,1479.183
1003,1482.098
1004,1477.793
1005,1482.280
1006,1472.439
1007,1471.585
1008,1478.720
1009,1469.549
1010,1459.268
1011,1475.476
1012,1470.963
1013,1472.573
1014,1476.768
1015,1469.866
1016,1475.207
1017,1473.439
1018,1471.000
1019,1473.134
1020,1461.805
1021,1467.573
1022,1471.122
1023,1471.841
1024,1474.585
1025,1479.341
1026,1476.902
1027,1475.756
1028,1472.976
1029,1469.305
1030,1482.171
1031,1473.976
1032,1470.695
1033,1471.585
1034,1471.207
1035,1475.707
1036,1475.244
1037,1470.963
1038,1465.110
1039,1476.390
1040,1478.341
1041,1485.061
1042,1474.610
1043,1471.695
1044,1472.659
1045,1462.476
1046,1467.878
1047,1461.756
1048,1480.756
1049,1471.366
1050,1467.317
1051,1461.073
1052,1457.951
1053,1466.244
1054,1464.427
1055,1466.280
1056,1475.000
1057,1460.756
1058,1465.841
1059,1457.488
1060,1467.817
1061,1470.634
1062,1472.439
1063,1458.695
1064,1457.329
1065,1462.573
1066,1467.488
1067,1471.146
1068,1464.646
1069,1459.256
1070,1455.512
1071,1472.598
1072,1472.878
1073,1467.354
1074,1464.598
1075,1469.341
1076,1464.366
1077,1459.354
1078,1466.134
1079,1462.793
1080,1463.500
1081,1461.232
1082,1457.780
1083,1449.744
1084,1465.744
1085,1470.622
1086,1462.134
1087,1453.817
1088,1467.427
1089,1455.110
1090,1452.866
1091,1451.622
1092,1446.512
1093,1447.451
1094,1444.671
1095,1454.293
1096,1446.439
1097,1441.561
1098,1436.878
1099,1449.293
1100,1437.915
1101,1445.451
1102,1444.195
1103,1448.354
1104,1440.183
1105,1441.902
1106,1451.841
1107,1440.000
1108,1441.866
1109,1440.000
1110,1435.378
1111,1432.610
1112,1436.061
1113,1436.037
1114,1443.244
1115,1435.171
1116,1424.927
1117,1427.841
1118,1426.207
1119,1426.037
1120,1423.171
1121,1432.232
1122,1443.134
1123,1427.988
1124,1427.902
1125,1445.963
1126,1427.549
1127,1426.159
1128,1435.195
1129,1425.854
1130,1425.476
1131,1433.866
1132,1416.707
1133,1427.817
1134,1416.171
1135,1419.707
1136,1426.854
1137,1420.854
1138,1417.817
1139,1420.988
1140,1419.829
1141,1412.890
1142,1424.049
1143,1412.500
1144,1412.439
1145,1412.537
1146,1417.220
1147,1410.451
1148,1398.854
1149,1412.110
1150,1407.915
1151,1401.195
1152,1414.854
1153,1416.171
1154,1413.146
1155,1400.890
1156,1407.171
1157,1404.720
1158,1404.061
1159,1402.280
1160,1398.402
1161,1396.927
1162,1398.793
1163,1397.610
1164,1389.146
1165,1398.963
1166,1384.878
1167,1389.512
1168,1386.232
1169,1385.976
1170,1389.341
1171,1378.463
1172,1376.890
1173,1367.988
1174,1368.195
1175,1373.110
1176,1380.073
1177,1373.146
1178,1364.683
1179,1368.000
1180,1359.012
1181,1349.183
1182,1359.317
1183,1338.780
1184,1349.963
