 ,Value
745,1379.976
746,1359.744
747,1378.402
748,1369.232
749,1373.976
750,1371.585
751,1378.293
752,1378.610
753,1386.244
754,1382.427
755,1379.683
756,1376.610
757,1379.134
758,1388.488
759,1384.573
760,1376.439
761,1394.000
762,1379.902
763,1375.110
764,1380.512
765,1386.366
766,1388.915
767,1388.927
768,1376.610
769,1384.341
770,1389.829
771,1384.061
772,1383.780
773,1384.939
774,1386.402
775,1392.780
776,1394.841
777,1387.061
778,1382.646
779,1397.768
780,1392.622
781,1391.720
782,1385.805
783,1391.890
784,1396.951
785,1394.512
786,1392.207
787,1390.744
788,1396.659
789,1401.756
790,1391.317
791,1397.037
792,1405.976
793,1400.085
794,1390.646
795,1403.268
796,1394.463
797,1393.293
798,1401.695
799,1409.805
800,1401.476
801,1396.634
802,1401.976
803,1403.232
804,1398.390
805,1417.988
806,1406.866
807,1400.939
808,1407.902
809,1403.793
810,1409.793
811,1408.220
812,1412.927
813,1409.573
814,1404.415
815,1408.476
816,1406.451
817,1403.756
818,1420.829
819,1408.756
820,1410.976
821,1402.634
822,1418.524
823,1408.939
824,1411.695
825,1401.756
826,1419.585
827,1414.451
828,1411.476
829,1412.524
830,1415.232
831,1404.829
832,1419.171
833,1417.951
834,1422.500
835,1416.805
836,1421.988
837,1422.378
838,1427.585
839,1417.122
840,1429.159
841,1417.756
842,1419.427
843,1424.317
844,1415.902
845,1410.098
846,1411.756
847,1423.280
848,1420.024
849,1423.354
850,1418.488
851,1410.171
852,1422.220
853,1418.646
854,1421.878
855,1423.866
856,1422.415
857,1422.366
858,1409.024
859,1415.988
860,1418.500
861,1424.134
862,1425.049
863,1417.780
864,1434.451
865,1423.671
866,1437.659
867,1420.098
868,1435.634
869,1430.171
870,1423.902
871,1434.976
872,1429.817
873,1426.451
874,1424.329
875,1423.427
876,1424.963
877,1431.866
878,1428.171
879,1439.476
880,1434.268
881,1435.171
882,1429.183
883,1434.585
884,1427.963
885,1428.793
886,1421.902
887,1432.085
888,1439.902
889,1433.463
890,1434.829
891,1422.134
892,1431.817
893,1429.939
894,1428.305
895,1437.622
896,1431.220
897,1429.085
898,1433.280
899,1434.207
900,1432.573
901,1436.988
902,1428.049
903,1436.951
904,1438.561
905,1443.805
906,1445.549
907,1442.634
908,1441.329
909,1434.000
910,1435.780
911,1437.963
912,1441.085
913,1445.707
914,1438.256
915,1443.134
916,1452.476
917,1438.695
918,1433.500
919,1446.793
920,1434.951
921,1434.110
922,1442.780
923,1436.415
924,1442.476
925,1440.744
926,1439.488
927,1436.951
928,1438.305
929,1432.951
930,1444.402
931,1445.451
932,1448.488
933,1453.488
934,1453.305
935,1455.927
936,1440.110
937,1444.439
938,1433.671
939,1441.378
940,1438.756
941,1441.622
942,1449.951
943,1442.280
944,1450.037
945,1439.963
946,1443.500
947,1442.488
948,1441.500
949,1450.012
950,1444.122
951,1438.707
952,1449.610
953,1450.732
954,1450.024
955,1438.098
956,1444.573
957,1447.366
958,1446.427
959,1455.598
960,1448.780
961,1452.012
962,1446.890
963,1447.280
964,1455.500
965,1441.561
966,1446.500
967,1442.207
968,1443.793
969,1438.841
970,1436.427
971,1438.122
972,1448.866
973,1440.720
974,1444.451
975,1442.817
976,1444.671
977,1438.244
978,1441.183
979,1454.598
980,1448.012
981,1445.561
982,1439.329
983,1451.963
984,1444.366
985,1435.220
986,1442.524
987,1435.232
988,1435.976
989,1451.695
990,1438.671
991,1445.744
992,1440.085
993,1437.780
994,1441.049
995,1444.939
996,1441.927
997,1433.341
998,1428.634
999,1444.634
1000,1431.256
1001,1431.707
1002,1440.707
1003,1436.488
1004,1435.317
1005,1434.061
1006,1432.878
1007,1444.183
1008,1445.622
1009,1433.512
1010,1434.659
1011,1434.768
1012,1433.976
1013,1439.378
1014,1442.207
1015,1438.012
1016,1430.683
1017,1422.732
1018,1434.305
1019,1440.488
1020,1429.280
1021,1435.390
1022,1435.768
1023,1443.171
1024,1435.195
1025,1432.622
1026,1439.171
1027,1436.524
1028,1436.756
1029,1420.598
1030,1432.049
1031,1437.451
1032,1429.268
1033,1435.293
1034,1429.061
1035,1431.573
1036,1434.622
1037,1423.805
1038,1439.415
1039,1430.610
1040,1431.524
1041,1428.780
1042,1429.024
1043,1428.695
1044,1426.573
1045,1426.854
1046,1423.085
1047,1431.939
1048,1430.841
1049,1434.939
1050,1430.902
1051,1427.244
1052,1423.939
1053,1422.207
1054,1425.183
1055,1424.354
1056,1419.793
1057,1433.768
1058,1419.695
1059,1425.976
1060,1428.256
1061,1428.573
1062,1420.293
1063,1426.829
1064,1421.061
1065,1426.780
1066,1418.366
1067,1427.159
1068,1425.610
1069,1426.780
1070,1423.878
1071,1421.915
1072,1419.634
1073,1427.378
1074,1422.744
1075,1426.183
1076,1428.512
1077,1417.232
1078,1428.659
1079,1423.866
1080,1415.902
1081,1419.280
1082,1423.720
1083,1405.207
1084,1428.183
1085,1419.402
1086,1407.524
1087,1408.854
1088,1421.110
1089,1421.683
1090,1421.476
1091,1413.500
1092,1416.524
1093,1412.207
1094,1404.000
1095,1413.646
1096,1406.354
1097,1411.220
1098,1414.524
1099,1400.341
1100,1401.817
1101,1408.683
1102,1398.768
1103,1405.256
1104,1410.293
1105,1411.305
1106,1412.354
1107,1408.159
1108,1409.854
1109,1409.610
1110,1405.122
1111,1395.366
1112,1405.427
1113,1392.232
1114,1395.951
1115,1389.341
1116,1397.768
1117,1402.451
1118,1398.695
1119,1391.207
1120,1398.573
1121,1386.976
1122,1390.000
1123,1385.500
1124,1385.537
1125,1390.061
1126,1392.707
1127,1393.171
1128,1389.561
1129,1392.220
1130,1389.915
1131,1398.280
1132,1380.976
1133,1386.439
1134,1375.293
1135,1380.890
1136,1387.122
1137,1383.927
1138,1383.695
1139,1385.463
1140,1372.439
1141,1386.220
1142,1384.415
1143,1369.549
1144,1376.378
1145,1377.427
1146,1379.476
1147,1370.476
1148,1375.012
1149,1370.476
1150,1370.159
1151,1375.451
1152,1365.317
1153,1376.378
1154,1377.488
1155,1367.927
1156,1367.012
1157,1357.561
1158,1365.634
1159,1366.146
1160,1369.220
1161,1369.634
1162,1353.451
1163,1361.939
1164,1354.195
1165,1352.646
1166,1350.244
1167,1360.732
1168,1357.146
1169,1346.720
1170,1350.915
1171,1357.451
1172,1343.171
1173,1337.317
1174,1336.561
1175,1341.573
1176,1331.976
1177,1337.268
1178,1339.963
1179,1329.110
1180,1317.085
1181,1318.134
1182,1320.366
1183,1305.098
1184,1304.768
