 ,Value
631,1315.415
632,1325.537
633,1314.549
634,1322.927
635,1325.500
636,1326.439
637,1324.159
638,1313.951
639,1325.878
640,1330.098
641,1338.878
642,1316.878
643,1339.415
644,1326.890
645,1326.354
646,1326.963
647,1337.183
648,1338.305
649,1335.561
650,1326.402
651,1330.561
652,1323.878
653,1333.512
654,1329.354
655,1338.268
656,1318.805
657,1318.780
658,1321.268
659,1334.927
660,1336.268
661,1339.988
662,1334.707
663,1342.634
664,1337.085
665,1326.195
666,1339.634
667,1340.415
668,1348.793
669,1332.512
670,1343.659
671,1345.366
672,1345.232
673,1332.378
674,1331.159
675,1328.598
676,1340.732
677,1337.793
678,1341.317
679,1337.915
680,1339.744
681,1344.122
682,1328.329
683,1345.524
684,1345.610
685,1346.951
686,1343.329
687,1354.171
688,1346.098
689,1348.171
690,1359.122
691,1346.073
692,1346.878
693,1356.793
694,1354.902
695,1349.037
696,1346.024
697,1338.341
698,1348.244
699,1344.963
700,1355.951
701,1354.061
702,1344.683
703,1346.646
704,1353.159
705,1348.220
706,1345.744
707,1353.524
708,1358.171
709,1361.354
710,1344.854
711,1336.744
712,1357.280
713,1359.598
714,1360.841
715,1364.268
716,1362.488
717,1357.451
718,1357.232
719,1351.488
720,1349.573
721,1360.244
722,1363.537
723,1360.622
724,1350.561
725,1351.915
726,1366.695
727,1366.463
728,1363.780
729,1366.354
730,1375.085
731,1361.598
732,1362.012
733,1357.598
734,1364.622
735,1367.305
736,1365.024
737,1362.622
738,1362.488
739,1373.537
740,1371.037
741,1362.561
742,1370.622
743,1365.012
744,1370.512
745,1369.890
746,1368.598
747,1366.854
748,1364.817
749,1366.390
750,1365.854
751,1360.598
752,1371.732
753,1368.402
754,1375.537
755,1371.293
756,1367.768
757,1372.415
758,1372.415
759,1367.512
760,1367.561
761,1370.598
762,1360.939
763,1361.439
764,1364.622
765,1376.134
766,1366.037
767,1372.317
768,1361.634
769,1370.524
770,1360.659
771,1369.622
772,1375.146
773,1366.683
774,1373.902
775,1382.634
776,1367.293
777,1369.390
778,1367.854
779,1370.646
780,1376.512
781,1367.829
782,1372.659
783,1380.768
784,1385.134
785,1379.329
786,1366.793
787,1385.390
788,1369.720
789,1375.902
790,1370.866
791,1378.732
792,1376.817
793,1382.390
794,1382.244
795,1367.402
796,1380.549
797,1373.902
798,1375.585
799,1377.012
800,1364.537
801,1384.646
802,1375.768
803,1383.146
804,1385.573
805,1384.085
806,1381.890
807,1369.256
808,1372.561
809,1379.402
810,1385.476
811,1387.451
812,1372.744
813,1380.829
814,1381.512
815,1383.805
816,1378.817
817,1383.451
818,1378.232
819,1381.988
820,1380.159
821,1373.159
822,1383.622
823,1375.390
824,1387.146
825,1377.841
826,1375.732
827,1383.402
828,1382.207
829,1380.963
830,1381.756
831,1376.963
832,1380.268
833,1380.451
834,1377.537
835,1385.561
836,1373.817
837,1378.927
838,1382.012
839,1383.854
840,1378.512
841,1381.598
842,1379.110
843,1389.841
844,1380.768
845,1383.378
846,1379.207
847,1379.915
848,1381.244
849,1382.622
850,1378.122
851,1378.220
852,1367.463
853,1380.610
854,1386.915
855,1382.037
856,1384.805
857,1382.707
858,1384.915
859,1376.390
860,1372.378
861,1374.756
862,1382.390
863,1377.817
864,1383.732
865,1378.146
866,1390.829
867,1378.037
868,1383.415
869,1387.963
870,1384.610
871,1376.378
872,1386.049
873,1380.671
874,1372.671
875,1389.049
876,1377.024
877,1377.073
878,1376.049
879,1393.183
880,1392.354
881,1377.195
882,1383.073
883,1368.341
884,1380.817
885,1372.122
886,1385.707
887,1381.744
888,1380.756
889,1389.268
890,1374.280
891,1373.232
892,1376.159
893,1379.598
894,1380.573
895,1390.756
896,1383.439
897,1388.622
898,1377.256
899,1388.585
900,1380.159
901,1379.561
902,1384.195
903,1382.683
904,1380.024
905,1380.415
906,1391.573
907,1383.512
908,1372.866
909,1371.756
910,1373.085
911,1389.744
912,1379.049
913,1389.024
914,1392.476
915,1376.268
916,1385.524
917,1373.634
918,1373.878
919,1378.293
920,1377.049
921,1388.244
922,1381.000
923,1377.195
924,1382.122
925,1379.537
926,1383.927
927,1386.744
928,1379.378
929,1377.768
930,1381.122
931,1384.927
932,1388.573
933,1374.780
934,1376.159
935,1379.354
936,1376.744
937,1372.915
938,1382.000
939,1381.122
940,1382.915
941,1375.963
942,1375.037
943,1391.976
944,1369.695
945,1364.561
946,1378.671
947,1386.427
948,1377.207
949,1375.049
950,1375.366
951,1382.585
952,1374.329
953,1374.195
954,1391.451
955,1371.439
956,1378.512
957,1377.854
958,1381.476
959,1370.939
960,1382.732
961,1378.976
962,1382.232
963,1378.817
964,1375.573
965,1376.037
966,1370.744
967,1368.317
968,1384.634
969,1377.122
970,1362.695
971,1364.683
972,1365.171
973,1370.878
974,1363.402
975,1360.976
976,1367.451
977,1364.317
978,1367.305
979,1364.671
980,1364.085
981,1365.610
982,1369.805
983,1370.268
984,1366.159
985,1368.280
986,1369.744
987,1373.329
988,1360.646
989,1365.256
990,1365.354
991,1359.634
992,1367.732
993,1369.378
994,1370.427
995,1359.402
996,1364.341
997,1368.768
998,1356.634
999,1365.585
1000,1365.341
1001,1359.622
1002,1356.829
1003,1367.427
1004,1362.817
1005,1358.756
1006,1358.354
1007,1370.585
1008,1362.902
1009,1362.366
1010,1350.195
1011,1354.683
1012,1364.829
1013,1357.829
1014,1350.110
1015,1353.768
1016,1352.695
1017,1358.220
1018,1348.720
1019,1348.780
1020,1347.476
1021,1350.988
1022,1359.610
1023,1350.500
1024,1349.915
1025,1346.476
1026,1354.463
1027,1345.098
1028,1349.463
1029,1354.159
1030,1352.378
1031,1349.915
1032,1346.854
1033,1349.500
1034,1350.537
1035,1359.000
1036,1356.110
1037,1343.732
1038,1343.110
1039,1355.427
1040,1351.500
1041,1356.317
1042,1345.037
1043,1346.744
1044,1347.634
1045,1342.646
1046,1353.866
1047,1348.146
1048,1339.488
1049,1347.305
1050,1352.488
1051,1347.720
1052,1352.280
1053,1348.524
1054,1346.793
1055,1346.354
1056,1353.122
1057,1348.890
1058,1340.341
1059,1353.256
1060,1353.463
1061,1339.939
1062,1348.524
1063,1354.463
1064,1345.768
1065,1348.098
1066,1336.293
1067,1343.915
1068,1339.110
1069,1337.817
1070,1339.049
1071,1334.793
1072,1333.695
1073,1333.634
1074,1336.585
1075,1335.915
1076,1330.622
1077,1336.012
1078,1324.159
1079,1341.293
1080,1328.378
1081,1326.037
1082,1337.390
1083,1338.378
1084,1345.488
1085,1335.183
1086,1329.037
1087,1339.183
1088,1326.732
1089,1323.244
1090,1329.585
1091,1329.061
1092,1338.963
1093,1328.293
1094,1324.244
1095,1334.695
1096,1314.000
1097,1319.159
1098,1320.927
1099,1319.573
1100,1322.866
1101,1319.329
1102,1312.305
1103,1325.354
1104,1319.012
1105,1318.610
1106,1313.817
1107,1316.756
1108,1303.549
1109,1309.573
1110,1319.037
1111,1308.768
1112,1310.061
1113,1321.732
1114,1307.683
1115,1307.573
1116,1311.378
1117,1315.329
1118,1298.427
1119,1305.902
1120,1310.000
1121,1301.317
1122,1302.390
1123,1306.939
1124,1309.768
1125,1290.878
1126,1303.902
1127,1303.317
1128,1295.537
1129,1307.134
1130,1295.195
1131,1294.073
1132,1297.805
1133,1290.293
1134,1296.537
1135,1299.878
1136,1297.402
1137,1296.110
1138,1305.110
1139,1294.061
1140,1298.854
1141,1283.756
1142,1290.744
1143,1287.293
1144,1292.720
1145,1294.634
1146,1284.207
1147,1289.110
1148,1287.756
1149,1277.171
1150,1290.110
1151,1284.280
1152,1286.744
1153,1282.829
1154,1280.780
1155,1278.451
1156,1283.366
1157,1273.744
1158,1283.524
1159,1273.463
1160,1271.866
1161,1263.171
1162,1281.378
1163,1270.890
1164,1269.000
1165,1278.805
1166,1265.671
1167,1262.037
1168,1265.622
1169,1260.366
1170,1257.695
1171,1264.439
1172,1254.122
1173,1263.634
1174,1261.805
1175,1252.841
1176,1245.256
1177,1255.951
1178,1251.488
1179,1244.488
1180,1246.463
1181,1246.232
1182,1241.000
1183,1233.329
1184,1220.659
