 ,Value
1,352.122
2,369.634
3,385.915
4,392.488
5,396.854
6,394.976
7,394.561
8,398.000
9,401.256
10,404.585
11,407.805
12,407.012
13,407.927
14,406.305
15,408.927
16,409.659
17,405.305
18,407.122
19,411.732
20,407.280
21,414.195
22,417.732
23,413.280
24,416.293
25,418.878
26,413.378
27,415.366
28,418.878
29,416.756
30,419.280
31,415.902
32,420.073
33,426.463
34,424.427
35,419.780
36,421.341
37,426.256
38,425.024
39,419.793
40,420.280
41,428.707
42,424.268
43,420.037
44,423.500
45,420.841
46,433.488
47,431.476
48,432.329
49,425.159
50,425.220
51,432.963
52,427.939
53,421.585
54,427.976
55,429.122
56,428.756
57,426.951
58,431.183
59,423.280
60,431.537
61,441.890
62,433.134
63,435.037
64,437.329
65,436.171
66,433.780
67,432.000
68,434.195
69,436.976
70,433.146
71,432.841
72,429.305
73,433.817
74,436.476
75,435.817
76,448.049
77,438.256
78,440.768
79,445.146
80,442.463
81,444.610
82,439.659
83,437.341
84,437.951
85,446.293
86,448.890
87,453.024
88,452.927
89,446.037
90,441.902
91,444.268
92,444.098
93,450.610
94,449.122
95,443.524
96,452.439
97,451.488
98,454.366
99,463.329
100,451.366
101,453.512
102,462.549
103,460.537
104,457.939
105,458.854
106,455.049
107,460.256
108,459.476
109,449.549
110,454.524
111,456.268
112,460.366
113,465.878
114,460.451
115,462.110
116,462.634
117,477.415
118,463.110
119,467.024
120,468.402
121,466.780
122,472.793
123,466.963
124,472.134
125,475.146
126,476.683
127,471.634
128,471.512
129,469.305
130,473.256
131,473.232
132,474.768
133,477.963
134,477.305
135,488.427
136,481.768
137,476.512
138,483.061
139,479.951
140,479.024
141,486.061
142,483.354
143,485.244
144,480.134
145,479.244
146,485.293
147,485.098
148,484.134
149,485.549
150,490.402
151,487.512
152,495.732
153,489.963
154,498.524
155,499.744
156,496.415
157,496.220
158,500.573
159,504.024
160,500.134
161,496.122
162,498.573
163,504.610
164,507.585
165,502.902
166,504.927
167,503.780
168,507.159
169,506.244
170,505.732
171,505.598
172,507.744
173,507.622
174,509.585
175,509.659
176,513.951
177,516.256
178,510.976
179,516.939
180,515.220
181,522.280
182,521.585
183,522.915
184,517.634
185,527.171
186,515.366
187,531.061
188,531.988
189,525.598
190,529.707
191,530.305
192,527.195
193,531.280
194,535.622
195,538.183
196,535.354
197,537.451
198,532.549
199,534.902
200,537.354
201,537.488
202,543.988
203,541.805
204,542.524
205,542.756
206,547.195
207,549.110
208,548.037
209,537.756
210,547.000
211,545.963
212,544.622
213,547.902
214,550.988
215,550.634
216,553.537
217,559.963
218,561.878
219,560.366
220,559.622
221,563.317
222,569.476
223,562.049
224,562.049
225,560.585
226,571.390
227,570.793
228,571.854
229,567.366
230,573.354
231,568.768
232,568.427
233,566.317
234,574.256
235,572.573
236,585.561
237,580.317
238,579.524
239,584.720
240,582.963
241,578.146
242,587.610
243,584.341
244,584.866
245,588.866
246,589.451
247,589.037
248,587.768
249,586.939
250,591.841
251,599.024
252,595.354
253,599.073
254,599.537
255,606.756
256,598.720
257,605.720
258,605.037
259,603.476
260,605.671
261,618.780
262,612.256
263,614.634
264,612.366
265,618.085
266,626.354
267,614.902
268,617.549
269,624.110
270,624.939
271,623.402
272,625.683
273,629.305
274,631.476
275,633.695
276,628.220
277,630.634
278,629.878
279,632.329
280,633.476
281,635.537
282,642.915
283,634.061
284,631.085
285,644.939
286,642.220
287,648.317
288,644.171
289,641.390
290,648.537
291,653.598
292,650.622
293,650.488
294,651.146
295,653.841
296,659.793
297,655.732
298,652.268
299,663.122
300,661.122
301,666.305
302,671.707
303,669.085
304,678.000
305,671.451
306,678.354
307,677.768
308,673.744
309,675.963
310,685.927
311,677.695
312,684.012
313,683.634
314,680.744
315,672.317
316,684.171
317,685.537
318,691.098
319,686.183
320,692.841
321,702.537
322,692.280
323,704.780
324,698.671
325,704.366
326,700.037
327,694.963
328,699.512
329,702.244
330,710.854
331,708.268
332,707.402
333,711.695
334,716.110
335,715.037
336,716.159
337,721.927
338,714.963
339,715.427
340,724.061
341,720.878
342,729.524
343,723.439
344,725.415
345,727.220
346,737.402
347,741.695
348,735.756
349,733.098
350,740.634
351,739.415
352,749.610
353,739.585
354,747.902
355,745.695
356,751.537
357,749.744
358,746.939
359,747.866
360,760.110
361,755.634
362,756.037
363,759.195
364,762.073
365,759.768
366,771.378
367,774.244
368,766.122
369,776.159
370,774.012
371,767.707
372,771.646
373,773.000
374,783.512
375,776.171
376,782.768
377,781.707
378,782.793
379,790.244
380,785.793
381,794.963
382,791.695
383,793.537
384,797.854
385,797.207
386,792.463
387,807.610
388,805.988
389,805.841
390,805.366
391,797.146
392,809.329
393,811.049
394,812.780
395,821.683
396,817.085
397,822.622
398,817.220
399,829.610
400,823.915
401,823.829
402,823.354
403,828.427
404,828.244
405,835.341
406,838.793
407,836.963
408,843.122
409,839.671
410,834.037
411,847.585
412,835.024
413,853.573
414,849.476
415,860.134
416,850.244
417,855.878
418,855.976
419,859.829
420,868.268
421,856.634
422,865.524
423,866.598
424,869.037
425,867.585
426,870.951
427,866.524
428,875.195
429,874.354
430,881.744
431,883.561
432,888.646
433,888.963
434,885.037
435,879.927
436,891.476
437,891.524
438,893.280
439,897.207
440,897.463
441,909.220
442,912.573
443,911.805
444,905.378
445,903.305
446,908.927
447,912.305
448,919.976
449,902.683
450,915.537
451,909.049
452,918.744
453,918.390
454,922.854
455,919.354
456,928.524
457,913.720
458,921.463
459,924.476
460,919.220
461,923.256
462,923.671
463,937.841
464,940.415
465,936.598
466,945.610
467,940.683
468,936.073
469,942.793
470,951.732
471,954.524
472,946.756
473,944.354
474,963.012
475,961.512
476,960.598
477,969.756
478,955.707
479,975.341
480,964.695
481,968.659
482,968.793
483,972.768
484,981.256
485,972.756
486,984.402
487,982.829
488,977.098
489,984.439
490,992.207
491,993.890
492,995.488
493,996.805
494,1014.366
495,994.512
496,1003.146
497,1003.280
498,1011.463
499,1011.415
500,1015.195
501,1025.585
502,1014.012
503,1020.146
504,1027.061
505,1026.024
506,1025.780
507,1027.134
508,1029.866
509,1031.305
510,1043.024
511,1037.524
512,1041.232
513,1048.037
514,1045.488
515,1052.268
516,1043.171
517,1054.195
518,1057.183
519,1060.220
520,1066.927
521,1062.537
522,1076.610
523,1075.402
524,1068.037
525,1067.463
526,1066.134
527,1074.585
528,1087.268
529,1077.098
530,1079.390
531,1084.317
