 ,Value
1,391.122
2,404.232
3,424.037
4,430.707
5,441.061
6,443.707
7,446.000
8,445.012
9,446.707
10,447.720
11,447.756
12,448.732
13,445.329
14,448.854
15,451.585
16,449.183
17,464.537
18,459.512
19,457.354
20,456.122
21,463.744
22,461.976
23,459.354
24,457.951
25,459.780
26,469.500
27,460.890
28,464.024
29,462.573
30,459.085
31,459.256
32,459.512
33,462.512
34,459.598
35,468.671
36,466.402
37,467.000
38,462.854
39,467.390
40,470.829
41,474.476
42,470.512
43,476.122
44,463.744
45,468.573
46,468.793
47,464.561
48,471.939
49,470.878
50,478.085
51,477.220
52,468.585
53,472.659
54,475.646
55,471.793
56,473.195
57,473.537
58,478.463
59,478.659
60,476.146
61,480.902
62,484.098
63,478.817
64,477.268
65,476.610
66,477.841
67,475.744
68,478.500
69,482.305
70,481.939
71,472.793
72,468.793
73,475.829
74,481.317
75,484.622
76,490.939
77,483.512
78,486.280
79,485.463
80,485.268
81,491.195
82,491.610
83,487.024
84,492.378
85,492.805
86,492.122
87,492.927
88,490.195
89,495.134
90,486.963
91,486.524
92,491.000
93,488.134
94,494.598
95,494.098
96,502.171
97,503.232
98,498.012
99,495.671
100,499.000
101,499.098
102,498.476
103,501.939
104,497.610
105,502.354
106,498.207
107,497.305
108,508.171
109,509.037
110,505.000
111,510.146
112,501.500
113,502.244
114,506.512
115,513.012
116,508.378
117,504.829
118,510.037
119,514.622
120,508.366
121,509.573
122,512.768
123,511.329
124,510.561
125,521.122
126,525.659
127,519.439
128,520.915
129,518.256
130,517.561
131,517.780
132,510.780
133,521.098
134,524.402
135,519.085
136,511.951
137,515.171
138,525.354
139,520.317
140,524.634
141,530.402
142,528.610
143,531.220
144,532.354
145,531.000
146,534.085
147,530.366
148,522.256
149,540.695
150,529.585
151,543.512
152,539.988
153,533.024
154,529.841
155,536.232
156,537.585
157,531.646
158,547.756
159,537.134
160,536.573
161,544.488
162,547.146
163,544.085
164,546.927
165,544.354
166,547.159
167,550.695
168,544.073
169,545.988
170,551.646
171,551.622
172,554.988
173,552.073
174,555.378
175,557.293
176,558.927
177,557.195
178,557.634
179,558.061
180,559.244
181,567.695
182,562.280
183,563.329
184,559.695
185,562.841
186,572.415
187,566.841
188,565.707
189,570.780
190,576.037
191,568.402
