 ,Value
1,714.878
2,754.756
3,785.573
4,800.049
5,815.805
6,816.878
7,819.183
8,829.756
9,827.549
10,843.159
11,842.012
12,842.659
13,841.780
14,848.817
15,844.451
16,852.976
17,853.451
18,850.244
19,852.573
20,854.256
21,851.585
22,853.585
23,859.610
24,849.768
25,851.402
26,853.951
27,859.622
28,869.268
29,868.927
30,862.024
31,868.768
32,862.146
33,876.207
34,866.244
35,862.012
36,881.207
37,861.768
38,881.439
39,868.744
40,879.098
41,876.232
42,875.695
43,865.049
44,872.293
45,872.756
46,876.366
47,881.500
48,882.439
49,879.366
50,880.720
51,873.232
52,885.244
53,883.915
54,889.171
55,888.927
56,873.585
57,877.451
58,883.622
59,891.073
60,886.390
61,887.707
62,894.683
63,887.561
64,897.585
65,900.171
66,882.683
67,890.841
68,887.805
69,890.061
70,893.317
71,875.061
72,877.744
73,884.146
74,892.549
75,899.037
76,894.610
77,886.085
78,892.707
79,902.939
80,894.829
81,897.610
82,891.085
83,902.768
84,902.171
85,903.341
86,903.707
87,900.695
88,904.671
89,910.585
90,898.207
91,899.488
92,900.841
93,911.280
94,905.585
95,907.159
96,906.268
97,906.341
98,911.122
99,910.488
100,903.329
101,906.927
102,911.463
103,919.317
104,916.927
105,904.244
106,914.329
107,916.244
108,910.098
109,910.427
110,916.854
111,921.756
112,914.061
113,920.524
114,914.805
115,919.902
116,921.695
117,914.280
118,914.220
119,917.305
120,919.085
121,911.707
122,922.512
123,924.183
124,927.939
125,928.500
126,921.220
127,923.122
128,928.573
129,920.756
130,919.110
131,932.378
132,917.524
133,921.659
134,926.500
135,932.744
136,933.293
137,932.146
138,929.707
139,927.110
140,938.012
141,927.427
142,937.841
143,926.476
144,938.390
145,936.756
146,938.720
147,939.024
148,936.598
149,943.415
150,936.537
151,928.439
152,929.915
153,943.878
154,941.134
155,934.415
156,940.232
157,938.976
158,939.634
159,938.183
160,939.927
161,948.024
162,946.756
163,944.085
164,959.780
165,944.280
166,946.646
167,947.659
168,949.963
169,945.671
170,950.500
171,951.329
172,947.707
173,951.829
174,948.415
175,956.756
176,960.098
177,964.195
178,959.683
179,957.317
180,952.451
181,951.134
182,959.159
183,953.195
184,950.622
185,961.744
186,967.671
187,962.878
188,957.585
189,968.293
190,962.805
191,963.585
192,964.805
193,967.598
194,972.305
195,967.622
196,963.183
197,974.841
198,971.049
199,969.744
200,977.634
201,972.646
202,976.829
203,975.427
204,978.598
205,985.366
206,964.378
207,975.683
208,975.805
209,980.878
210,974.817
211,971.280
212,979.634
213,965.476
214,973.951
215,975.000
216,982.646
217,976.402
218,982.110
219,989.780
220,983.561
221,984.549
222,978.378
223,984.854
224,988.646
225,991.195
226,981.244
227,996.500
228,989.451
229,990.341
230,988.500
231,994.659
232,994.073
233,993.976
234,1003.549
235,1000.085
236,997.293
237,992.988
238,996.720
239,1005.585
240,997.841
241,996.976
242,999.854
243,1004.195
244,1000.195
245,1018.561
246,1011.341
247,1002.451
248,1002.939
249,1012.939
250,1010.610
251,1002.902
252,1015.793
253,1013.280
254,1011.878
255,1012.817
256,1016.220
257,1009.463
258,1011.744
259,1008.341
260,1014.866
261,1015.915
262,1018.707
263,1022.841
264,1034.537
265,1021.939
266,1016.805
267,1020.768
268,1020.585
269,1026.585
270,1023.976
271,1014.122
272,1019.098
273,1031.049
274,1031.085
275,1031.354
276,1037.780
277,1028.963
278,1031.951
279,1018.463
280,1028.927
281,1024.561
282,1038.768
283,1042.646
284,1031.232
285,1031.671
286,1034.463
287,1037.744
288,1035.000
289,1033.988
290,1045.841
291,1042.134
292,1039.988
293,1044.317
294,1047.427
295,1048.780
296,1044.915
297,1034.866
298,1047.805
299,1044.866
300,1056.280
301,1047.463
302,1043.427
303,1055.561
304,1050.512
305,1054.671
306,1059.341
307,1050.878
308,1056.037
309,1057.280
310,1050.439
311,1045.195
312,1055.183
313,1056.890
314,1062.049
315,1059.866
316,1065.256
317,1047.244
318,1065.220
319,1062.744
320,1061.963
321,1058.988
322,1056.207
323,1059.659
324,1061.415
325,1069.683
326,1067.927
327,1067.756
328,1077.427
329,1063.390
330,1077.537
331,1065.463
332,1073.305
333,1069.573
334,1069.561
335,1074.683
336,1065.805
337,1075.549
338,1069.561
339,1081.963
340,1071.890
341,1075.012
342,1078.378
343,1080.146
344,1075.598
345,1082.537
346,1076.232
347,1084.073
348,1082.098
349,1082.756
350,1075.207
351,1082.976
352,1078.110
353,1084.268
354,1086.439
355,1081.390
356,1079.585
357,1080.561
358,1087.988
359,1082.378
360,1087.890
361,1080.134
362,1081.707
363,1097.402
364,1089.805
365,1089.024
366,1093.134
367,1100.207
368,1096.098
369,1092.390
370,1088.061
371,1095.293
372,1104.171
373,1104.951
374,1096.622
375,1097.061
376,1099.427
377,1099.110
378,1098.512
379,1110.939
380,1106.829
381,1107.646
382,1104.024
383,1115.049
384,1106.415
385,1114.524
386,1115.146
387,1112.598
388,1111.793
389,1116.195
390,1117.720
391,1116.659
392,1117.646
393,1127.890
394,1111.366
395,1124.378
396,1124.488
397,1134.646
398,1120.768
399,1117.902
400,1121.890
401,1118.061
402,1120.512
403,1132.817
404,1138.707
405,1127.549
406,1135.171
407,1133.768
408,1132.207
409,1138.768
410,1134.049
411,1137.476
412,1135.415
413,1129.707
414,1136.561
415,1128.110
416,1127.720
417,1138.500
418,1146.841
419,1139.122
420,1149.146
421,1147.610
422,1149.341
423,1145.659
424,1149.732
425,1145.768
426,1152.695
427,1144.622
428,1150.829
429,1145.780
430,1151.573
431,1143.988
432,1146.085
433,1152.598
434,1161.098
435,1159.207
436,1157.463
437,1160.476
438,1164.951
439,1161.451
440,1160.317
441,1155.695
442,1149.756
443,1159.988
444,1160.915
445,1163.085
446,1162.354
447,1163.866
448,1174.610
449,1164.537
450,1163.366
451,1155.293
452,1154.963
453,1164.756
454,1161.171
455,1160.732
456,1161.646
457,1152.805
458,1165.988
459,1158.463
460,1162.317
461,1164.512
462,1153.354
463,1164.073
464,1166.732
465,1157.793
466,1159.683
467,1162.134
468,1179.073
469,1174.207
470,1175.561
471,1173.683
472,1172.195
473,1181.183
474,1168.780
475,1178.232
476,1182.305
477,1171.902
478,1174.707
479,1185.768
480,1177.549
481,1183.707
482,1186.171
483,1191.610
484,1184.280
485,1186.561
486,1195.841
487,1193.415
488,1199.488
489,1191.756
490,1188.378
491,1194.585
492,1189.146
493,1200.049
494,1204.610
495,1203.939
496,1208.073
497,1201.329
498,1197.915
499,1196.207
500,1209.244
501,1215.354
502,1214.073
503,1206.841
504,1219.549
505,1219.512
506,1219.305
507,1223.402
508,1223.390
509,1209.659
510,1226.610
511,1211.951
512,1213.500
513,1232.927
514,1220.280
515,1223.610
516,1226.841
517,1221.634
518,1234.878
519,1223.878
520,1233.585
521,1226.305
522,1234.988
523,1237.390
524,1239.585
525,1230.707
526,1238.195
527,1239.159
528,1245.622
529,1237.024
530,1238.268
531,1243.878
532,1238.744
533,1238.915
534,1238.695
535,1246.354
536,1249.427
537,1252.488
538,1253.024
539,1254.341
540,1247.854
541,1241.659
542,1251.183
543,1254.293
544,1257.171
545,1250.000
546,1251.805
547,1256.976
548,1254.500
549,1256.683
550,1249.244
551,1255.561
552,1257.110
553,1257.280
554,1261.098
555,1264.646
556,1266.122
557,1260.244
558,1262.854
559,1254.976
560,1257.317
561,1261.720
562,1261.634
563,1264.878
564,1259.122
565,1262.622
566,1264.537
567,1271.939
568,1269.927
569,1279.122
570,1278.451
571,1270.390
572,1277.756
573,1274.280
574,1281.232
575,1285.707
576,1279.951
577,1281.463
578,1282.341
579,1279.720
580,1272.707
581,1274.061
582,1279.098
583,1284.829
584,1286.951
585,1277.756
586,1289.549
587,1290.037
588,1283.012
589,1285.841
590,1291.585
591,1290.963
592,1287.768
593,1293.866
594,1289.232
595,1281.598
596,1296.354
597,1307.085
598,1308.183
599,1292.305
600,1299.805
601,1299.878
602,1293.183
603,1307.585
604,1301.732
605,1310.854
606,1306.866
607,1306.000
608,1296.402
609,1300.951
610,1297.146
611,1305.354
612,1300.927
613,1321.976
614,1310.232
615,1309.098
616,1313.256
617,1314.622
618,1312.634
619,1302.146
620,1319.963
621,1319.476
622,1313.268
623,1318.183
624,1325.073
625,1311.829
626,1317.512
627,1319.256
628,1328.915
629,1329.963
630,1321.707
631,1331.659
632,1332.073
633,1332.744
634,1331.646
635,1324.024
636,1325.841
637,1322.902
638,1325.146
639,1323.329
640,1325.610
641,1333.793
642,1328.390
643,1323.012
644,1333.061
645,1329.244
646,1348.110
647,1337.610
648,1326.439
649,1337.220
650,1348.488
651,1342.976
652,1350.671
653,1340.500
654,1353.927
655,1338.537
656,1335.402
657,1341.207
658,1343.878
659,1351.537
660,1344.037
661,1349.463
662,1363.415
663,1348.061
664,1351.171
665,1353.988
666,1343.134
667,1355.573
668,1351.915
669,1354.195
670,1359.537
671,1349.146
672,1361.561
673,1352.415
674,1351.146
675,1359.183
676,1368.524
677,1356.451
678,1367.634
679,1356.037
680,1360.232
681,1366.646
682,1375.768
683,1364.378
684,1365.354
685,1364.890
686,1361.671
687,1364.671
688,1374.671
689,1372.841
690,1365.305
691,1370.500
692,1365.671
693,1363.317
694,1366.549
695,1376.671
696,1358.476
697,1376.341
698,1381.573
699,1376.049
700,1373.976
701,1375.329
702,1377.293
703,1384.915
704,1381.439
705,1381.756
706,1382.378
707,1393.317
708,1382.085
709,1376.878
710,1385.854
711,1389.256
712,1384.061
713,1391.695
714,1387.585
715,1390.037
716,1389.866
717,1384.427
718,1400.707
719,1402.256
720,1392.878
721,1394.610
722,1406.256
723,1401.366
724,1393.561
725,1395.427
726,1395.512
727,1396.549
728,1397.098
729,1385.183
730,1388.768
731,1407.329
732,1390.476
733,1400.805
734,1392.646
735,1395.500
736,1403.049
737,1413.927
738,1403.927
739,1402.098
740,1403.622
741,1403.634
742,1400.976
743,1401.963
744,1408.012
745,1404.573
746,1408.293
747,1402.244
748,1413.354
749,1415.951
750,1403.195
751,1413.683
752,1419.280
753,1406.768
754,1412.439
755,1420.122
756,1407.024
757,1405.549
758,1416.256
759,1417.439
760,1404.256
761,1410.585
762,1415.561
763,1424.146
764,1410.573
765,1420.427
766,1423.268
767,1425.390
768,1417.439
769,1411.866
770,1419.256
771,1419.622
772,1415.366
773,1425.768
774,1416.780
775,1426.195
776,1431.793
777,1432.329
778,1420.488
779,1421.317
780,1423.244
781,1426.256
782,1432.317
783,1414.073
784,1419.488
785,1430.732
786,1440.098
787,1427.598
788,1424.463
789,1430.939
790,1432.171
791,1426.732
792,1427.317
793,1437.159
794,1436.098
795,1436.439
796,1442.841
797,1435.451
798,1435.598
799,1427.183
800,1428.610
801,1436.561
802,1432.061
803,1430.366
804,1430.012
805,1437.268
806,1429.841
807,1445.415
808,1436.146
809,1439.598
810,1436.659
811,1440.061
812,1441.012
813,1437.537
814,1438.159
815,1440.841
816,1447.622
817,1449.268
818,1451.500
819,1442.915
820,1441.805
821,1448.159
822,1438.646
823,1452.549
824,1446.000
825,1453.951
826,1453.768
827,1453.220
828,1442.000
829,1450.012
830,1455.951
