 ,Value
1,555.000
2,580.927
3,607.878
4,614.780
5,630.634
6,638.951
7,638.268
8,647.159
9,644.341
10,642.805
11,653.280
12,656.293
13,648.244
14,647.890
15,662.341
16,655.780
17,653.085
18,663.244
19,659.012
20,661.512
21,662.927
22,662.488
23,667.049
24,667.537
25,660.195
26,671.720
27,679.159
28,667.707
29,679.622
30,669.500
31,671.854
32,670.598
33,668.122
34,669.549
35,668.049
36,675.098
37,675.646
38,672.171
39,677.207
40,674.927
41,674.866
42,672.159
43,676.756
44,683.780
45,678.049
46,677.232
47,679.756
48,682.329
49,678.085
50,676.963
51,673.463
52,678.793
53,679.488
54,684.354
55,680.732
56,686.573
57,685.817
58,691.707
59,685.476
60,676.732
61,691.695
62,684.793
63,691.988
64,696.585
65,685.159
66,694.439
67,697.122
68,700.890
69,696.244
70,697.744
71,693.707
72,684.171
73,686.841
74,689.195
75,692.451
76,694.622
77,696.317
78,692.500
79,700.439
80,690.012
81,705.159
82,708.488
83,701.744
84,700.732
85,698.207
86,704.622
87,707.220
88,701.098
89,707.756
90,700.915
91,710.720
92,719.866
93,714.329
94,713.549
95,714.793
96,711.341
97,712.244
98,714.146
99,712.902
100,715.280
101,717.268
102,709.683
103,710.305
104,713.354
105,704.951
106,718.329
107,718.829
108,725.878
109,724.573
110,713.890
111,714.634
112,712.415
113,720.024
114,710.780
115,724.854
116,719.207
117,727.561
118,725.488
119,726.622
120,725.476
121,724.061
122,727.488
123,731.134
124,735.744
125,728.963
126,732.732
127,725.927
128,727.427
129,729.561
130,734.037
131,730.220
132,731.671
133,728.476
134,734.524
135,734.354
136,732.720
137,728.963
138,731.780
139,735.037
140,732.634
141,732.841
142,744.476
143,732.939
144,742.073
145,742.890
146,737.744
147,740.951
148,746.085
149,743.902
150,735.427
151,751.037
152,749.524
153,750.988
154,746.524
155,750.024
156,745.634
157,746.207
158,750.171
159,745.073
160,749.768
161,759.098
162,750.451
163,753.122
164,747.744
165,749.817
166,749.146
167,755.085
168,755.610
169,756.707
170,755.573
171,754.171
172,759.293
173,759.902
174,761.305
175,758.037
176,770.793
177,762.451
178,768.268
179,756.915
180,764.146
181,767.061
182,764.366
183,771.378
184,767.329
185,766.220
186,775.415
187,772.183
188,771.183
189,769.988
190,769.415
191,775.939
192,780.805
193,774.512
194,782.037
195,775.476
196,783.244
197,787.146
198,789.378
199,790.793
200,791.207
201,784.598
202,791.317
203,786.634
204,788.244
205,796.951
206,794.451
207,791.817
208,794.220
209,792.939
210,795.317
211,791.085
212,792.329
213,793.012
214,797.659
