 ,Value
1,374.976
2,393.476
3,405.280
4,418.561
5,422.866
6,425.927
7,432.354
8,430.085
9,433.402
10,434.244
11,433.146
12,432.585
13,425.951
14,431.659
15,438.549
16,443.488
17,435.585
18,436.500
19,443.841
20,438.183
21,440.805
22,443.183
23,442.134
24,435.146
25,440.098
26,438.927
27,440.963
28,441.268
29,440.683
30,447.671
31,440.073
32,444.159
33,449.756
34,444.305
35,446.512
36,444.159
37,452.415
38,447.707
39,446.293
40,447.707
41,446.415
42,449.024
43,453.146
44,445.707
45,450.988
46,451.220
47,451.280
48,453.061
49,454.110
50,453.488
51,454.902
52,453.549
53,456.939
54,453.171
55,459.512
56,459.744
57,462.902
58,456.634
59,460.122
60,466.329
61,459.927
62,467.073
63,463.988
64,460.659
65,464.610
66,461.098
67,458.780
68,459.061
69,465.415
70,463.744
71,455.756
72,447.085
73,463.000
74,469.793
75,467.402
76,467.524
77,469.024
78,468.317
79,468.524
80,467.805
81,470.573
82,474.232
83,469.134
84,473.780
85,478.963
86,469.073
87,469.695
88,476.659
89,476.988
90,468.817
91,483.354
92,476.585
93,479.317
94,479.939
95,476.829
96,483.244
97,481.049
98,482.305
99,478.134
100,482.829
101,477.280
102,480.756
103,490.085
104,485.720
105,483.280
106,484.451
107,489.756
108,486.195
109,488.963
110,481.256
111,488.232
112,490.244
113,492.256
114,492.305
115,496.707
116,491.695
117,491.207
118,493.537
119,497.195
120,496.110
121,492.756
122,488.805
123,489.695
124,494.817
125,500.256
126,505.780
127,499.646
128,496.756
129,503.061
130,497.305
131,497.268
132,496.146
133,502.829
134,502.207
135,511.232
136,505.439
137,502.402
138,504.524
139,500.659
140,507.085
141,503.232
142,503.793
143,513.378
144,521.451
145,516.012
146,515.634
147,514.171
148,507.646
149,511.634
150,513.073
151,515.939
152,520.146
153,521.146
154,520.683
155,523.098
156,519.476
157,519.841
158,530.366
159,529.244
160,524.878
161,528.122
162,524.122
163,519.171
164,529.951
165,528.976
166,532.756
167,528.561
168,526.780
169,538.159
170,531.646
171,533.439
172,533.744
173,533.878
174,537.841
175,543.841
176,535.732
177,536.341
178,547.573
179,536.646
180,547.634
181,553.341
182,550.915
183,543.244
184,547.293
185,553.402
186,552.463
187,554.110
188,556.549
189,550.683
190,559.280
191,555.890
192,554.512
193,557.878
194,565.159
195,562.500
196,554.390
197,561.756
198,562.085
199,567.829
200,561.488
201,568.268
202,574.024
203,567.939
204,564.890
205,570.829
206,580.110
207,578.915
208,575.341
209,581.000
210,581.585
211,586.134
212,578.854
213,579.854
214,581.098
215,585.317
216,576.037
217,579.256
218,583.122
219,588.902
220,589.841
221,588.841
222,589.976
223,589.695
224,589.366
225,592.659
226,594.390
227,596.549
228,593.024
229,590.963
230,593.073
231,594.598
232,601.159
233,604.122
234,604.915
235,602.329
236,609.415
237,601.744
238,607.073
239,608.976
240,613.561
241,623.293
242,613.280
243,614.927
244,619.744
245,616.000
246,620.024
247,621.915
248,623.159
249,627.000
250,614.744
251,623.951
252,632.183
253,622.756
254,624.841
255,629.610
256,633.000
257,632.134
258,638.085
259,633.866
260,636.085
261,634.476
262,637.744
