 ,Value
1,593.110
2,624.537
3,654.549
4,675.207
5,684.427
6,696.244
7,694.720
8,688.744
9,704.951
10,699.232
11,697.915
12,707.744
13,703.488
14,707.732
15,707.659
16,716.305
17,713.256
18,721.854
19,709.841
20,714.439
21,714.159
22,713.329
23,715.720
24,712.488
25,720.280
26,724.890
27,726.146
28,716.354
29,721.183
30,716.744
31,717.622
32,726.293
33,725.317
34,723.220
35,728.585
36,724.634
37,727.659
38,731.744
39,730.427
40,737.695
41,733.341
42,726.707
43,734.049
44,739.549
45,732.573
46,737.939
47,741.756
48,728.732
49,729.317
50,733.280
51,739.927
52,740.622
53,732.171
54,735.220
55,734.927
56,737.195
57,742.659
58,736.329
59,738.683
60,746.134
61,732.500
62,742.366
63,741.695
64,746.305
65,741.829
66,743.378
67,747.841
68,749.817
69,750.915
70,750.659
71,736.122
72,734.195
73,741.524
74,738.598
75,747.183
76,747.073
77,747.939
78,748.585
79,757.646
80,757.598
81,754.220
82,751.268
83,762.415
84,758.854
85,744.927
86,760.451
87,756.085
88,749.378
89,755.366
90,759.976
91,756.329
92,758.329
93,754.146
94,762.939
95,767.573
96,772.549
97,762.878
98,768.244
99,775.220
100,768.110
101,768.915
102,771.915
103,771.244
104,763.280
105,761.768
106,764.098
107,766.305
108,766.573
109,768.354
110,775.963
111,767.122
112,776.280
113,776.707
114,774.878
115,772.220
116,782.354
117,775.366
118,775.878
119,778.122
120,775.902
121,778.951
122,771.927
123,771.841
124,776.695
125,777.549
126,774.720
127,778.793
128,776.598
129,782.207
130,775.354
131,788.854
132,777.378
133,779.159
134,781.061
135,787.561
136,788.134
137,785.610
138,780.488
139,784.329
140,790.878
141,784.268
142,792.232
143,787.744
144,793.171
145,797.817
146,788.415
147,789.585
148,790.390
149,794.512
150,794.232
151,802.220
152,798.012
153,799.659
154,793.000
155,792.817
156,797.878
157,802.915
158,800.598
159,807.524
160,798.707
161,804.134
162,798.049
163,800.354
164,804.695
165,803.622
166,804.232
167,806.073
168,803.939
169,803.415
170,802.415
171,803.244
172,807.890
173,810.902
174,811.866
175,810.537
176,809.951
177,808.768
178,811.378
179,813.220
180,815.354
181,813.817
182,820.427
183,821.207
184,814.841
185,823.573
186,825.780
187,825.585
188,825.463
189,827.183
190,823.256
191,825.451
192,827.110
193,832.354
194,826.549
195,821.561
196,822.439
197,828.183
198,837.915
199,818.244
200,829.732
201,837.915
202,840.329
203,831.549
204,836.476
205,842.707
206,831.329
207,840.634
208,836.854
209,840.146
210,840.378
211,843.695
212,840.537
213,840.061
214,840.183
215,842.439
216,841.085
217,837.378
218,850.061
219,849.646
220,845.329
221,846.646
222,850.378
223,846.561
224,846.598
225,849.329
226,852.963
227,856.780
228,848.634
229,855.122
230,849.829
231,856.573
232,856.866
233,856.195
234,866.439
235,848.634
236,852.671
237,859.988
238,862.524
239,862.341
240,861.780
241,859.439
242,869.085
243,864.500
244,866.976
245,869.585
246,873.720
247,874.451
248,871.207
249,871.512
250,881.024
251,869.634
252,875.671
253,870.841
254,876.244
255,878.549
256,877.744
257,885.085
258,892.927
259,881.585
260,895.390
261,887.707
262,887.256
263,876.817
264,888.183
265,889.195
266,878.963
267,896.293
268,893.012
269,885.890
270,889.415
271,900.659
272,907.805
273,896.500
274,894.780
275,889.841
276,896.171
277,901.195
278,906.293
279,901.244
280,904.610
281,908.085
282,907.122
283,902.463
284,898.366
285,906.780
286,900.939
287,911.683
288,911.220
289,908.329
290,907.037
291,921.037
292,913.890
293,913.427
294,910.341
295,914.256
296,918.366
297,914.159
298,927.000
299,918.854
300,927.146
301,929.927
302,922.073
303,932.988
304,917.939
305,929.768
306,922.159
307,935.549
308,927.488
309,930.951
310,936.707
311,935.622
312,931.024
313,930.183
314,934.317
315,931.195
316,928.988
317,928.451
318,935.256
319,938.085
320,939.976
321,941.439
322,945.976
323,940.317
324,944.598
325,944.305
326,940.951
327,951.829
328,942.402
329,948.390
330,945.585
331,953.622
332,947.671
333,955.829
334,947.854
335,958.963
336,953.159
337,959.061
338,958.134
339,956.817
340,958.817
341,952.549
342,953.195
343,964.171
344,963.293
345,960.720
346,962.634
347,967.817
348,963.744
349,966.427
350,973.073
351,967.549
352,974.061
353,972.073
354,976.366
355,973.671
356,975.220
357,972.061
358,981.037
359,968.768
360,963.829
361,977.280
362,982.268
363,974.976
364,975.854
365,976.110
366,974.378
367,974.329
368,987.793
369,982.500
370,988.354
371,984.854
372,978.159
373,983.244
374,982.805
375,981.000
376,984.915
377,994.415
378,995.293
379,1002.280
380,998.049
381,1013.659
382,1000.768
383,1005.732
384,1000.415
385,992.232
386,996.159
387,1014.780
388,1000.927
389,1005.780
390,1007.402
391,1020.854
392,1014.476
393,1004.598
394,1021.780
395,1020.927
396,1023.817
397,1020.573
398,1017.829
399,1019.341
400,1022.195
401,1020.171
402,1028.195
403,1018.439
404,1027.159
405,1026.085
406,1024.646
407,1031.415
408,1029.610
409,1029.841
410,1034.512
411,1030.939
412,1036.512
413,1036.512
414,1034.451
415,1041.268
416,1042.024
417,1045.537
418,1043.732
419,1048.159
420,1048.427
421,1053.134
422,1050.146
423,1049.280
424,1055.378
425,1046.220
426,1048.951
427,1054.768
428,1044.585
429,1057.476
430,1053.732
431,1052.268
432,1051.427
433,1055.098
434,1054.646
435,1063.037
436,1068.707
437,1061.780
438,1062.695
439,1060.073
440,1065.110
441,1070.537
442,1064.329
443,1069.817
444,1070.146
445,1064.329
446,1064.805
447,1070.878
448,1080.037
449,1072.720
450,1077.012
451,1068.390
452,1071.841
453,1063.171
454,1065.463
455,1067.476
456,1067.061
457,1070.744
458,1075.744
459,1080.256
460,1073.390
461,1073.866
462,1075.354
463,1077.561
464,1069.220
465,1068.573
466,1081.671
467,1079.829
468,1083.866
469,1077.622
470,1083.366
471,1084.098
472,1089.220
473,1093.305
474,1094.402
475,1094.878
476,1090.037
477,1085.805
478,1090.768
479,1097.427
480,1097.220
481,1100.805
482,1103.537
483,1090.634
484,1118.171
485,1108.366
486,1102.854
487,1106.829
488,1116.280
489,1108.951
490,1115.049
491,1120.293
492,1127.988
493,1120.195
494,1119.122
495,1121.793
496,1127.329
497,1129.280
498,1127.256
499,1128.098
500,1124.317
501,1124.049
502,1133.073
503,1139.439
504,1152.939
505,1143.268
506,1143.354
507,1134.976
508,1146.683
509,1140.049
510,1135.659
511,1154.622
512,1143.293
513,1150.098
514,1151.951
515,1149.085
516,1146.610
517,1157.317
518,1159.402
519,1161.415
520,1158.695
521,1156.524
522,1161.756
523,1166.061
524,1156.049
525,1163.220
526,1168.488
527,1164.305
528,1166.598
529,1163.244
530,1166.866
531,1176.061
532,1179.707
533,1172.854
534,1172.061
535,1177.122
536,1176.451
537,1166.073
538,1172.707
539,1180.000
540,1180.512
541,1167.195
542,1175.329
543,1181.280
544,1184.890
545,1187.354
546,1193.207
547,1187.829
548,1193.561
549,1198.476
550,1188.646
551,1198.317
552,1194.829
553,1194.366
554,1198.463
555,1199.134
556,1190.098
557,1202.659
558,1204.402
559,1198.146
560,1209.427
561,1204.195
562,1201.341
563,1211.890
564,1202.573
565,1202.402
566,1211.488
567,1212.768
568,1216.305
569,1215.378
570,1226.451
571,1219.366
572,1214.659
573,1220.634
574,1217.841
575,1229.402
576,1225.951
577,1217.244
578,1227.634
579,1226.671
580,1225.110
581,1230.232
582,1228.293
583,1241.549
584,1236.854
585,1232.463
586,1241.195
587,1237.659
588,1234.146
589,1237.598
590,1236.756
591,1238.098
592,1241.561
593,1247.488
594,1243.110
595,1247.256
596,1250.988
597,1255.829
598,1245.000
599,1259.073
600,1256.463
601,1265.293
602,1253.061
603,1262.378
604,1256.573
605,1265.524
606,1257.561
607,1254.476
608,1263.134
609,1254.622
610,1262.207
611,1267.720
612,1256.585
613,1257.768
614,1267.963
615,1272.976
616,1261.890
617,1268.207
618,1272.012
619,1262.037
620,1270.463
621,1273.024
622,1277.122
623,1279.280
624,1284.646
625,1273.512
626,1278.341
627,1282.378
628,1283.378
629,1283.366
630,1285.890
631,1288.134
632,1283.037
633,1290.159
634,1294.268
635,1281.805
636,1297.268
637,1289.854
638,1296.756
639,1301.195
640,1300.951
641,1298.122
642,1302.159
643,1307.098
644,1294.598
645,1301.890
646,1305.146
647,1310.439
648,1301.415
649,1307.805
650,1305.841
651,1306.951
652,1313.183
653,1314.744
654,1313.780
655,1310.427
656,1322.976
657,1318.280
658,1315.049
659,1321.561
660,1310.317
661,1312.671
662,1313.232
663,1328.378
664,1314.512
665,1321.598
666,1329.159
667,1316.000
668,1331.683
669,1325.451
670,1338.890
671,1337.939
672,1342.402
673,1332.012
674,1334.476
675,1338.683
676,1334.549
677,1335.220
678,1338.195
679,1335.280
680,1336.305
681,1342.341
682,1337.073
683,1337.951
684,1343.146
685,1350.866
686,1344.366
687,1341.329
688,1346.012
689,1352.988
690,1347.707
691,1352.451
692,1341.512
693,1360.671
694,1362.659
695,1355.585
696,1364.061
697,1374.756
698,1365.537
699,1355.829
700,1366.159
701,1377.512
702,1358.561
703,1351.951
704,1357.354
705,1362.207
706,1366.963
707,1357.073
708,1369.037
709,1370.220
710,1372.293
711,1363.244
712,1370.207
713,1367.512
714,1375.634
715,1371.134
716,1373.171
717,1369.378
718,1380.805
719,1378.390
720,1379.037
721,1384.134
722,1382.573
723,1390.390
724,1389.732
725,1393.622
726,1390.610
727,1373.695
728,1384.537
729,1390.500
730,1379.232
731,1392.000
732,1379.720
733,1391.378
734,1393.317
735,1409.037
736,1398.585
737,1400.329
738,1390.500
739,1394.000
740,1398.415
741,1399.732
742,1406.927
743,1397.390
744,1398.268
745,1400.110
746,1398.220
747,1397.171
748,1410.634
749,1395.951
750,1405.427
751,1409.207
752,1409.183
753,1408.927
754,1409.793
755,1409.988
756,1413.817
757,1412.122
758,1416.793
759,1421.415
760,1416.207
761,1416.110
762,1406.768
763,1426.756
764,1421.037
765,1414.744
766,1420.317
767,1423.573
768,1415.098
769,1411.488
770,1421.268
771,1421.646
772,1427.793
773,1418.220
774,1417.573
775,1430.354
776,1422.061
777,1418.183
778,1427.427
779,1432.488
780,1432.500
781,1435.085
782,1430.841
783,1420.671
784,1435.439
785,1430.293
786,1432.439
787,1448.793
788,1432.805
789,1446.183
790,1440.476
791,1437.415
792,1440.512
793,1446.378
794,1438.451
795,1441.195
796,1440.988
797,1452.341
798,1445.549
799,1444.085
800,1448.305
801,1447.573
802,1448.463
803,1452.024
804,1440.439
805,1439.854
806,1447.232
807,1450.268
808,1453.598
809,1449.988
810,1452.476
811,1453.634
812,1451.671
813,1446.927
814,1465.890
815,1464.927
816,1457.220
817,1455.561
818,1456.780
819,1458.390
820,1469.305
821,1463.659
822,1461.890
823,1473.537
824,1467.061
825,1457.268
826,1466.780
827,1462.768
828,1461.195
829,1466.854
830,1470.415
831,1455.634
832,1462.098
833,1466.659
834,1465.951
835,1472.866
836,1465.720
837,1465.207
838,1472.573
839,1462.122
840,1465.915
841,1474.439
842,1470.378
843,1470.793
844,1475.293
845,1481.683
846,1474.476
847,1471.854
848,1469.866
849,1486.122
850,1469.793
851,1477.573
852,1480.915
853,1488.390
854,1477.427
855,1489.427
856,1481.610
857,1477.915
858,1476.305
859,1484.890
860,1479.354
861,1479.268
862,1480.854
863,1478.415
864,1475.988
865,1478.963
866,1477.341
867,1479.805
868,1485.854
869,1481.415
870,1489.012
871,1484.085
872,1478.037
873,1489.159
874,1496.037
875,1483.720
876,1484.171
877,1491.524
878,1487.195
879,1493.683
880,1491.098
881,1493.134
882,1494.134
883,1481.341
884,1492.049
885,1494.195
886,1490.244
887,1485.512
888,1494.841
889,1488.378
890,1488.768
