 ,Value
222,693.646
223,684.354
224,694.061
225,698.366
226,693.768
227,692.610
228,689.598
229,699.561
230,698.463
231,699.207
232,695.512
233,705.280
234,700.207
235,707.902
236,707.427
237,713.573
238,710.549
239,708.451
240,707.854
241,708.159
242,713.207
243,715.622
244,709.744
245,709.610
246,719.793
247,713.963
248,717.988
249,717.793
250,723.890
251,711.707
252,721.012
253,716.976
254,719.890
255,728.671
256,725.402
257,723.061
258,730.024
259,733.207
260,734.122
261,731.634
262,729.159
263,734.463
264,736.073
265,741.427
266,744.427
267,741.866
268,741.646
269,739.012
270,739.841
271,750.012
272,742.402
273,747.366
274,751.220
275,754.829
276,752.793
277,748.610
278,744.110
279,748.573
280,752.280
281,761.829
282,758.927
283,761.866
284,765.854
285,761.878
286,762.476
287,759.488
288,757.146
289,761.049
290,770.537
291,762.671
292,761.402
293,765.622
294,776.561
295,773.768
296,765.000
297,775.305
298,770.463
299,783.280
300,779.488
301,779.061
302,783.232
303,774.768
304,780.439
305,781.366
306,787.610
307,790.598
308,786.110
309,791.134
310,784.793
311,791.037
312,794.890
313,797.829
314,794.305
315,790.122
316,796.646
317,799.915
318,797.866
319,806.354
320,803.244
321,801.549
322,802.110
323,810.720
324,808.378
325,810.244
326,809.963
327,804.244
328,803.012
329,820.915
330,813.402
331,817.012
332,822.976
333,821.195
334,814.537
335,823.695
336,822.720
337,819.756
338,826.159
339,827.305
340,827.110
341,836.927
342,835.720
343,828.927
344,828.268
345,839.646
346,831.488
347,836.268
348,842.854
349,836.146
350,849.061
351,842.634
352,845.695
353,848.512
354,845.159
355,843.122
356,845.366
357,843.354
358,849.098
359,846.939
360,844.951
361,851.561
362,850.427
363,852.329
364,852.427
365,856.829
366,851.683
367,867.768
368,864.744
369,855.561
370,864.000
371,868.829
372,871.610
373,871.817
374,873.610
375,875.037
376,878.378
377,871.976
378,878.720
379,885.537
380,878.976
381,879.890
382,885.854
383,885.085
384,888.098
385,886.829
386,888.476
387,886.049
388,888.232
389,895.817
390,898.549
391,902.098
392,895.341
393,906.476
394,906.695
395,904.451
396,904.061
397,899.207
398,905.415
399,903.671
400,906.098
401,911.963
402,921.134
403,920.183
404,913.780
405,920.085
406,923.305
407,924.305
408,928.976
409,927.415
410,925.720
411,921.927
412,931.305
413,927.220
414,936.390
415,935.744
416,934.854
417,930.524
418,934.512
419,941.524
420,949.134
421,949.280
422,944.890
423,943.402
424,947.683
425,942.976
426,946.659
427,953.207
428,954.000
429,956.024
430,958.195
431,950.963
432,950.024
433,954.439
434,961.085
435,966.476
436,966.159
437,963.024
438,966.866
439,974.098
440,972.683
441,969.805
442,978.232
443,979.488
444,977.159
445,966.610
446,971.378
447,980.427
448,974.707
449,981.244
450,978.110
451,982.122
452,988.951
453,986.707
454,993.841
455,990.817
456,989.732
457,985.098
458,985.415
459,991.683
460,984.793
461,989.549
462,994.610
463,995.122
464,998.183
465,992.402
466,995.110
467,1000.902
468,993.439
469,1001.890
470,1001.305
471,1014.378
472,1009.183
473,1011.805
474,1016.890
475,1008.378
476,1004.793
477,1015.793
478,1022.659
479,1023.402
480,1017.927
481,1014.402
482,1027.085
483,1027.415
484,1030.207
485,1031.537
486,1029.341
487,1033.610
488,1031.524
489,1042.573
490,1044.695
491,1033.085
492,1040.439
493,1048.110
494,1052.451
495,1049.305
496,1069.012
497,1057.220
498,1058.146
499,1062.549
500,1065.939
501,1061.195
502,1059.268
503,1064.951
504,1065.134
505,1064.890
506,1073.854
507,1078.817
508,1082.622
509,1071.183
510,1069.915
511,1086.866
512,1083.134
513,1083.512
514,1088.220
515,1088.963
516,1102.683
517,1088.854
518,1104.280
519,1093.890
520,1098.280
521,1100.061
522,1099.195
523,1098.720
524,1090.280
525,1108.915
526,1105.671
527,1108.256
528,1105.573
529,1117.146
530,1109.366
531,1110.085
532,1114.768
533,1108.232
534,1110.146
535,1110.341
536,1125.439
537,1123.195
538,1130.817
539,1121.768
540,1130.683
541,1136.951
542,1138.829
543,1129.878
544,1133.537
545,1135.317
546,1135.049
547,1137.878
548,1140.232
549,1151.573
550,1150.378
551,1145.329
552,1142.366
553,1160.671
554,1148.902
555,1145.195
556,1154.610
557,1155.988
558,1149.159
559,1161.085
560,1159.890
561,1160.183
562,1165.415
563,1164.683
564,1164.122
565,1168.963
566,1160.488
567,1164.341
568,1180.988
569,1171.866
570,1179.366
571,1190.341
572,1175.878
573,1176.585
574,1180.280
575,1197.829
576,1186.622
577,1185.378
578,1189.963
579,1194.573
580,1189.683
581,1187.463
582,1198.305
583,1188.232
584,1194.744
585,1200.305
586,1199.890
587,1208.890
588,1205.463
589,1213.695
590,1214.280
591,1207.720
592,1217.012
593,1201.012
594,1221.195
595,1223.195
596,1216.598
597,1221.171
598,1223.951
599,1220.720
600,1231.317
601,1228.659
602,1231.500
603,1233.402
604,1228.390
605,1231.549
606,1242.037
607,1237.085
608,1245.427
609,1244.854
610,1247.744
611,1248.902
612,1246.902
613,1241.159
614,1251.159
615,1256.780
616,1247.451
617,1250.744
618,1259.476
619,1255.085
620,1267.378
621,1267.049
622,1258.634
623,1262.329
624,1260.012
625,1269.293
626,1264.841
627,1269.585
628,1260.817
629,1279.146
630,1276.695
631,1265.366
632,1266.366
633,1279.110
634,1271.122
635,1278.256
636,1285.232
637,1278.939
638,1277.451
639,1282.476
640,1290.049
641,1287.683
642,1286.037
643,1288.622
644,1281.902
645,1290.073
646,1309.049
647,1296.646
648,1303.902
649,1311.012
650,1305.988
651,1303.549
652,1303.646
653,1314.171
654,1305.817
655,1320.341
656,1312.512
657,1319.598
658,1311.341
659,1315.061
660,1318.085
661,1333.305
662,1336.963
663,1328.268
664,1321.317
665,1327.024
666,1334.085
667,1334.573
668,1325.341
669,1347.012
670,1334.659
671,1350.841
672,1335.122
673,1332.488
674,1340.110
675,1332.341
676,1353.366
677,1355.890
678,1356.512
679,1356.585
680,1355.646
681,1346.305
682,1355.049
683,1349.366
684,1354.854
685,1360.390
686,1357.610
687,1363.902
688,1360.866
689,1361.720
690,1345.659
691,1365.049
692,1376.378
693,1373.061
694,1374.500
695,1377.195
696,1369.622
697,1382.927
698,1370.634
699,1379.902
700,1382.732
701,1385.024
702,1377.366
703,1390.110
704,1384.549
705,1389.561
706,1401.000
707,1385.183
708,1391.927
709,1389.024
710,1394.451
711,1397.537
712,1392.110
713,1400.049
714,1408.646
715,1400.549
716,1394.171
717,1405.024
718,1412.134
719,1398.268
720,1406.878
721,1405.610
722,1407.817
723,1416.500
724,1405.524
725,1423.500
726,1427.000
727,1423.768
728,1421.646
729,1434.549
730,1418.646
731,1423.195
732,1419.146
733,1419.280
734,1431.000
735,1424.732
736,1424.915
737,1435.793
738,1427.012
739,1433.744
740,1434.293
741,1419.610
742,1443.073
743,1451.366
744,1441.220
745,1434.159
746,1432.805
747,1446.695
748,1456.232
749,1448.341
750,1443.793
751,1444.732
752,1454.354
753,1446.402
754,1451.598
755,1444.805
756,1452.756
757,1458.037
758,1451.476
759,1465.366
760,1444.963
761,1463.085
762,1469.134
763,1450.451
764,1468.451
765,1462.244
766,1459.683
767,1478.098
768,1465.585
769,1476.963
770,1472.232
771,1474.049
772,1480.390
773,1482.159
774,1475.866
775,1474.220
776,1483.390
777,1479.951
778,1490.390
779,1490.146
780,1485.049
781,1493.549
782,1485.390
783,1497.232
784,1500.585
785,1501.976
786,1494.305
787,1492.366
788,1487.829
789,1504.354
790,1502.598
791,1499.805
792,1501.890
793,1507.049
794,1508.756
795,1506.134
796,1506.610
797,1513.280
798,1505.488
799,1514.415
800,1517.951
801,1509.427
802,1514.207
803,1515.695
804,1522.463
805,1523.768
806,1512.793
807,1522.305
808,1526.390
809,1518.585
810,1519.232
811,1532.915
812,1513.000
813,1514.256
814,1514.024
815,1528.915
816,1519.488
817,1517.098
818,1530.463
819,1526.890
820,1529.683
821,1530.500
822,1532.476
823,1535.890
824,1547.159
825,1533.927
826,1541.805
827,1535.768
828,1539.110
829,1533.854
830,1541.976
831,1544.829
832,1544.573
833,1539.195
834,1537.098
835,1550.683
836,1540.683
837,1541.841
838,1544.866
839,1546.317
840,1539.317
841,1557.549
842,1554.390
843,1557.134
844,1560.512
845,1552.159
846,1553.110
847,1542.207
848,1555.146
849,1549.988
850,1553.305
851,1571.841
852,1560.049
853,1563.341
854,1570.220
855,1560.951
856,1559.878
857,1564.146
858,1562.183
859,1565.537
860,1564.171
861,1565.207
862,1562.793
863,1575.561
864,1566.671
865,1565.085
866,1570.476
867,1575.646
868,1576.524
869,1566.573
870,1563.402
871,1558.768
872,1573.427
873,1579.220
874,1569.537
875,1575.329
876,1573.244
877,1577.890
878,1577.963
879,1574.000
880,1555.768
881,1568.098
882,1576.634
883,1574.793
884,1591.366
885,1584.659
886,1577.000
887,1582.037
888,1582.793
889,1577.122
890,1576.988
891,1574.720
892,1583.793
893,1583.512
894,1588.878
895,1587.122
896,1576.585
897,1581.610
898,1590.549
899,1591.683
900,1603.854
901,1596.915
902,1595.512
903,1591.183
904,1594.805
905,1591.110
906,1601.744
907,1593.805
908,1611.073
909,1602.207
910,1590.366
911,1591.390
912,1598.439
913,1589.463
914,1605.488
915,1606.659
916,1602.232
917,1597.085
918,1599.524
919,1600.439
920,1605.390
921,1609.000
922,1608.183
923,1616.756
924,1601.402
925,1594.707
926,1613.061
927,1614.622
928,1614.598
929,1609.476
930,1613.329
931,1605.024
932,1614.220
933,1605.976
934,1616.000
935,1617.146
936,1616.524
937,1616.671
938,1615.390
939,1619.037
940,1630.988
941,1617.256
942,1616.512
943,1623.841
944,1614.402
945,1633.037
946,1623.744
947,1620.280
948,1621.976
949,1621.829
950,1630.012
951,1621.634
952,1622.061
953,1623.610
954,1630.402
955,1627.012
956,1622.939
957,1636.707
958,1619.232
959,1628.671
960,1624.573
961,1631.061
962,1631.244
963,1633.732
964,1622.793
965,1640.671
966,1636.598
967,1617.841
968,1625.659
969,1628.122
970,1638.793
971,1625.671
972,1626.817
973,1628.524
974,1631.305
975,1626.317
976,1625.207
977,1625.207
978,1634.622
979,1635.256
980,1632.110
981,1636.171
982,1642.671
983,1631.037
984,1630.256
985,1638.280
986,1635.744
987,1632.220
988,1631.110
989,1634.171
990,1631.134
991,1631.683
992,1632.341
993,1633.744
994,1634.244
995,1633.805
996,1632.390
997,1642.951
998,1631.183
999,1639.256
1000,1628.451
1001,1633.585
1002,1626.244
1003,1632.622
1004,1628.463
1005,1634.683
1006,1622.268
1007,1629.866
1008,1625.415
1009,1624.683
1010,1635.341
1011,1635.963
1012,1627.951
1013,1632.793
1014,1623.037
1015,1618.805
1016,1623.756
1017,1629.341
1018,1627.512
1019,1625.756
1020,1625.085
1021,1627.890
1022,1623.061
1023,1621.927
1024,1634.049
1025,1636.622
1026,1627.122
1027,1622.829
1028,1633.207
1029,1622.171
1030,1626.317
1031,1629.622
1032,1629.268
1033,1620.024
1034,1628.854
1035,1638.195
1036,1633.951
1037,1633.024
1038,1630.256
1039,1630.780
1040,1632.293
1041,1639.585
1042,1627.500
1043,1628.476
1044,1633.268
1045,1620.427
1046,1633.476
1047,1633.110
1048,1635.390
1049,1626.061
1050,1637.671
1051,1619.939
1052,1630.768
1053,1631.134
1054,1625.488
1055,1619.634
1056,1615.244
1057,1636.183
1058,1633.232
1059,1624.305
1060,1634.012
1061,1636.610
1062,1628.622
1063,1634.732
1064,1630.280
1065,1623.037
1066,1626.280
1067,1616.220
1068,1627.061
1069,1623.915
1070,1627.890
1071,1621.585
1072,1630.622
1073,1624.037
1074,1615.683
1075,1630.122
1076,1636.256
1077,1621.000
1078,1621.207
1079,1623.939
1080,1623.024
1081,1626.756
1082,1629.341
1083,1624.354
1084,1617.683
1085,1618.573
1086,1620.232
1087,1617.805
1088,1628.098
1089,1626.512
1090,1610.195
1091,1614.768
1092,1621.280
1093,1618.963
1094,1621.244
1095,1605.146
1096,1607.280
1097,1601.756
1098,1619.098
1099,1614.585
1100,1610.244
1101,1603.610
1102,1606.939
1103,1603.720
1104,1612.671
1105,1614.793
1106,1608.890
1107,1608.341
1108,1599.317
1109,1608.293
1110,1612.951
1111,1599.268
1112,1600.146
1113,1608.659
1114,1599.085
1115,1605.476
1116,1603.341
1117,1602.951
1118,1594.707
1119,1606.476
1120,1600.037
1121,1586.976
1122,1593.341
1123,1592.085
1124,1600.244
1125,1598.573
1126,1601.378
1127,1588.598
1128,1600.232
1129,1596.976
1130,1603.927
1131,1585.476
1132,1580.927
1133,1592.537
1134,1593.598
1135,1593.476
1136,1591.988
1137,1593.317
1138,1590.207
1139,1577.732
1140,1579.549
1141,1569.976
1142,1585.024
1143,1584.146
1144,1581.951
1145,1580.390
1146,1581.439
1147,1565.146
1148,1578.683
1149,1572.366
1150,1578.585
1151,1563.451
1152,1576.268
1153,1579.378
1154,1578.134
1155,1561.390
1156,1567.768
1157,1580.976
1158,1559.841
1159,1579.500
1160,1579.024
1161,1562.476
1162,1570.244
1163,1571.549
1164,1557.854
1165,1551.488
1166,1557.232
1167,1560.512
1168,1557.671
1169,1544.878
1170,1545.890
1171,1548.939
1172,1536.659
1173,1544.805
1174,1534.159
1175,1530.341
1176,1524.098
1177,1528.488
1178,1526.793
1179,1521.939
1180,1506.146
1181,1514.000
1182,1503.634
1183,1497.793
1184,1493.512
