 ,Value
1,786.012
2,827.427
3,841.585
4,868.585
5,887.793
6,892.573
7,900.317
8,914.195
9,903.402
10,906.524
11,915.329
12,915.061
13,919.293
14,918.841
15,917.854
16,927.171
17,924.549
18,922.317
19,928.756
20,930.329
21,933.854
22,932.744
23,938.037
24,940.659
25,934.049
26,936.317
27,933.402
28,939.976
29,934.927
30,940.915
31,951.280
32,943.207
33,945.939
34,943.793
35,942.268
36,942.634
37,949.695
38,949.256
39,950.085
40,949.402
41,951.159
42,955.317
43,955.549
44,961.305
45,943.488
46,953.049
47,944.793
48,953.963
49,955.037
50,961.854
51,961.610
52,953.841
53,958.024
54,959.659
55,957.890
56,951.293
57,963.110
58,958.085
59,956.561
60,958.732
61,970.183
62,962.341
63,967.793
64,956.232
65,959.049
66,959.854
67,955.585
68,960.232
69,971.451
70,971.963
71,953.476
72,958.159
73,967.268
74,970.366
75,968.037
76,976.476
77,969.524
78,977.415
79,979.024
80,974.573
81,973.037
82,975.159
83,971.110
84,972.549
85,972.256
86,969.963
87,965.951
88,975.988
89,979.317
90,974.232
91,977.878
92,985.829
93,966.195
94,989.329
95,982.268
96,987.537
97,981.134
98,982.390
99,976.537
100,989.768
101,984.866
102,986.768
103,997.768
104,995.000
105,981.646
106,987.159
107,981.415
108,986.939
109,990.756
110,978.866
111,988.256
112,991.976
113,991.207
114,987.524
115,986.159
116,1000.341
117,999.695
118,1002.695
119,993.390
120,1005.890
121,1005.488
122,997.171
123,996.232
124,1000.622
125,1003.683
126,1003.866
127,1002.646
128,999.439
129,1004.220
130,1001.488
131,1003.561
132,997.695
133,996.366
134,999.366
135,1007.780
136,1012.415
137,989.707
138,995.927
139,1006.732
140,1012.329
141,1008.024
142,1010.476
143,1003.902
144,1007.805
145,1009.427
146,1001.329
147,1009.939
148,1014.585
149,1011.585
150,1020.037
151,1017.756
152,1015.622
153,1006.756
154,1009.549
155,1012.537
156,1007.707
157,1013.561
158,1009.293
159,1013.439
160,1015.122
161,1024.817
162,1022.317
163,1027.988
164,1009.939
165,1013.988
166,1021.159
167,1025.207
168,1024.524
169,1021.085
170,1024.110
171,1021.280
172,1019.378
173,1028.549
174,1025.915
175,1028.061
