 ,Value
1,248.232
2,255.793
3,260.159
4,258.341
5,266.354
6,262.695
7,262.451
8,263.707
9,265.146
10,263.402
11,261.232
12,268.878
13,260.951
14,261.354
15,271.829
16,267.329
17,264.537
18,268.415
19,267.537
20,264.915
21,268.159
22,268.390
23,265.378
24,269.012
25,270.317
26,270.683
27,269.951
28,273.829
29,267.780
30,271.463
31,269.707
32,270.049
33,265.659
34,264.146
35,268.171
36,271.207
37,274.159
38,274.110
39,274.354
40,274.927
41,272.695
42,274.878
43,274.378
44,277.476
45,278.244
46,277.878
47,276.902
48,274.890
49,277.732
50,277.207
51,274.232
52,271.854
53,274.378
54,271.561
55,277.024
56,272.488
57,269.488
58,275.549
59,282.780
60,275.329
61,280.805
62,278.488
63,275.232
64,277.902
65,271.427
66,283.720
67,284.037
68,286.939
69,281.659
70,286.207
71,281.134
72,274.171
73,279.622
74,278.524
75,278.841
76,284.122
77,277.683
78,282.549
79,285.439
80,286.720
81,283.878
82,286.244
83,289.268
84,283.159
85,282.366
86,284.793
87,285.854
88,289.634
89,291.366
90,293.195
91,284.659
92,294.146
93,294.024
94,289.866
95,292.585
96,295.622
97,288.463
98,295.549
99,298.561
100,296.512
101,295.634
102,294.232
103,294.500
104,295.159
105,294.207
106,294.085
107,298.939
108,292.476
109,300.122
110,300.061
111,295.683
112,299.915
113,300.256
114,302.451
115,305.207
116,300.329
117,295.963
118,302.098
119,301.280
120,304.585
121,303.341
122,303.671
123,306.390
124,306.902
125,308.841
126,305.012
127,307.402
128,309.000
129,311.378
130,301.305
131,303.976
132,306.841
133,317.646
134,310.805
135,311.744
136,308.488
137,315.256
138,314.037
139,317.768
140,312.646
141,312.659
142,314.915
143,316.305
144,316.598
145,318.159
146,319.280
147,320.976
148,313.671
149,318.268
150,323.317
151,324.793
152,321.073
153,317.817
154,322.415
155,321.183
156,328.012
157,327.024
158,324.695
159,328.073
160,327.780
161,329.854
162,327.439
163,330.183
164,327.780
165,337.927
166,334.049
167,335.146
168,338.939
169,332.988
170,341.610
171,334.024
172,333.805
173,330.146
174,337.732
175,343.634
176,342.610
177,341.622
178,347.756
179,345.951
180,340.768
181,341.841
182,345.573
183,344.646
184,342.451
185,344.878
186,350.537
187,351.500
188,353.598
189,351.780
190,360.500
191,356.073
192,348.463
193,353.159
194,359.085
195,356.720
196,356.073
197,360.427
198,364.390
199,362.646
200,363.073
201,361.439
202,368.122
203,360.915
204,368.549
205,373.159
206,371.134
207,367.585
208,371.756
209,367.037
210,371.939
211,368.085
212,366.329
213,373.085
214,375.976
215,382.646
216,378.780
217,377.451
218,375.854
219,375.622
220,373.341
221,372.463
222,381.756
223,384.293
224,383.756
225,382.866
226,387.963
227,393.146
228,392.927
229,393.707
230,385.061
231,394.280
232,391.854
233,396.927
234,396.146
235,399.012
236,396.878
237,396.402
238,400.902
239,404.159
240,402.610
241,408.244
242,403.573
243,405.524
244,404.341
245,396.317
246,410.207
247,416.646
248,407.927
249,410.537
250,411.707
251,414.268
252,413.659
253,418.756
254,423.866
255,417.695
256,425.256
257,417.573
258,423.537
259,425.780
260,432.610
261,423.488
262,430.256
263,430.488
264,436.707
265,437.488
266,437.817
267,435.659
268,438.720
269,435.707
270,439.061
271,443.768
272,445.622
273,447.720
274,444.780
275,445.390
276,448.037
277,453.000
278,450.146
279,457.488
280,454.659
281,454.195
282,456.329
283,461.646
284,462.622
285,462.561
286,463.963
287,467.195
288,473.561
289,471.293
290,474.232
291,468.463
292,469.390
293,465.561
294,471.537
295,480.512
296,473.817
297,476.451
298,480.695
299,479.866
300,480.707
301,482.780
302,485.268
303,495.390
304,488.829
305,482.793
306,494.854
307,495.085
308,501.927
309,501.695
310,501.244
311,496.110
312,500.256
313,507.927
314,504.183
315,510.256
316,511.146
317,514.878
318,515.268
319,511.244
320,522.134
321,516.890
322,521.427
323,519.902
324,522.610
325,528.329
326,529.902
327,537.122
328,531.549
329,533.878
330,539.280
331,540.378
332,535.524
333,543.610
334,538.780
335,539.854
336,545.561
337,551.488
338,550.598
339,549.476
340,550.841
341,553.768
342,555.159
343,559.598
344,559.476
345,554.610
346,564.073
