 ,Value
479,1224.146
480,1228.963
481,1236.122
482,1229.207
483,1229.732
484,1230.268
485,1234.451
486,1236.646
487,1233.293
488,1227.012
489,1233.805
490,1241.683
491,1235.207
492,1231.720
493,1237.561
494,1239.073
495,1238.293
496,1239.854
497,1247.207
498,1251.732
499,1242.927
500,1246.451
501,1248.402
502,1251.049
503,1253.427
504,1245.671
505,1249.561
506,1260.854
507,1250.061
508,1256.768
509,1257.439
510,1250.976
511,1246.549
512,1258.049
513,1258.927
514,1259.341
515,1259.805
516,1258.976
517,1270.098
518,1259.512
519,1258.634
520,1264.744
521,1265.085
522,1269.610
523,1276.939
524,1263.634
525,1263.488
526,1270.329
527,1264.854
528,1266.159
529,1264.622
530,1264.744
531,1277.512
532,1267.610
533,1268.085
534,1260.634
535,1269.732
536,1275.439
537,1267.451
538,1275.988
539,1272.585
540,1271.634
541,1275.476
542,1287.293
543,1278.220
544,1280.585
545,1289.768
546,1284.354
547,1281.939
548,1286.976
549,1285.561
550,1287.524
551,1285.073
552,1280.622
553,1286.659
554,1282.171
555,1268.244
556,1275.402
557,1282.902
558,1286.146
559,1287.488
560,1284.598
561,1288.207
562,1291.012
563,1283.000
564,1293.378
565,1282.780
566,1302.561
567,1296.598
568,1293.585
569,1284.780
570,1292.463
571,1282.049
572,1293.537
573,1288.878
574,1293.439
575,1289.537
576,1307.817
577,1294.902
578,1303.744
579,1291.159
580,1299.463
581,1306.890
582,1303.305
583,1307.415
584,1298.476
585,1302.341
586,1308.878
587,1309.366
588,1300.768
589,1302.659
590,1306.866
591,1302.390
592,1299.134
593,1293.402
594,1304.829
595,1311.439
596,1303.902
597,1304.256
598,1308.085
599,1308.280
600,1317.890
601,1314.134
602,1313.610
603,1314.183
604,1323.537
605,1314.598
606,1324.195
607,1308.683
608,1318.634
609,1311.159
610,1315.378
611,1315.805
612,1317.341
613,1327.598
614,1328.939
615,1321.085
616,1320.317
617,1323.232
618,1326.720
619,1313.305
620,1315.195
621,1315.280
622,1318.768
623,1307.500
624,1327.280
625,1327.073
626,1322.293
627,1322.610
628,1325.573
629,1324.805
630,1332.171
631,1330.524
632,1336.866
633,1325.622
634,1325.085
635,1325.927
636,1332.268
637,1337.463
638,1326.646
639,1328.756
640,1332.195
641,1339.622
642,1332.195
643,1327.598
644,1328.683
645,1326.463
646,1318.317
647,1322.878
648,1332.220
649,1335.683
650,1341.671
651,1338.183
652,1328.244
653,1330.293
654,1341.939
655,1330.159
656,1341.683
657,1336.512
658,1342.402
659,1334.049
660,1342.793
661,1337.220
662,1342.720
663,1340.354
664,1335.427
665,1342.280
666,1347.488
667,1344.890
668,1353.841
669,1350.939
670,1346.195
671,1351.622
672,1341.427
673,1343.951
674,1350.256
675,1351.134
676,1347.634
677,1340.598
678,1350.476
679,1355.524
680,1357.707
681,1348.634
682,1354.549
683,1351.829
684,1350.061
685,1355.963
686,1342.939
687,1347.280
688,1354.549
689,1348.793
690,1360.756
691,1346.415
692,1351.402
693,1365.256
694,1359.402
695,1360.573
696,1350.829
697,1358.488
698,1361.707
699,1364.500
700,1357.390
701,1365.366
702,1361.427
703,1352.146
704,1360.171
705,1359.683
706,1356.012
707,1368.146
708,1354.244
709,1354.939
710,1365.695
711,1357.549
712,1369.012
713,1359.329
714,1357.159
715,1366.573
716,1372.707
717,1369.232
718,1362.500
719,1369.366
720,1368.463
721,1369.744
722,1371.720
723,1364.512
724,1375.341
725,1359.402
726,1382.061
727,1365.939
728,1371.256
729,1376.622
730,1368.768
731,1372.378
732,1376.720
733,1368.073
734,1380.427
735,1370.134
736,1368.110
737,1369.817
738,1379.098
739,1377.134
740,1376.146
741,1375.134
742,1379.573
743,1372.720
744,1388.756
745,1383.073
746,1371.061
747,1367.049
748,1377.037
749,1377.378
750,1371.037
751,1378.171
752,1386.549
753,1375.122
754,1382.805
755,1383.951
756,1379.780
757,1395.488
758,1387.805
759,1388.866
760,1385.585
761,1390.366
762,1389.585
763,1385.256
764,1378.354
765,1384.146
766,1391.963
767,1380.159
768,1388.573
769,1384.488
770,1387.646
771,1382.939
772,1387.927
773,1398.378
774,1383.500
775,1396.415
776,1379.829
777,1388.756
778,1378.890
779,1394.024
780,1386.207
781,1393.866
782,1391.415
783,1391.744
784,1390.110
785,1383.793
786,1382.902
787,1379.183
788,1392.512
789,1395.805
790,1388.988
791,1398.378
792,1390.573
793,1393.354
794,1398.244
795,1399.476
796,1396.110
797,1397.476
798,1397.963
799,1384.817
800,1393.305
801,1388.927
802,1396.512
803,1390.146
804,1386.232
805,1382.500
806,1381.427
807,1384.329
808,1389.378
809,1391.854
810,1385.817
811,1395.232
812,1392.707
813,1394.268
814,1396.073
815,1388.037
816,1392.402
817,1394.159
818,1394.646
819,1392.939
820,1389.732
821,1387.793
822,1398.939
823,1391.927
824,1399.951
825,1393.280
826,1390.500
827,1397.329
828,1399.768
829,1398.171
830,1393.171
831,1399.415
832,1392.634
833,1394.354
834,1395.829
835,1399.366
836,1392.756
837,1389.890
838,1391.171
839,1400.402
840,1391.512
841,1397.244
842,1387.695
843,1388.659
844,1388.488
845,1391.354
846,1391.695
847,1394.634
848,1392.915
849,1397.890
850,1393.390
851,1394.622
852,1391.683
853,1402.500
854,1402.146
855,1409.329
856,1398.878
857,1399.866
858,1398.049
859,1398.707
860,1391.085
861,1388.220
862,1392.732
863,1395.317
864,1401.463
865,1400.049
866,1390.439
867,1406.280
868,1404.573
869,1407.085
870,1398.622
871,1403.561
872,1395.707
873,1410.415
874,1387.134
875,1394.720
876,1398.317
877,1395.427
878,1399.720
879,1395.207
880,1400.902
881,1392.378
882,1394.866
883,1402.341
884,1388.976
885,1399.134
886,1388.024
887,1402.159
888,1394.707
889,1387.707
890,1399.610
891,1396.061
892,1393.915
893,1396.512
894,1392.183
895,1393.598
896,1402.671
897,1396.378
898,1399.549
899,1397.024
900,1383.878
901,1401.573
902,1401.829
903,1399.220
904,1390.195
905,1400.780
906,1395.561
907,1398.366
908,1390.878
909,1392.817
910,1403.451
911,1412.329
912,1387.171
913,1394.061
914,1392.195
915,1393.902
916,1400.488
917,1401.537
918,1401.878
919,1399.402
920,1403.280
921,1391.939
922,1393.427
923,1402.707
924,1394.024
925,1399.305
926,1388.683
927,1400.902
928,1398.354
929,1391.707
930,1407.366
931,1409.037
932,1407.073
933,1408.256
934,1396.683
935,1399.207
936,1409.329
937,1398.183
938,1400.866
939,1390.915
940,1396.646
941,1397.488
942,1403.463
943,1399.512
944,1400.585
945,1381.573
946,1394.451
947,1398.183
948,1394.415
949,1386.610
950,1389.915
951,1395.902
952,1393.378
953,1394.085
954,1399.500
955,1405.061
956,1393.768
957,1392.610
958,1390.293
959,1387.671
960,1382.732
961,1398.427
962,1402.402
963,1402.305
964,1387.354
965,1403.732
966,1401.037
967,1398.841
968,1394.207
969,1385.976
970,1399.598
971,1383.317
972,1390.366
973,1398.780
974,1401.951
975,1397.427
976,1378.927
977,1390.890
978,1389.476
979,1394.634
980,1411.585
981,1385.732
982,1391.220
983,1401.524
984,1383.110
985,1382.402
986,1392.061
987,1391.805
988,1385.951
989,1383.366
990,1388.390
991,1389.110
992,1386.098
993,1394.854
994,1386.585
995,1381.402
996,1382.732
997,1386.780
998,1391.183
999,1398.561
1000,1390.732
1001,1397.915
1002,1380.183
1003,1386.415
1004,1389.915
1005,1386.451
1006,1376.585
1007,1377.037
1008,1374.829
1009,1380.695
1010,1376.902
1011,1377.768
1012,1384.951
1013,1373.659
1014,1369.561
1015,1381.951
1016,1385.500
1017,1379.976
1018,1361.841
1019,1376.939
1020,1374.341
1021,1377.524
1022,1382.390
1023,1369.951
1024,1373.585
1025,1370.134
1026,1371.341
1027,1363.000
1028,1376.598
1029,1382.829
1030,1370.890
1031,1377.024
1032,1374.183
1033,1372.293
1034,1376.927
1035,1378.659
1036,1366.732
1037,1365.415
1038,1362.561
1039,1370.634
1040,1376.159
1041,1377.585
1042,1366.780
1043,1366.756
1044,1365.805
1045,1367.878
1046,1360.524
1047,1366.244
1048,1369.707
1049,1360.927
1050,1366.366
1051,1364.476
1052,1364.329
1053,1364.634
1054,1364.744
1055,1374.646
1056,1361.451
1057,1365.512
1058,1365.854
1059,1362.963
1060,1355.232
1061,1351.073
1062,1361.610
1063,1358.768
1064,1358.500
1065,1365.537
1066,1364.683
1067,1366.915
1068,1364.829
1069,1364.280
1070,1360.415
1071,1362.988
1072,1368.720
1073,1358.463
1074,1354.707
1075,1371.890
1076,1356.988
1077,1361.232
1078,1362.037
1079,1352.756
1080,1357.671
1081,1363.268
1082,1358.366
1083,1354.963
1084,1352.634
1085,1353.561
1086,1354.451
1087,1347.634
1088,1350.476
1089,1349.634
1090,1351.024
1091,1352.061
1092,1347.232
1093,1345.732
1094,1349.488
1095,1342.585
1096,1337.939
1097,1334.671
1098,1343.451
1099,1344.037
1100,1337.085
1101,1343.463
1102,1342.390
1103,1338.866
1104,1333.195
1105,1344.927
1106,1341.878
1107,1334.768
1108,1331.805
1109,1343.110
1110,1338.720
1111,1332.634
1112,1336.293
1113,1333.159
1114,1332.512
1115,1331.354
1116,1331.695
1117,1325.146
1118,1329.915
1119,1335.195
1120,1331.037
1121,1333.305
1122,1323.756
1123,1318.744
1124,1322.573
1125,1327.732
1126,1329.817
1127,1330.061
1128,1322.768
1129,1322.220
1130,1324.402
1131,1315.756
1132,1323.402
1133,1306.268
1134,1319.232
1135,1317.037
1136,1314.976
1137,1313.585
1138,1317.244
1139,1319.293
1140,1324.378
1141,1317.610
1142,1316.256
1143,1309.280
1144,1308.878
1145,1310.988
1146,1313.354
1147,1308.463
1148,1309.354
1149,1308.573
1150,1306.220
1151,1311.512
1152,1310.646
1153,1303.183
1154,1306.902
1155,1307.512
1156,1291.866
1157,1295.524
1158,1299.902
1159,1304.195
1160,1301.159
1161,1299.256
1162,1299.878
1163,1308.805
1164,1295.780
1165,1295.732
1166,1295.634
1167,1288.256
1168,1287.915
1169,1297.024
1170,1286.268
1171,1271.854
1172,1279.671
1173,1283.244
1174,1283.341
1175,1270.244
1176,1273.720
1177,1267.707
1178,1269.183
1179,1263.549
1180,1250.854
1181,1265.366
1182,1257.183
1183,1262.707
1184,1248.317
