 ,Value
1,323.463
2,342.061
3,352.122
4,357.585
5,361.963
6,363.890
7,361.305
8,369.098
9,373.159
10,371.878
11,373.061
12,369.402
13,369.707
14,375.390
15,376.939
16,374.902
17,379.902
18,376.146
19,377.256
20,375.415
21,378.134
22,380.780
23,379.317
24,380.549
25,381.439
26,379.646
27,376.939
28,377.354
29,382.695
30,376.939
31,380.476
32,383.366
33,376.768
34,380.451
35,382.134
36,388.646
37,381.659
38,382.659
39,384.805
40,388.878
41,383.305
42,388.049
43,384.390
44,385.659
45,384.476
46,387.780
47,389.268
48,387.122
49,385.707
50,386.183
51,387.293
52,386.329
53,388.012
54,391.146
55,390.671
56,388.524
57,387.476
58,395.390
59,388.366
60,387.585
61,392.354
62,393.780
63,390.476
64,391.951
65,392.098
66,388.280
67,396.524
68,396.110
69,401.024
70,393.561
71,390.683
72,386.500
73,400.402
74,402.256
75,399.780
76,406.024
77,400.293
78,407.866
79,401.146
80,405.378
81,399.585
82,404.561
83,403.732
84,401.744
85,408.610
86,406.951
87,400.671
88,404.756
89,408.305
90,404.171
91,409.963
92,404.122
93,415.610
94,403.695
95,409.549
96,408.415
97,408.293
98,415.049
99,414.317
100,413.378
101,413.573
102,416.805
103,415.183
104,416.366
105,418.902
106,416.963
107,417.244
108,420.195
109,423.841
110,417.512
111,419.402
112,418.085
113,418.744
114,424.866
115,425.012
116,422.463
117,426.683
118,426.000
119,419.402
120,430.707
121,424.073
122,429.061
123,426.024
124,427.561
125,429.110
126,431.854
127,427.780
128,426.744
129,425.378
130,431.268
131,431.000
132,429.768
133,433.780
134,429.012
135,428.963
136,432.805
137,432.744
138,432.866
139,442.573
140,442.598
141,440.768
142,443.024
143,444.646
144,442.073
145,441.049
146,438.610
147,447.805
148,445.817
149,444.293
150,438.512
151,442.988
152,445.012
153,443.598
154,444.598
155,445.854
156,459.280
157,453.122
158,455.512
159,456.085
160,450.707
161,454.854
162,455.390
163,453.561
164,457.780
165,455.854
166,457.927
167,462.451
168,464.854
169,464.463
170,464.878
171,465.024
172,467.439
173,468.756
174,465.037
175,464.988
176,467.915
177,466.134
178,474.171
179,471.122
180,467.341
181,470.549
182,474.744
183,478.134
184,477.561
185,477.402
186,476.524
187,477.390
188,480.244
189,480.805
190,481.378
191,483.939
192,486.610
193,487.171
194,488.012
195,484.463
196,489.146
197,488.805
198,490.000
199,489.817
200,490.732
201,494.402
202,497.073
203,493.463
204,501.585
205,497.012
206,498.183
207,499.293
208,503.146
209,497.768
210,496.720
211,498.366
212,507.780
213,503.049
214,511.146
215,508.207
216,510.683
217,502.768
218,512.207
219,514.756
220,514.610
221,505.683
222,512.098
223,517.244
224,512.768
225,515.037
226,518.085
227,517.390
228,519.817
229,518.720
230,523.085
231,524.110
232,521.854
233,522.671
234,527.256
235,528.000
236,532.439
237,524.841
238,531.354
239,531.244
240,533.817
241,530.659
242,536.159
243,535.866
244,540.427
245,541.098
246,543.244
247,540.610
248,542.744
249,538.988
250,537.976
251,546.256
252,546.780
253,548.646
254,552.768
255,557.073
256,549.354
257,554.037
258,554.280
259,556.195
260,557.024
261,548.134
262,564.683
263,564.805
264,563.146
265,564.220
266,576.793
267,563.122
268,561.963
269,566.598
270,574.317
271,582.476
272,579.841
273,576.451
274,580.841
275,581.976
276,582.049
277,573.329
278,575.159
279,574.122
280,591.256
281,586.805
282,586.951
283,588.073
284,587.780
285,595.976
286,589.951
287,592.927
288,594.573
289,594.439
290,589.305
291,601.390
292,596.012
293,603.634
294,599.451
295,600.244
296,600.402
297,603.744
298,612.183
299,617.268
300,605.585
301,613.878
302,610.085
303,617.110
304,614.927
305,617.110
306,616.073
307,620.122
308,629.390
309,628.585
310,622.537
311,622.451
312,623.476
313,625.037
314,641.976
315,632.671
316,628.598
317,633.378
318,635.561
319,641.073
320,641.476
321,643.134
322,631.573
323,643.512
324,650.768
325,647.744
326,652.902
327,642.134
328,641.415
329,656.927
330,657.951
331,651.866
332,659.768
333,651.610
334,661.329
335,671.854
336,658.915
337,664.707
338,669.939
339,669.390
340,673.073
341,673.402
342,675.805
343,677.207
344,671.902
345,678.463
346,680.085
347,687.695
348,679.207
349,688.000
350,684.902
351,688.159
352,692.061
353,691.512
354,692.720
355,689.402
356,698.427
357,692.012
358,691.744
359,696.171
360,694.732
361,697.707
362,700.366
363,699.744
364,708.134
365,707.220
366,704.000
367,708.671
368,713.293
369,710.378
370,716.220
371,715.256
372,717.317
373,723.073
374,721.756
375,718.634
376,716.427
377,721.805
378,727.512
379,730.366
380,724.951
381,725.098
382,735.354
383,737.280
384,739.244
385,742.610
386,741.317
387,736.134
388,746.122
389,743.780
390,740.573
391,746.476
392,751.793
393,750.951
394,757.963
395,755.707
396,758.561
397,766.244
398,762.207
399,760.329
400,768.634
401,775.024
402,768.390
403,771.293
404,773.098
405,778.012
406,774.451
407,782.646
408,782.439
409,776.659
410,784.341
411,790.707
412,790.671
413,787.695
414,788.768
415,785.366
416,793.659
417,797.646
418,793.280
419,803.683
420,795.183
421,804.939
422,804.000
423,813.963
424,812.012
425,811.232
426,813.341
427,823.061
428,815.634
429,811.024
430,816.988
431,822.598
432,822.683
433,829.146
434,835.817
435,830.622
436,826.939
437,828.537
438,840.634
439,836.220
440,838.805
441,846.402
442,839.390
443,850.268
444,848.390
445,854.634
446,851.427
447,852.829
448,843.622
449,849.988
450,852.866
451,854.732
452,859.866
453,855.329
454,859.073
455,862.329
456,857.085
457,853.244
458,856.476
459,856.707
460,861.744
461,864.073
462,865.841
463,869.024
464,872.439
465,876.854
466,882.890
467,884.293
468,882.768
469,885.927
470,894.244
471,883.780
472,888.110
473,888.390
474,898.646
475,896.829
476,898.488
477,904.841
478,904.476
479,916.122
480,900.329
481,901.220
482,912.780
483,914.244
484,914.354
485,916.146
486,912.341
487,923.768
488,930.098
489,934.537
490,927.707
491,928.866
492,933.805
493,933.756
494,936.988
495,933.976
496,944.244
497,946.305
498,940.037
499,941.305
500,948.402
501,948.695
502,952.073
503,956.976
504,954.305
505,965.988
506,967.280
507,961.927
