 ,Value
263,531.768
264,532.793
265,537.329
266,536.841
267,534.622
268,540.061
269,541.366
270,540.378
271,546.146
272,545.207
273,541.329
274,544.463
275,540.817
276,543.671
277,550.171
278,552.732
279,549.890
280,549.866
281,554.390
282,558.707
283,558.756
284,558.268
285,555.683
286,553.232
287,568.659
288,564.915
289,563.220
290,569.439
291,573.232
292,575.585
293,576.256
294,572.902
295,578.134
296,582.805
297,574.512
298,575.829
299,583.927
300,577.598
301,579.976
302,592.317
303,582.207
304,579.744
305,593.756
306,589.207
307,595.744
308,588.915
309,593.524
310,599.561
311,603.073
312,603.744
313,597.524
314,602.902
315,608.963
316,600.720
317,609.415
318,614.244
319,602.963
320,609.207
321,605.622
322,617.244
323,617.610
324,626.402
325,616.427
326,619.220
327,619.683
328,628.110
329,620.183
330,622.634
331,625.024
332,625.073
333,636.122
334,630.963
335,633.780
336,634.671
337,643.915
338,640.659
339,641.915
340,647.366
341,654.561
342,650.195
343,649.317
344,649.061
345,652.646
346,655.732
347,655.902
348,650.402
349,649.220
350,659.585
351,665.488
352,664.695
353,670.073
354,665.037
355,667.183
356,674.695
357,669.439
358,675.451
359,679.854
360,673.305
361,677.549
362,674.805
363,683.780
364,679.537
365,684.500
366,684.866
367,690.317
368,688.780
369,689.963
370,699.829
371,693.817
372,702.659
373,693.963
374,697.561
375,695.512
376,701.098
377,706.402
378,698.890
379,709.159
380,715.232
381,708.268
382,707.878
383,719.622
384,713.854
385,719.915
386,721.341
387,729.293
388,729.854
389,725.561
390,730.720
391,735.476
392,725.268
393,735.488
394,736.427
395,734.073
396,734.610
397,740.171
398,742.463
399,744.439
400,756.341
401,759.012
402,761.646
403,753.610
404,758.195
405,765.134
406,756.598
407,766.488
408,770.841
409,764.854
410,775.768
411,764.110
412,772.085
413,785.000
414,773.756
415,775.549
416,786.293
417,791.012
418,792.171
419,778.537
420,782.476
421,793.073
422,791.817
423,795.524
424,794.305
425,795.244
426,798.634
427,807.720
428,800.427
429,792.878
430,805.110
431,809.683
432,816.427
433,821.244
434,822.585
435,819.549
436,825.915
437,826.915
438,826.183
439,832.439
440,832.927
441,827.354
442,826.232
443,836.476
444,834.732
445,832.841
446,835.280
447,837.829
448,841.671
449,836.598
450,847.707
451,855.573
452,858.976
453,851.744
454,849.902
455,853.110
456,853.549
457,856.012
458,856.207
459,846.854
460,857.268
461,859.854
462,866.622
463,863.256
464,862.768
465,866.793
466,872.659
467,865.598
468,876.024
469,879.061
470,880.341
471,878.305
472,889.805
473,891.280
474,897.585
475,896.341
476,892.280
477,891.329
478,887.634
479,904.171
480,905.244
481,907.244
482,904.110
483,910.817
484,910.512
485,912.817
486,920.537
487,924.512
488,924.829
489,934.341
490,938.244
491,934.841
492,931.634
493,941.707
494,937.415
495,945.561
496,944.195
497,945.110
498,945.829
499,947.220
500,948.037
501,952.927
502,947.866
503,965.610
504,964.598
505,963.976
506,969.488
507,974.927
508,974.756
509,970.305
510,978.024
511,984.744
512,984.463
513,982.390
514,986.671
515,994.902
516,986.646
517,996.293
518,996.817
519,999.073
520,1008.293
521,1008.195
522,1001.841
523,1009.780
524,1015.805
525,1022.683
526,1015.732
527,1017.244
528,1010.037
529,1026.317
530,1035.098
531,1028.829
532,1029.049
533,1035.122
534,1035.390
535,1037.671
536,1045.220
537,1043.268
538,1047.268
539,1039.561
540,1051.390
541,1054.598
542,1062.744
543,1058.878
544,1063.768
545,1058.390
546,1071.024
547,1069.878
548,1060.671
549,1066.744
550,1062.829
551,1070.866
552,1065.110
553,1081.451
554,1087.573
555,1085.659
556,1088.354
557,1088.537
558,1090.085
559,1091.110
560,1105.317
561,1093.976
562,1101.732
563,1099.293
564,1092.134
565,1107.963
566,1111.402
567,1107.561
568,1114.561
569,1120.817
570,1122.476
571,1124.817
572,1125.415
573,1134.427
574,1119.963
575,1131.549
576,1131.585
577,1140.280
578,1132.122
579,1149.927
580,1150.976
581,1143.256
582,1149.805
583,1152.244
584,1149.244
585,1160.305
586,1160.451
587,1159.000
588,1157.585
589,1167.159
590,1164.963
591,1162.171
592,1171.195
593,1179.878
594,1179.293
595,1171.402
596,1175.402
597,1188.207
598,1194.902
599,1187.683
600,1186.024
601,1182.939
602,1188.512
603,1206.598
604,1203.415
605,1205.744
606,1206.622
607,1209.195
608,1210.171
609,1220.500
610,1220.305
611,1213.317
612,1219.707
613,1220.805
614,1220.268
615,1222.232
616,1236.793
617,1225.878
618,1238.183
619,1227.610
620,1231.951
621,1237.793
622,1230.305
623,1241.695
624,1252.622
625,1248.951
626,1248.817
627,1245.463
628,1260.415
629,1249.890
630,1253.585
631,1258.378
632,1267.524
633,1263.207
634,1269.573
635,1273.500
636,1278.402
637,1270.341
638,1280.012
639,1281.902
640,1279.854
641,1285.232
642,1290.317
643,1288.756
644,1297.732
645,1295.866
646,1285.927
647,1288.354
648,1304.598
649,1303.463
650,1298.927
651,1299.512
652,1316.793
653,1310.902
654,1310.341
655,1306.244
656,1331.293
657,1315.232
658,1328.024
659,1331.988
660,1328.512
661,1331.537
662,1336.841
663,1335.207
664,1331.646
665,1342.098
666,1343.451
667,1348.378
668,1346.841
669,1355.500
670,1343.451
671,1346.878
672,1351.085
673,1354.073
674,1370.427
675,1365.573
676,1374.305
677,1374.244
678,1373.390
679,1380.805
680,1373.500
681,1377.720
682,1378.646
683,1388.659
684,1379.780
685,1385.695
686,1398.256
687,1390.439
688,1392.122
689,1400.012
690,1396.366
691,1404.841
692,1395.756
693,1401.110
694,1401.866
695,1395.878
696,1406.000
697,1404.305
698,1408.854
699,1416.415
700,1417.829
701,1427.829
702,1423.012
703,1435.000
704,1435.744
705,1435.780
706,1441.390
707,1435.390
708,1440.561
709,1442.098
710,1445.183
711,1450.951
712,1450.780
713,1449.634
714,1443.671
715,1451.366
716,1460.537
717,1457.622
718,1461.195
719,1462.476
720,1459.927
721,1468.683
722,1470.500
723,1467.915
724,1476.976
725,1480.793
726,1485.329
727,1473.707
728,1475.793
729,1480.024
730,1491.098
731,1485.085
732,1491.744
733,1482.293
734,1485.293
735,1486.585
736,1497.890
737,1493.598
738,1494.659
739,1500.878
740,1513.634
741,1514.902
742,1510.939
743,1514.805
744,1514.841
745,1509.293
746,1518.854
747,1519.171
748,1518.232
749,1512.402
750,1527.280
751,1530.134
752,1527.756
753,1525.037
754,1525.073
755,1529.610
756,1534.280
757,1534.902
758,1525.463
759,1535.439
760,1538.671
761,1539.427
762,1535.939
763,1536.268
764,1535.878
765,1554.512
766,1548.646
767,1556.817
768,1542.000
769,1554.598
770,1564.110
771,1564.037
772,1558.146
773,1572.122
774,1568.110
775,1577.390
776,1564.256
777,1581.890
778,1585.488
779,1569.378
780,1581.122
781,1595.683
782,1579.939
783,1574.341
784,1585.671
785,1590.329
786,1586.037
787,1592.488
788,1592.146
789,1602.927
790,1606.256
791,1606.549
792,1608.439
793,1594.463
794,1606.000
795,1614.463
796,1606.744
797,1600.878
798,1599.305
799,1600.207
800,1610.183
801,1615.756
802,1622.195
803,1627.646
804,1620.439
805,1617.585
806,1620.671
807,1630.451
808,1625.268
809,1635.354
810,1639.329
811,1648.415
812,1634.195
813,1638.110
814,1646.073
815,1641.720
816,1643.488
817,1641.610
818,1642.268
819,1646.524
820,1649.195
821,1648.232
822,1659.256
823,1647.890
824,1655.390
825,1656.329
826,1661.707
827,1652.293
828,1665.439
829,1665.159
830,1665.854
831,1668.634
832,1666.354
833,1666.732
834,1664.244
835,1669.646
836,1670.659
837,1674.000
838,1676.122
839,1669.549
840,1672.573
841,1672.305
842,1673.841
843,1696.683
844,1679.244
845,1682.195
846,1697.354
847,1688.354
848,1685.037
849,1690.951
850,1678.195
851,1692.951
852,1681.878
853,1692.732
854,1699.951
855,1699.512
856,1690.280
857,1696.268
858,1699.646
859,1704.232
860,1703.573
861,1698.122
862,1707.341
863,1700.549
864,1702.561
865,1708.646
866,1708.073
867,1706.341
868,1717.512
869,1718.195
870,1712.293
871,1717.305
872,1724.829
873,1722.939
874,1731.024
875,1726.427
876,1708.939
877,1735.207
878,1736.988
879,1715.073
880,1727.598
881,1731.427
882,1722.744
883,1724.720
884,1727.744
885,1729.780
886,1735.866
887,1736.439
888,1735.110
889,1744.756
890,1741.439
891,1753.366
892,1740.610
893,1740.220
894,1745.537
895,1746.390
896,1754.171
897,1762.463
898,1758.341
899,1746.500
900,1760.707
901,1755.463
902,1760.037
903,1755.012
904,1763.744
905,1755.744
906,1761.256
907,1757.451
908,1756.317
909,1770.610
910,1761.866
911,1766.927
912,1769.183
913,1761.024
914,1766.829
915,1767.171
916,1777.610
917,1765.451
918,1768.756
919,1777.841
920,1774.427
921,1791.537
922,1761.524
923,1775.610
924,1779.744
925,1794.280
926,1782.293
927,1778.232
928,1775.671
929,1784.037
930,1787.134
931,1787.171
932,1803.195
933,1785.232
934,1794.671
935,1790.415
936,1798.585
937,1781.232
938,1792.500
939,1801.183
940,1787.720
941,1791.829
942,1789.683
943,1787.695
944,1799.280
945,1803.390
946,1800.329
947,1796.378
948,1786.854
949,1803.756
950,1810.732
951,1802.634
952,1817.354
953,1804.988
954,1804.293
955,1801.122
956,1812.902
957,1814.220
958,1816.110
959,1815.951
960,1823.500
961,1816.329
962,1816.366
963,1806.012
964,1815.171
965,1805.451
966,1808.866
967,1829.878
968,1816.793
969,1809.512
970,1818.122
971,1822.390
972,1810.195
973,1813.280
974,1812.549
975,1818.695
976,1822.537
977,1817.159
978,1812.610
979,1822.878
980,1821.402
981,1823.280
982,1818.220
983,1832.366
984,1828.561
985,1816.573
986,1831.256
987,1810.073
988,1822.293
989,1833.793
990,1828.317
991,1828.439
992,1827.646
993,1830.805
994,1831.451
995,1826.793
996,1836.207
997,1828.634
998,1826.500
999,1834.098
1000,1824.756
1001,1832.598
1002,1824.780
1003,1824.878
1004,1827.037
1005,1816.049
1006,1818.171
1007,1824.476
1008,1819.646
1009,1833.512
1010,1827.402
1011,1832.890
1012,1823.390
1013,1837.159
1014,1833.537
1015,1832.598
1016,1826.268
1017,1815.293
1018,1828.707
1019,1839.463
1020,1824.256
1021,1825.829
1022,1829.134
1023,1821.415
1024,1823.232
1025,1829.841
1026,1823.049
1027,1834.951
1028,1828.146
1029,1823.159
1030,1820.110
1031,1824.061
1032,1831.488
1033,1831.024
1034,1824.805
1035,1829.841
1036,1814.671
1037,1825.220
1038,1833.866
1039,1826.305
1040,1829.244
1041,1831.976
1042,1842.049
1043,1835.134
1044,1837.220
1045,1836.061
1046,1835.085
1047,1842.378
1048,1835.256
1049,1834.573
1050,1838.061
1051,1824.341
1052,1834.720
1053,1824.573
1054,1831.549
1055,1834.768
1056,1835.098
1057,1838.390
1058,1838.573
1059,1828.207
1060,1829.415
1061,1833.500
1062,1838.280
1063,1847.293
1064,1852.061
1065,1837.293
1066,1839.341
1067,1821.537
1068,1837.878
1069,1839.098
1070,1843.024
1071,1839.841
1072,1836.293
1073,1844.524
1074,1832.024
1075,1835.598
1076,1829.159
1077,1831.354
1078,1821.610
1079,1837.171
1080,1826.817
1081,1833.622
1082,1835.134
1083,1832.829
1084,1833.951
1085,1825.390
1086,1834.683
1087,1827.451
1088,1831.805
1089,1828.780
1090,1834.122
1091,1834.341
1092,1819.037
1093,1838.829
1094,1824.756
1095,1830.451
1096,1825.439
1097,1821.671
1098,1803.878
1099,1816.805
1100,1817.329
1101,1818.024
1102,1815.012
1103,1834.500
1104,1801.463
1105,1814.976
1106,1812.220
1107,1812.854
1108,1808.000
1109,1796.500
1110,1812.915
1111,1812.415
1112,1818.866
1113,1815.793
1114,1811.256
1115,1809.805
1116,1799.976
1117,1797.817
1118,1808.415
1119,1815.463
1120,1801.646
1121,1815.232
1122,1810.659
1123,1799.293
1124,1804.098
1125,1806.476
1126,1807.037
1127,1797.000
1128,1802.829
1129,1795.024
1130,1807.122
1131,1793.915
1132,1801.171
1133,1800.232
1134,1802.549
1135,1795.768
1136,1798.732
1137,1801.549
1138,1803.134
1139,1804.427
1140,1791.317
1141,1794.780
1142,1798.951
1143,1795.049
1144,1783.134
1145,1794.159
1146,1798.098
1147,1780.000
1148,1774.341
1149,1778.073
1150,1778.390
1151,1783.537
1152,1786.280
1153,1785.134
1154,1790.598
1155,1775.268
1156,1772.756
1157,1768.476
1158,1774.427
1159,1789.829
1160,1766.854
1161,1765.098
1162,1770.451
1163,1770.634
1164,1755.500
1165,1762.427
1166,1759.317
1167,1749.805
1168,1746.939
1169,1755.646
1170,1754.085
1171,1747.902
1172,1743.866
1173,1736.146
1174,1730.256
1175,1735.817
1176,1736.695
1177,1744.878
1178,1732.220
1179,1722.207
1180,1726.512
1181,1712.463
1182,1701.341
1183,1697.744
1184,1688.598
